# file...... Regulator_REG27.csv
# date...... Wed Oct 12 09:32:39 2016
# user...... brendanlewis
# host...... (null)
# target.... regulator 2
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag,phases
2011-04-16 19:00:00 PDT,6,6,6,+906075,+105593,+922463,+70175.7,+899532,+86705.6,+2.72807e+06,+262474,ABC
2011-04-16 20:00:00 PDT,6,6,6,+905618,+105396,+921984,+70011.2,+899073,+86526.6,+2.72668e+06,+261934,ABC
2011-04-16 21:00:00 PDT,6,6,6,+909274,+106969,+925811,+71327.8,+902743,+87958.9,+2.73783e+06,+266256,ABC
2011-04-16 22:00:00 PDT,6,6,6,+935741,+118417,+953532,+80896.7,+929323,+98376.9,+2.8186e+06,+297690,ABC
2011-04-16 23:00:00 PDT,6,6,6,+898300,+102256,+914330,+67380.6,+891728,+83664.8,+2.70436e+06,+253301,ABC
2011-04-17 00:00:00 PDT,6,6,6,+823886,+70811.1,+836694,+40927.1,+817126,+54939.6,+2.47771e+06,+166678,ABC
2011-04-17 01:00:00 PDT,6,6,6,+757707,+43595.7,+767956,+17850,+750905,+29962.6,+2.27657e+06,+91408.3,ABC
2011-04-17 02:00:00 PDT,6,6,6,+715353,+26545.3,+724113,+3297.75,+708584,+14255.7,+2.14805e+06,+44098.7,ABC
2011-04-17 03:00:00 PDT,6,6,6,+697611,+19487.8,+705782,-2748.44,+690870,+7740.3,+2.09426e+06,+24479.6,ABC
2011-04-17 04:00:00 PDT,6,6,6,+685921,+14864.9,+693714,-6716.46,+679203,+3468.05,+2.05884e+06,+11616.5,ABC
2011-04-17 05:00:00 PDT,6,6,6,+684986,+14495.6,+692749,-7033.43,+678269,+3126.66,+2.056e+06,+10588.8,ABC
2011-04-17 06:00:00 PDT,6,6,6,+697611,+19487.7,+705782,-2748.34,+690870,+7740.18,+2.09426e+06,+24479.5,ABC
2011-04-17 07:00:00 PDT,6,6,6,+741439,+37012.8,+751102,+12240.8,+734645,+23904.2,+2.22719e+06,+73157.9,ABC
2011-04-17 08:00:00 PDT,6,6,6,+786457,+55332.3,+797782,+27824,+779659,+40748,+2.3639e+06,+123904,ABC
2011-04-17 09:00:00 PDT,6,6,6,+853355,+83156.3,+867395,+51338.4,+846651,+66234,+2.5674e+06,+200729,ABC
2011-04-17 10:00:00 PDT,6,6,6,+899216,+102648,+915287,+67709.2,+892647,+84022.6,+2.70715e+06,+254380,ABC
2011-04-17 11:00:00 PDT,6,6,6,+892351,+99708.7,+908109,+65245.6,+885758,+81343.1,+2.68622e+06,+246297,ABC
2011-04-17 12:00:00 PDT,6,6,6,+872185,+91118.3,+887042,+58035.2,+865529,+73506.3,+2.62476e+06,+222660,ABC
2011-04-17 13:00:00 PDT,6,6,6,+849217,+81414.2,+863080,+49871.2,+842503,+64641.2,+2.5548e+06,+195927,ABC
2011-04-17 14:00:00 PDT,6,6,6,+794787,+58758,+806435,+30728.7,+787994,+43891.6,+2.38922e+06,+133378,ABC
2011-04-17 15:00:00 PDT,6,6,6,+735389,+34575.9,+744840,+10161.2,+728600,+21659.3,+2.20883e+06,+66396.4,ABC
2011-04-17 16:00:00 PDT,6,6,6,+707420,+23383.4,+715914,+590.654,+700663,+11337.7,+2.124e+06,+35311.8,ABC
2011-04-17 17:00:00 PDT,6,6,6,+692002,+17266.8,+699990,-4654.03,+685271,+5688.17,+2.07726e+06,+18300.9,ABC
2011-04-17 18:00:00 PDT,6,6,6,+689664,+16342.4,+697576,-5447.5,+682937,+4833.9,+2.07018e+06,+15728.8,ABC
2011-04-17 19:00:00 PDT,6,6,6,+707887,+23569.1,+716396,+749.816,+701129,+11509.3,+2.12541e+06,+35828.2,ABC
2011-04-17 20:00:00 PDT,6,6,6,+714886,+26359,+723631,+3138.48,+708119,+14083.9,+2.14664e+06,+43581.3,ABC
2011-04-17 21:00:00 PDT,6,6,6,+768846,+48127.3,+779506,+21705.2,+762043,+34129.7,+2.3104e+06,+103962,ABC
2011-04-17 22:00:00 PDT,6,6,6,+833105,+74657.9,+846292,+44175.1,+826360,+58461.7,+2.50576e+06,+177295,ABC
2011-04-17 23:00:00 PDT,6,6,6,+793862,+58376.9,+805474,+30405.7,+787068,+43542.1,+2.3864e+06,+132325,ABC
2011-04-18 00:00:00 PDT,6,6,6,+706953,+23197.7,+715431,+431.5,+700196,+11166.2,+2.12258e+06,+34795.4,ABC
2011-04-18 01:00:00 PDT,6,6,6,+630556,-6737.31,+636677,-25340.4,+623987,-16546.1,+1.89122e+06,-48623.8,ABC
2011-04-18 02:00:00 PDT,6,6,6,+597092,-19560.6,+602295,-36463.2,+590649,-28467,+1.79004e+06,-84490.7,ABC
2011-04-18 03:00:00 PDT,6,6,6,+602756,-17402.6,+608110,-34587.6,+596290,-26458.7,+1.80716e+06,-78448.8,ABC
2011-04-18 04:00:00 PDT,6,6,6,+602284,-17582.6,+607625,-34744,+595820,-26626.1,+1.80573e+06,-78952.7,ABC
2011-04-18 05:00:00 PDT,6,6,6,+617372,-11810.2,+623124,-29734.2,+610850,-21258.4,+1.85135e+06,-62802.7,ABC
2011-04-18 06:00:00 PDT,6,6,6,+635260,-4920.69,+641516,-23768.7,+628676,-14859.7,+1.90545e+06,-43549.2,ABC
2011-04-18 07:00:00 PDT,6,6,6,+719550,+28222.1,+728452,+4732.43,+712776,+15802.7,+2.16078e+06,+48757.2,ABC
2011-04-18 08:00:00 PDT,6,6,6,+831723,+74080.4,+844853,+43687.5,+824975,+57932.8,+2.50155e+06,+175701,ABC
2011-04-18 09:00:00 PDT,6,6,6,+859789,+85870.4,+874106,+53622.7,+853100,+68713.9,+2.587e+06,+208207,ABC
2011-04-18 10:00:00 PDT,6,6,6,+845997,+80060.6,+859724,+48730.7,+839276,+63403.6,+2.545e+06,+192195,ABC
2011-04-18 11:00:00 PDT,6,6,6,+828497,+72733.3,+841494,+42550.5,+821744,+56699.7,+2.49173e+06,+171983,ABC
2011-04-18 12:00:00 PDT,6,6,6,+801724,+61618.7,+813643,+33152.4,+794936,+46515.9,+2.4103e+06,+141287,ABC
2011-04-18 13:00:00 PDT,6,6,6,+791548,+57424.8,+803070,+29598.6,+784753,+42668.4,+2.37937e+06,+129692,ABC
2011-04-18 14:00:00 PDT,6,6,6,+761421,+45104.6,+771807,+19134.3,+754619,+31350.5,+2.28785e+06,+95589.4,ABC
2011-04-18 15:00:00 PDT,6,6,6,+727473,+31395.3,+736647,+7444.99,+720690,+18728.4,+2.18481e+06,+57568.7,ABC
2011-04-18 16:00:00 PDT,6,6,6,+684518,+14311.2,+692266,-7192.04,+677802,+2955.97,+2.05459e+06,+10075.2,ABC
2011-04-18 17:00:00 PDT,6,6,6,+688728,+15972.9,+696611,-5764.76,+682004,+4492.24,+2.06734e+06,+14700.3,ABC
2011-04-18 18:00:00 PDT,6,6,6,+695274,+18561.9,+703369,-3542.6,+688538,+6884.87,+2.08718e+06,+21904.1,ABC
2011-04-18 19:00:00 PDT,6,6,6,+698078,+19673,+706264,-2589.53,+691337,+7911.41,+2.09568e+06,+24994.9,ABC
2011-04-18 20:00:00 PDT,6,6,6,+745160,+38514.7,+754956,+13521.5,+738363,+25287.1,+2.23848e+06,+77323.4,ABC
2011-04-18 21:00:00 PDT,6,6,6,+754455,+42276.5,+764586,+16727,+747655,+28749.1,+2.2667e+06,+87752.7,ABC
2011-04-18 22:00:00 PDT,6,6,6,+798025,+60092.2,+809799,+31859.4,+791234,+45115.9,+2.39906e+06,+137068,ABC
2011-04-18 23:00:00 PDT,6,6,6,+758171,+43784.2,+768437,+18010.5,+751370,+30136.1,+2.27798e+06,+91930.8,ABC
2011-04-19 00:00:00 PDT,6,6,6,+709287,+24126.7,+717843,+1227.29,+702527,+12023.8,+2.12966e+06,+37377.8,ABC
2011-04-19 01:00:00 PDT,6,6,6,+631026,-6555.76,+637161,-25183.3,+624456,-16377.6,+1.89264e+06,-48116.6,ABC
2011-04-19 02:00:00 PDT,6,6,6,+598980,-18841.7,+604234,-35838.2,+592529,-27797.8,+1.79574e+06,-82477.7,ABC
2011-04-19 03:00:00 PDT,6,6,6,+592842,-21176.6,+597934,-37868.7,+586417,-29971.5,+1.77719e+06,-89016.8,ABC
2011-04-19 04:00:00 PDT,6,6,6,+590953,-21894.2,+595995,-38493,+584535,-30639.7,+1.77148e+06,-91026.9,ABC
2011-04-19 05:00:00 PDT,6,6,6,+599924,-18482.1,+605203,-35525.6,+593470,-27463.2,+1.7986e+06,-81470.8,ABC
2011-04-19 06:00:00 PDT,6,6,6,+620670,-10543.9,+626513,-28636.7,+614136,-20081.5,+1.86132e+06,-59262.1,ABC
2011-04-19 07:00:00 PDT,6,6,6,+700415,+20599.5,+708677,-1794.93,+693669,+8767.4,+2.10276e+06,+27572,ABC
2011-04-19 08:00:00 PDT,6,6,6,+838172,+76778.2,+851570,+45963.6,+831436,+60401.4,+2.52118e+06,+183143,ABC
2011-04-19 09:00:00 PDT,6,6,6,+837711,+76585.2,+851090,+45801,+830974,+60225.1,+2.51978e+06,+182611,ABC
2011-04-19 10:00:00 PDT,6,6,6,+846457,+80253.8,+860203,+48893.6,+839737,+63580.4,+2.5464e+06,+192728,ABC
2011-04-19 11:00:00 PDT,6,6,6,+829880,+73310.5,+842933,+43037.7,+823129,+57228.1,+2.49594e+06,+173576,ABC
2011-04-19 12:00:00 PDT,6,6,6,+848757,+81220.7,+862601,+49708.2,+842042,+64464.5,+2.5534e+06,+195393,ABC
2011-04-19 13:00:00 PDT,6,6,6,+861167,+86452.6,+875544,+54112.5,+854482,+69245.8,+2.59119e+06,+209811,ABC
2011-04-19 14:00:00 PDT,6,6,6,+870350,+90339.7,+885126,+57380.9,+863689,+72795.6,+2.61917e+06,+220516,ABC
2011-04-19 15:00:00 PDT,6,6,6,+886856,+97361.1,+902366,+63276.7,+880244,+79202.6,+2.66947e+06,+239840,ABC
2011-04-19 16:00:00 PDT,6,6,6,+863923,+87617.8,+878419,+55092.5,+857245,+70309.9,+2.59959e+06,+213020,ABC
2011-04-19 17:00:00 PDT,6,6,6,+882732,+95602.8,+898057,+61801.2,+876108,+77598.8,+2.6569e+06,+235003,ABC
2011-04-19 18:00:00 PDT,6,6,6,+908817,+106772,+925332,+71163.1,+902285,+87780,+2.73643e+06,+265715,ABC
2011-04-19 19:00:00 PDT,6,6,6,+898300,+102256,+914330,+67380.6,+891728,+83664.9,+2.70436e+06,+253301,ABC
2011-04-19 20:00:00 PDT,6,6,6,+917953,+110710,+934895,+74457.7,+911457,+91365.4,+2.7643e+06,+276533,ABC
2011-04-19 21:00:00 PDT,6,6,6,+904246,+104807,+920549,+69517.7,+897696,+85989.6,+2.72249e+06,+260314,ABC
2011-04-19 22:00:00 PDT,6,6,6,+921604,+112288,+938719,+75776.9,+915123,+92801.6,+2.77545e+06,+280867,ABC
2011-04-19 23:00:00 PDT,6,6,6,+858411,+85288.6,+872668,+53133,+851719,+68181.9,+2.5828e+06,+206604,ABC
2011-04-20 00:00:00 PDT,6,6,6,+792937,+57996.1,+804512,+30082.8,+786142,+43192.5,+2.38359e+06,+131271,ABC
2011-04-20 01:00:00 PDT,6,6,6,+715819,+26731.5,+724595,+3457.09,+709050,+14427.5,+2.14946e+06,+44616.1,ABC
2011-04-20 02:00:00 PDT,6,6,6,+676091,+10994.1,+683573,-10043.5,+669394,-112.241,+2.02906e+06,+838.356,ABC
2011-04-20 03:00:00 PDT,6,6,6,+667657,+7685.28,+674877,-12890.9,+660980,-3174.54,+2.00351e+06,-8380.19,ABC
2011-04-20 04:00:00 PDT,6,6,6,+655462,+2920.72,+662312,-16996.8,+648817,-7587.69,+1.96659e+06,-21663.7,ABC
2011-04-20 05:00:00 PDT,6,6,6,+658278,+4018.65,+665212,-16049.9,+651625,-6570.48,+1.97511e+06,-18601.8,ABC
2011-04-20 06:00:00 PDT,6,6,6,+670469,+8787.23,+677776,-11942.1,+663785,-2154.59,+2.01203e+06,-5309.48,ABC
2011-04-20 07:00:00 PDT,6,6,6,+748414,+39830.2,+758327,+14642.9,+741616,+26498.1,+2.24836e+06,+80971.2,ABC
2011-04-20 08:00:00 PDT,6,6,6,+843696,+79094.4,+857326,+47916.5,+836971,+62520.1,+2.53799e+06,+189531,ABC
2011-04-20 09:00:00 PDT,6,6,6,+856113,+84318.9,+870271,+52317.1,+849415,+67296.3,+2.5758e+06,+203932,ABC
2011-04-20 10:00:00 PDT,6,6,6,+860708,+86258.5,+875064,+53949.4,+854022,+69068.3,+2.58979e+06,+209276,ABC
2011-04-20 11:00:00 PDT,6,6,6,+853815,+83350.2,+867875,+51501.3,+847112,+66410.9,+2.5688e+06,+201263,ABC
2011-04-20 12:00:00 PDT,6,6,6,+860708,+86258.5,+875064,+53949.3,+854022,+69068.4,+2.58979e+06,+209276,ABC
2011-04-20 13:00:00 PDT,6,6,6,+837251,+76392.5,+850610,+45638.3,+830513,+60048.5,+2.51837e+06,+182079,ABC
2011-04-20 14:00:00 PDT,6,6,6,+794787,+58758,+806435,+30728.7,+787994,+43891.7,+2.38922e+06,+133378,ABC
2011-04-20 15:00:00 PDT,6,6,6,+812811,+66207.6,+825171,+37036.1,+806036,+50722.8,+2.44402e+06,+153967,ABC
2011-04-20 16:00:00 PDT,6,6,6,+793862,+58376.9,+805474,+30405.7,+787068,+43542.1,+2.3864e+06,+132325,ABC
2011-04-20 17:00:00 PDT,6,6,6,+803110,+62191.5,+815084,+33637.4,+796324,+47041.3,+2.41452e+06,+142870,ABC
2011-04-20 18:00:00 PDT,6,6,6,+816966,+67932.2,+829493,+38494.4,+810196,+52303,+2.45665e+06,+158730,ABC
2011-04-20 19:00:00 PDT,6,6,6,+810503,+65250.5,+822770,+36226.3,+803724,+49845.6,+2.437e+06,+151322,ABC
2011-04-20 20:00:00 PDT,6,6,6,+825270,+71387.4,+838134,+41414,+818511,+55467.6,+2.48191e+06,+168269,ABC
2011-04-20 21:00:00 PDT,6,6,6,+822964,+70426.9,+835734,+40602.5,+816202,+54588,+2.4749e+06,+165617,ABC
2011-04-20 22:00:00 PDT,6,6,6,+854275,+83543.8,+868354,+51664.6,+847573,+66588,+2.5702e+06,+201796,ABC
2011-04-20 23:00:00 PDT,6,6,6,+810041,+65059.1,+822290,+36064.5,+803262,+49670.1,+2.43559e+06,+150794,ABC
2011-04-21 00:00:00 PDT,6,6,6,+741439,+37013,+751103,+12240.7,+734645,+23904.1,+2.22719e+06,+73157.8,ABC
