# file...... SwingKids_regulator.csv
# date...... Wed Oct 12 09:32:39 2016
# user...... brendanlewis
# host...... (null)
# group..... class=regulator AND groupid=swingKids
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,sum(power_in.real),sum(power_in.imag)
2011-04-13 00:00:00 PDT,+5133.81,-617739
2011-04-13 01:00:00 PDT,+5197.85,-625437
2011-04-13 02:00:00 PDT,+5262.22,-633182
2011-04-13 03:00:00 PDT,+5326.99,-640975
2011-04-13 04:00:00 PDT,+5392.15,-648816
2011-04-13 05:00:00 PDT,+5457.71,-656704
2011-04-13 06:00:00 PDT,+5457.73,-656704
2011-04-13 07:00:00 PDT,+5457.73,-656704
2011-04-13 08:00:00 PDT,+5457.73,-656704
2011-04-13 09:00:00 PDT,+5457.73,-656704
2011-04-13 10:00:00 PDT,+2.82694e+06,+300953
2011-04-13 11:00:00 PDT,+2.7434e+06,+268418
2011-04-13 12:00:00 PDT,+2.64851e+06,+231780
2011-04-13 13:00:00 PDT,+2.59399e+06,+210880
2011-04-13 14:00:00 PDT,+2.63594e+06,+226950
2011-04-13 15:00:00 PDT,+2.587e+06,+208207
2011-04-13 16:00:00 PDT,+2.49594e+06,+173576
2011-04-13 17:00:00 PDT,+2.52398e+06,+184207
2011-04-13 18:00:00 PDT,+2.5576e+06,+196993
2011-04-13 19:00:00 PDT,+2.51837e+06,+182079
2011-04-13 20:00:00 PDT,+2.5828e+06,+206604
2011-04-13 21:00:00 PDT,+2.81999e+06,+298234
2011-04-13 22:00:00 PDT,+2.95053e+06,+349569
2011-04-13 23:00:00 PDT,+2.74898e+06,+270581
2011-04-14 00:00:00 PDT,+2.4103e+06,+141287
2011-04-14 01:00:00 PDT,+2.18622e+06,+58087.6
2011-04-14 02:00:00 PDT,+2.05742e+06,+11102.6
2011-04-14 03:00:00 PDT,+2.05884e+06,+11616.4
2011-04-14 04:00:00 PDT,+2.03473e+06,+2889.46
2011-04-14 05:00:00 PDT,+2.05317e+06,+9561.48
2011-04-14 06:00:00 PDT,+2.19753e+06,+62240.2
2011-04-14 07:00:00 PDT,+2.49033e+06,+171453
2011-04-14 08:00:00 PDT,+2.93389e+06,+342989
2011-04-14 09:00:00 PDT,+3.02118e+06,+377618
2011-04-14 10:00:00 PDT,+3.06544e+06,+395289
2011-04-14 11:00:00 PDT,+3.1345e+06,+423008
2011-04-14 12:00:00 PDT,+3.15933e+06,+433019
2011-04-14 13:00:00 PDT,+3.1276e+06,+420230
2011-04-14 14:00:00 PDT,+3.16761e+06,+436360
2011-04-14 15:00:00 PDT,+3.1483e+06,+428567
2011-04-14 16:00:00 PDT,+3.15244e+06,+430236
2011-04-14 17:00:00 PDT,+3.1276e+06,+420230
2011-04-14 18:00:00 PDT,+3.32173e+06,+499070
2011-04-14 19:00:00 PDT,+3.25162e+06,+470433
2011-04-14 20:00:00 PDT,+3.264e+06,+475477
2011-04-14 21:00:00 PDT,+3.27775e+06,+481086
2011-04-14 22:00:00 PDT,+3.47523e+06,+562438
2011-04-14 23:00:00 PDT,+3.32173e+06,+499070
2011-04-15 00:00:00 PDT,+3.02256e+06,+378170
2011-04-15 01:00:00 PDT,+2.74201e+06,+267877
2011-04-15 02:00:00 PDT,+2.5828e+06,+206604
2011-04-15 03:00:00 PDT,+2.52538e+06,+184739
2011-04-15 04:00:00 PDT,+2.53239e+06,+187401
2011-04-15 05:00:00 PDT,+2.53939e+06,+190064
2011-04-15 06:00:00 PDT,+2.63454e+06,+226413
2011-04-15 07:00:00 PDT,+2.97271e+06,+358354
2011-04-15 08:00:00 PDT,+3.26813e+06,+477159
2011-04-15 09:00:00 PDT,+3.40815e+06,+534634
2011-04-15 10:00:00 PDT,+3.34781e+06,+509774
2011-04-15 11:00:00 PDT,+3.24887e+06,+469313
2011-04-15 12:00:00 PDT,+3.25162e+06,+470433
2011-04-15 13:00:00 PDT,+2.85336e+06,+311296
2011-04-15 14:00:00 PDT,+2.81999e+06,+298234
2011-04-15 15:00:00 PDT,+2.41592e+06,+143398
2011-04-15 16:00:00 PDT,+2.3653e+06,+124430
2011-04-15 17:00:00 PDT,+2.42154e+06,+145510
2011-04-15 18:00:00 PDT,+2.48893e+06,+170922
2011-04-15 19:00:00 PDT,+2.59679e+06,+211950
