# file...... Voltage_652.csv
# date...... Wed Sep 05 16:31:45 2012
# user...... dwp0
# host...... (null)
# target.... node 46
# trigger... (none)
# interval.. 1440
# limit..... 100
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 PST,+2375.98,-65.2781,-1261.11,-2083.8,-1176.09,+2096.77
2000-01-01 00:24:00 PST,+2206.9,-42.7872,-1230.91,-2064.44,-1054.61,+1868.34
2000-01-01 00:48:00 PST,+2178.36,-62.4832,-1269.36,-2034.06,-1051.74,+1880.55
2000-01-01 01:12:00 PST,+2197.77,-53.046,-1253.39,-2050.2,-1053.03,+1880.12
2000-01-01 01:36:00 PST,+2193.14,-84.2912,-1259.15,-2054.8,-1027.86,+1866.88
2000-01-01 02:00:00 PST,+2182.47,-85.2435,-1268.42,-2049.47,-1042.51,+1869.2
2000-01-01 02:24:00 PST,+2197.84,-87.2505,-1270.48,-2041.78,-1027.24,+1870.65
2000-01-01 02:48:00 PST,+2171.38,-122.422,-1285.64,-2052.17,-1034.51,+1859.63
2000-01-01 03:12:00 PST,+2182.46,-121.148,-1294.33,-2032.61,-1025.76,+1866.15
2000-01-01 03:36:00 PST,+2180.39,-133.45,-1303.64,-2026.84,-1016.17,+1862.87
2000-01-01 04:00:00 PST,+2197.13,-107.693,-1295.34,-2012.91,-1009.25,+1871.37
2000-01-01 04:24:00 PST,+2194.63,-124.579,-1290,-2041.85,-1028.74,+1860.29
2000-01-01 04:48:00 PST,+2210.66,-123.544,-1296.48,-2030.77,-1023.04,+1863.31
2000-01-01 05:12:00 PST,+2201.98,-149.885,-1303.64,-2036.98,-1007.37,+1856.01
2000-01-01 05:36:00 PST,+2195.73,-155.295,-1329.05,-2009.46,-1008.5,+1865.04
2000-01-01 06:00:00 PST,+2192.31,-180.828,-1357.56,-1986.05,-1011.04,+1865.11
2000-01-01 06:24:00 PST,+2191.91,-202.077,-1344.91,-2029.66,-1015.74,+1850.78
2000-01-01 06:48:00 PST,+2201.13,-183.556,-1342.74,-2006.01,-998.669,+1858.61
2000-01-01 07:12:00 PST,+2217.08,-151.247,-1321.81,-2016.13,-1013.67,+1866.02
2000-01-01 07:36:00 PST,+2214.5,-131.091,-1287.77,-2033.06,-991.511,+1863.18
2000-01-01 08:00:00 PST,+2216.31,-118.157,-1280.55,-2047.71,-1024.41,+1865.21
2000-01-01 08:24:00 PST,+2220.02,-86.4256,-1275.36,-2040.88,-1036.83,+1877.15
2000-01-01 08:48:00 PST,+2199.69,-68.1415,-1271.65,-2032.63,-1035.22,+1887.2
2000-01-01 09:12:00 PST,+2207.43,-79.8963,-1259.93,-2055.59,-1030.28,+1876.69
