# file...... weather_regulator_meter_energy.csv,,,
# date...... Wed Jul 30 12:19:33 2014,,,
# user...... gour967,,,
# host...... (null),,,
# target.... meter 40,,,
# trigger... (none),,,
# interval.. 900,,,
# limit..... 0,,,
# timestamp,measured_real_energy,sum(measured_real_energy),energy_losses
2010-01-01 00:00:00 EST,0,0,0
2010-01-01 00:15:00 EST,138017,136183,1834
2010-01-01 00:30:00 EST,246525,243386,3139
2010-01-01 00:45:00 EST,351680,347329,4351
2010-01-01 01:00:00 EST,455127,449584,5543
2010-01-01 01:15:00 EST,557519,550813,6706
2010-01-01 01:30:00 EST,659993,652123,7870
2010-01-01 01:45:00 EST,761213,752221,8992
2010-01-01 02:00:00 EST,862617,852503,10114
2010-01-01 02:15:00 EST,962136,950927,11209
2010-01-01 02:30:00 EST,1.06E+06,1.05E+06,12310
2010-01-01 02:45:00 EST,1.16E+06,1.15E+06,13400
2010-01-01 03:00:00 EST,1.27E+06,1.25E+06,14520
2010-01-01 03:15:00 EST,1.37E+06,1.35E+06,15630
2010-01-01 03:30:00 EST,1.47E+06,1.46E+06,16780
2010-01-01 03:45:00 EST,1.58E+06,1.56E+06,17930
2010-01-01 04:00:00 EST,1.68E+06,1.66E+06,19090
2010-01-01 04:15:00 EST,1.79E+06,1.77E+06,20270
2010-01-01 04:30:00 EST,1.90E+06,1.88E+06,21500
2010-01-01 04:45:00 EST,2.02E+06,2.00E+06,22850
2010-01-01 05:00:00 EST,2.14E+06,2.11E+06,24240
2010-01-01 05:15:00 EST,2.38E+06,2.35E+06,28320
2010-01-01 05:30:00 EST,2.55E+06,2.52E+06,30990
2010-01-01 05:45:00 EST,2.86E+06,2.82E+06,37800
2010-01-01 06:00:00 EST,3.21E+06,3.17E+06,45860
2010-01-01 06:15:00 EST,3.78E+06,3.71E+06,63520
2010-01-01 06:30:00 EST,4.30E+06,4.22E+06,78760
2010-01-01 06:45:00 EST,4.73E+06,4.64E+06,89990
2010-01-01 07:00:00 EST,5.13E+06,5.03E+06,99390
2010-01-01 07:15:00 EST,5.56E+06,5.45E+06,110730
2010-01-01 07:30:00 EST,5.90E+06,5.78E+06,119070
2010-01-01 07:45:00 EST,6.40E+06,6.26E+06,136300
2010-01-01 08:00:00 EST,6.89E+06,6.74E+06,153260
2010-01-01 08:15:00 EST,7.35E+06,7.18E+06,167320
2010-01-01 08:30:00 EST,7.71E+06,7.53E+06,176820
2010-01-01 08:45:00 EST,7.95E+06,7.76E+06,181480
2010-01-01 09:00:00 EST,8.13E+06,7.95E+06,184490
2010-01-01 09:15:00 EST,8.29E+06,8.10E+06,186900
2010-01-01 09:30:00 EST,8.44E+06,8.25E+06,189180
2010-01-01 09:45:00 EST,8.58E+06,8.39E+06,191310
2010-01-01 10:00:00 EST,8.73E+06,8.53E+06,193420
2010-01-01 10:15:00 EST,8.87E+06,8.68E+06,195500
2010-01-01 10:30:00 EST,9.01E+06,8.82E+06,197570
2010-01-01 10:45:00 EST,9.15E+06,8.95E+06,199620
2010-01-01 11:00:00 EST,9.30E+06,9.10E+06,201710
2010-01-01 11:15:00 EST,9.44E+06,9.24E+06,203770
2010-01-01 11:30:00 EST,9.58E+06,9.38E+06,205800
2010-01-01 11:45:00 EST,9.72E+06,9.51E+06,207800
2010-01-01 12:00:00 EST,9.86E+06,9.65E+06,209800
2010-01-01 12:15:00 EST,1.00E+07,9.79E+06,211750
2010-01-01 12:30:00 EST,1.01E+07,9.93E+06,213770
2010-01-01 12:45:00 EST,1.03E+07,1.01E+07,215700
2010-01-01 13:00:00 EST,1.04E+07,1.02E+07,217800
2010-01-01 13:15:00 EST,1.06E+07,1.03E+07,219700
2010-01-01 13:30:00 EST,1.07E+07,1.05E+07,221700
2010-01-01 13:45:00 EST,1.08E+07,1.06E+07,223700
2010-01-01 14:00:00 EST,1.10E+07,1.08E+07,225700
2010-01-01 14:15:00 EST,1.11E+07,1.09E+07,227700
2010-01-01 14:30:00 EST,1.13E+07,1.10E+07,229600
2010-01-01 14:45:00 EST,1.14E+07,1.12E+07,231600
2010-01-01 15:00:00 EST,1.15E+07,1.13E+07,233600
2010-01-01 15:15:00 EST,1.17E+07,1.15E+07,235600
2010-01-01 15:30:00 EST,1.18E+07,1.16E+07,237500
2010-01-01 15:45:00 EST,1.20E+07,1.17E+07,239600
2010-01-01 16:00:00 EST,1.21E+07,1.19E+07,241700
2010-01-01 16:15:00 EST,1.23E+07,1.20E+07,244100
2010-01-01 16:30:00 EST,1.25E+07,1.22E+07,246600
2010-01-01 16:45:00 EST,1.26E+07,1.24E+07,249300
2010-01-01 17:00:00 EST,1.28E+07,1.26E+07,252000
2010-01-01 17:15:00 EST,1.31E+07,1.29E+07,258300
2010-01-01 17:30:00 EST,1.34E+07,1.31E+07,263400
2010-01-01 17:45:00 EST,1.36E+07,1.34E+07,268000
2010-01-01 18:00:00 EST,1.39E+07,1.36E+07,272100
2010-01-01 18:15:00 EST,1.43E+07,1.40E+07,282400
2010-01-01 18:30:00 EST,1.47E+07,1.44E+07,292900
2010-01-01 18:45:00 EST,1.51E+07,1.48E+07,303600
2010-01-01 19:00:00 EST,1.55E+07,1.51E+07,310700
2010-01-01 19:15:00 EST,1.58E+07,1.55E+07,318800
2010-01-01 19:30:00 EST,1.61E+07,1.58E+07,325500
2010-01-01 19:45:00 EST,1.63E+07,1.60E+07,330700
2010-01-01 20:00:00 EST,1.66E+07,1.62E+07,335200
2010-01-01 20:15:00 EST,1.68E+07,1.65E+07,339400
2010-01-01 20:30:00 EST,1.70E+07,1.67E+07,343400
2010-01-01 20:45:00 EST,1.73E+07,1.69E+07,347300
2010-01-01 21:00:00 EST,1.75E+07,1.71E+07,351300
2010-01-01 21:15:00 EST,1.77E+07,1.73E+07,354800
2010-01-01 21:30:00 EST,1.79E+07,1.76E+07,358500
2010-01-01 21:45:00 EST,1.81E+07,1.78E+07,362000
2010-01-01 22:00:00 EST,1.83E+07,1.80E+07,365200
2010-01-01 22:15:00 EST,1.85E+07,1.81E+07,368300
2010-01-01 22:30:00 EST,1.87E+07,1.83E+07,371400
2010-01-01 22:45:00 EST,1.89E+07,1.85E+07,374200
2010-01-01 23:00:00 EST,1.91E+07,1.87E+07,378100
2010-01-01 23:15:00 EST,1.93E+07,1.89E+07,380500
2010-01-01 23:30:00 EST,1.94E+07,1.91E+07,382500
2010-01-01 23:45:00 EST,1.96E+07,1.92E+07,384400
2010-01-02 00:00:00 EST,1.97E+07,1.93E+07,385700
2010-01-02 00:15:00 EST,1.98E+07,1.94E+07,387100
2010-01-02 00:30:00 EST,1.99E+07,1.95E+07,388500
2010-01-02 00:45:00 EST,2.00E+07,1.96E+07,389700
2010-01-02 01:00:00 EST,2.01E+07,1.97E+07,391000
2010-01-02 01:15:00 EST,2.02E+07,1.99E+07,392400
2010-01-02 01:30:00 EST,2.04E+07,2.00E+07,393800
2010-01-02 01:45:00 EST,2.05E+07,2.01E+07,395200
2010-01-02 02:00:00 EST,2.06E+07,2.02E+07,396600
2010-01-02 02:15:00 EST,2.07E+07,2.03E+07,398200
2010-01-02 02:30:00 EST,2.09E+07,2.05E+07,399900
2010-01-02 02:45:00 EST,2.10E+07,2.06E+07,401800
2010-01-02 03:00:00 EST,2.12E+07,2.08E+07,403600
2010-01-02 03:15:00 EST,2.13E+07,2.09E+07,405700
2010-01-02 03:30:00 EST,2.15E+07,2.11E+07,407800
2010-01-02 03:45:00 EST,2.17E+07,2.13E+07,410000
2010-01-02 04:00:00 EST,2.19E+07,2.15E+07,412300
2010-01-02 04:15:00 EST,2.20E+07,2.16E+07,414600
2010-01-02 04:30:00 EST,2.22E+07,2.18E+07,417000
2010-01-02 04:45:00 EST,2.24E+07,2.20E+07,419700
2010-01-02 05:00:00 EST,2.26E+07,2.22E+07,422100
2010-01-02 05:15:00 EST,2.29E+07,2.25E+07,428500
2010-01-02 05:30:00 EST,2.32E+07,2.27E+07,432900
2010-01-02 05:45:00 EST,2.35E+07,2.31E+07,442400
2010-01-02 06:00:00 EST,2.40E+07,2.35E+07,453700
2010-01-02 06:15:00 EST,2.46E+07,2.41E+07,475400
2010-01-02 06:30:00 EST,2.52E+07,2.47E+07,495800
2010-01-02 06:45:00 EST,2.58E+07,2.53E+07,513200
2010-01-02 07:00:00 EST,2.63E+07,2.58E+07,529500
2010-01-02 07:15:00 EST,2.69E+07,2.64E+07,547000
2010-01-02 07:30:00 EST,2.73E+07,2.67E+07,557400
2010-01-02 07:45:00 EST,2.78E+07,2.72E+07,576300
2010-01-02 08:00:00 EST,2.83E+07,2.78E+07,595500
2010-01-02 08:15:00 EST,2.89E+07,2.83E+07,613900
2010-01-02 08:30:00 EST,2.93E+07,2.87E+07,627700
2010-01-02 08:45:00 EST,2.96E+07,2.90E+07,634800
2010-01-02 09:00:00 EST,2.98E+07,2.92E+07,639200
2010-01-02 09:15:00 EST,3.00E+07,2.94E+07,642200
2010-01-02 09:30:00 EST,3.02E+07,2.95E+07,644900
2010-01-02 09:45:00 EST,3.03E+07,2.97E+07,647000
2010-01-02 10:00:00 EST,3.05E+07,2.98E+07,649300
2010-01-02 10:15:00 EST,3.06E+07,3.00E+07,651300
2010-01-02 10:30:00 EST,3.07E+07,3.01E+07,653500
2010-01-02 10:45:00 EST,3.09E+07,3.02E+07,655500
2010-01-02 11:00:00 EST,3.10E+07,3.04E+07,657600
2010-01-02 11:15:00 EST,3.12E+07,3.05E+07,659800
2010-01-02 11:30:00 EST,3.13E+07,3.07E+07,661900
2010-01-02 11:45:00 EST,3.15E+07,3.08E+07,663900
2010-01-02 12:00:00 EST,3.16E+07,3.10E+07,666000
2010-01-02 12:15:00 EST,3.18E+07,3.11E+07,668200
2010-01-02 12:30:00 EST,3.19E+07,3.12E+07,670300
2010-01-02 12:45:00 EST,3.21E+07,3.14E+07,672300
2010-01-02 13:00:00 EST,3.22E+07,3.15E+07,674400
2010-01-02 13:15:00 EST,3.24E+07,3.17E+07,676500
2010-01-02 13:30:00 EST,3.25E+07,3.18E+07,678600
2010-01-02 13:45:00 EST,3.27E+07,3.20E+07,680700
2010-01-02 14:00:00 EST,3.28E+07,3.21E+07,682900
2010-01-02 14:15:00 EST,3.30E+07,3.23E+07,685100
2010-01-02 14:30:00 EST,3.31E+07,3.24E+07,687100
2010-01-02 14:45:00 EST,3.32E+07,3.26E+07,689200
2010-01-02 15:00:00 EST,3.34E+07,3.27E+07,691400
2010-01-02 15:15:00 EST,3.36E+07,3.29E+07,693500
2010-01-02 15:30:00 EST,3.37E+07,3.30E+07,695700
2010-01-02 15:45:00 EST,3.39E+07,3.32E+07,697800
2010-01-02 16:00:00 EST,3.40E+07,3.33E+07,700200
2010-01-02 16:15:00 EST,3.42E+07,3.35E+07,703000
2010-01-02 16:30:00 EST,3.44E+07,3.37E+07,705900
2010-01-02 16:45:00 EST,3.46E+07,3.39E+07,709000
2010-01-02 17:00:00 EST,3.48E+07,3.41E+07,712300
2010-01-02 17:15:00 EST,3.52E+07,3.44E+07,720600
2010-01-02 17:30:00 EST,3.56E+07,3.49E+07,732800
2010-01-02 17:45:00 EST,3.60E+07,3.52E+07,744400
2010-01-02 18:00:00 EST,3.64E+07,3.56E+07,755100
2010-01-02 18:15:00 EST,3.71E+07,3.63E+07,778900
2010-01-02 18:30:00 EST,3.77E+07,3.69E+07,803200
2010-01-02 18:45:00 EST,3.85E+07,3.76E+07,830500
2010-01-02 19:00:00 EST,3.91E+07,3.83E+07,851800
2010-01-02 19:15:00 EST,3.97E+07,3.89E+07,874400
2010-01-02 19:30:00 EST,4.03E+07,3.95E+07,894400
2010-01-02 19:45:00 EST,4.09E+07,4.00E+07,910600
2010-01-02 20:00:00 EST,4.13E+07,4.04E+07,923500
2010-01-02 20:15:00 EST,4.17E+07,4.08E+07,934000
2010-01-02 20:30:00 EST,4.21E+07,4.12E+07,942800
2010-01-02 20:45:00 EST,4.25E+07,4.15E+07,950300
2010-01-02 21:00:00 EST,4.28E+07,4.18E+07,957000
2010-01-02 21:15:00 EST,4.30E+07,4.21E+07,962100
2010-01-02 21:30:00 EST,4.33E+07,4.23E+07,967200
2010-01-02 21:45:00 EST,4.36E+07,4.26E+07,972200
2010-01-02 22:00:00 EST,4.38E+07,4.29E+07,976600
2010-01-02 22:15:00 EST,4.41E+07,4.31E+07,980700
2010-01-02 22:30:00 EST,4.43E+07,4.33E+07,984600
2010-01-02 22:45:00 EST,4.45E+07,4.35E+07,988400
2010-01-02 23:00:00 EST,4.48E+07,4.38E+07,993400
2010-01-02 23:15:00 EST,4.50E+07,4.40E+07,996200
2010-01-02 23:30:00 EST,4.51E+07,4.41E+07,998800
2010-01-02 23:45:00 EST,4.53E+07,4.43E+07,1001100
2010-01-03 00:00:00 EST,4.54E+07,4.44E+07,1002800
2010-01-03 00:15:00 EST,4.55E+07,4.45E+07,1004300
2010-01-03 00:30:00 EST,4.57E+07,4.47E+07,1006100
2010-01-03 00:45:00 EST,4.58E+07,4.48E+07,1007800
2010-01-03 01:00:00 EST,4.60E+07,4.50E+07,1009700
2010-01-03 01:15:00 EST,4.61E+07,4.51E+07,1011900
2010-01-03 01:30:00 EST,4.63E+07,4.53E+07,1014000
2010-01-03 01:45:00 EST,4.65E+07,4.54E+07,1016600
2010-01-03 02:00:00 EST,4.67E+07,4.56E+07,1019200
2010-01-03 02:15:00 EST,4.69E+07,4.58E+07,1022300
2010-01-03 02:30:00 EST,4.71E+07,4.61E+07,1025600
2010-01-03 02:45:00 EST,4.73E+07,4.63E+07,1029500
2010-01-03 03:00:00 EST,4.76E+07,4.65E+07,1033300
2010-01-03 03:15:00 EST,4.78E+07,4.68E+07,1037200
2010-01-03 03:30:00 EST,4.81E+07,4.70E+07,1041300
2010-01-03 03:45:00 EST,4.83E+07,4.73E+07,1045200
2010-01-03 04:00:00 EST,4.86E+07,4.75E+07,1049200
2010-01-03 04:15:00 EST,4.88E+07,4.78E+07,1053200
2010-01-03 04:30:00 EST,4.91E+07,4.80E+07,1057500
2010-01-03 04:45:00 EST,4.94E+07,4.83E+07,1061700
2010-01-03 05:00:00 EST,4.96E+07,4.86E+07,1066200
2010-01-03 05:15:00 EST,5.00E+07,4.89E+07,1074900
2010-01-03 05:30:00 EST,5.03E+07,4.92E+07,1081100
2010-01-03 05:45:00 EST,5.08E+07,4.97E+07,1092600
2010-01-03 06:00:00 EST,5.13E+07,5.01E+07,1106300
2010-01-03 06:15:00 EST,5.19E+07,5.08E+07,1129800
2010-01-03 06:30:00 EST,5.26E+07,5.14E+07,1152100
2010-01-03 06:45:00 EST,5.32E+07,5.20E+07,1170700
2010-01-03 07:00:00 EST,5.37E+07,5.26E+07,1189000
2010-01-03 07:15:00 EST,5.44E+07,5.32E+07,1210300
2010-01-03 07:30:00 EST,5.48E+07,5.36E+07,1223900
2010-01-03 07:45:00 EST,5.54E+07,5.41E+07,1244900
2010-01-03 08:00:00 EST,5.59E+07,5.47E+07,1266000
2010-01-03 08:15:00 EST,5.65E+07,5.52E+07,1286100
2010-01-03 08:30:00 EST,5.69E+07,5.56E+07,1301400
2010-01-03 08:45:00 EST,5.73E+07,5.60E+07,1309800
2010-01-03 09:00:00 EST,5.75E+07,5.62E+07,1316100
2010-01-03 09:15:00 EST,5.78E+07,5.65E+07,1320900
2010-01-03 09:30:00 EST,5.80E+07,5.67E+07,1324500
2010-01-03 09:45:00 EST,5.82E+07,5.68E+07,1327000
2010-01-03 10:00:00 EST,5.83E+07,5.70E+07,1329400
2010-01-03 10:15:00 EST,5.85E+07,5.71E+07,1331900
2010-01-03 10:30:00 EST,5.86E+07,5.73E+07,1334200
2010-01-03 10:45:00 EST,5.88E+07,5.75E+07,1336600
2010-01-03 11:00:00 EST,5.90E+07,5.76E+07,1339000
2010-01-03 11:15:00 EST,5.91E+07,5.78E+07,1341500
2010-01-03 11:30:00 EST,5.93E+07,5.80E+07,1343900
2010-01-03 11:45:00 EST,5.95E+07,5.81E+07,1346100
2010-01-03 12:00:00 EST,5.96E+07,5.83E+07,1348500
2010-01-03 12:15:00 EST,5.98E+07,5.84E+07,1350800
2010-01-03 12:30:00 EST,5.99E+07,5.86E+07,1353100
2010-01-03 12:45:00 EST,6.01E+07,5.87E+07,1355400
2010-01-03 13:00:00 EST,6.02E+07,5.89E+07,1357700
2010-01-03 13:15:00 EST,6.04E+07,5.90E+07,1359900
2010-01-03 13:30:00 EST,6.06E+07,5.92E+07,1362100
2010-01-03 13:45:00 EST,6.07E+07,5.93E+07,1364300
2010-01-03 14:00:00 EST,6.09E+07,5.95E+07,1366600
2010-01-03 14:15:00 EST,6.10E+07,5.97E+07,1368700
2010-01-03 14:30:00 EST,6.12E+07,5.98E+07,1371000
2010-01-03 14:45:00 EST,6.13E+07,6.00E+07,1373200
2010-01-03 15:00:00 EST,6.15E+07,6.01E+07,1375400
2010-01-03 15:15:00 EST,6.16E+07,6.03E+07,1377600
2010-01-03 15:30:00 EST,6.18E+07,6.04E+07,1379700
2010-01-03 15:45:00 EST,6.19E+07,6.06E+07,1382000
2010-01-03 16:00:00 EST,6.21E+07,6.07E+07,1384400
2010-01-03 16:15:00 EST,6.23E+07,6.09E+07,1387100
2010-01-03 16:30:00 EST,6.25E+07,6.11E+07,1390100
2010-01-03 16:45:00 EST,6.27E+07,6.13E+07,1393400
2010-01-03 17:00:00 EST,6.29E+07,6.15E+07,1396700
2010-01-03 17:15:00 EST,6.33E+07,6.19E+07,1405400
2010-01-03 17:30:00 EST,6.37E+07,6.23E+07,1418100
2010-01-03 17:45:00 EST,6.41E+07,6.27E+07,1430400
2010-01-03 18:00:00 EST,6.45E+07,6.31E+07,1441700
2010-01-03 18:15:00 EST,6.52E+07,6.37E+07,1466500
2010-01-03 18:30:00 EST,6.59E+07,6.44E+07,1492100
2010-01-03 18:45:00 EST,6.67E+07,6.52E+07,1520700
2010-01-03 19:00:00 EST,6.73E+07,6.58E+07,1542600
2010-01-03 19:15:00 EST,6.80E+07,6.64E+07,1566400
2010-01-03 19:30:00 EST,6.86E+07,6.70E+07,1586700
2010-01-03 19:45:00 EST,6.91E+07,6.75E+07,1603000
2010-01-03 20:00:00 EST,6.96E+07,6.80E+07,1615800
2010-01-03 20:15:00 EST,7.00E+07,6.83E+07,1626100
2010-01-03 20:30:00 EST,7.03E+07,6.87E+07,1634500
2010-01-03 20:45:00 EST,7.07E+07,6.90E+07,1641500
2010-01-03 21:00:00 EST,7.10E+07,6.93E+07,1647500
2010-01-03 21:15:00 EST,7.12E+07,6.96E+07,1652300
2010-01-03 21:30:00 EST,7.15E+07,6.98E+07,1657000
2010-01-03 21:45:00 EST,7.17E+07,7.01E+07,1661300
2010-01-03 22:00:00 EST,7.19E+07,7.03E+07,1665300
2010-01-03 22:15:00 EST,7.22E+07,7.05E+07,1669000
2010-01-03 22:30:00 EST,7.24E+07,7.07E+07,1672700
2010-01-03 22:45:00 EST,7.26E+07,7.09E+07,1676100
2010-01-03 23:00:00 EST,7.28E+07,7.12E+07,1680600
2010-01-03 23:15:00 EST,7.30E+07,7.13E+07,1683300
2010-01-03 23:30:00 EST,7.32E+07,7.15E+07,1685600
2010-01-03 23:45:00 EST,7.33E+07,7.16E+07,1687700
2010-01-04 00:00:00 EST,7.34E+07,7.18E+07,1689100
2010-01-04 00:15:00 EST,7.36E+07,7.19E+07,1690700
2010-01-04 00:30:00 EST,7.37E+07,7.20E+07,1692200
2010-01-04 00:45:00 EST,7.38E+07,7.21E+07,1693700
2010-01-04 01:00:00 EST,7.39E+07,7.22E+07,1695300
2010-01-04 01:15:00 EST,7.41E+07,7.24E+07,1696900
2010-01-04 01:30:00 EST,7.42E+07,7.25E+07,1698700
2010-01-04 01:45:00 EST,7.44E+07,7.27E+07,1700600
2010-01-04 02:00:00 EST,7.45E+07,7.28E+07,1702600
2010-01-04 02:15:00 EST,7.47E+07,7.30E+07,1704700
2010-01-04 02:30:00 EST,7.49E+07,7.32E+07,1707100
2010-01-04 02:45:00 EST,7.51E+07,7.33E+07,1709700
2010-01-04 03:00:00 EST,7.53E+07,7.35E+07,1712500
2010-01-04 03:15:00 EST,7.55E+07,7.38E+07,1715400
2010-01-04 03:30:00 EST,7.57E+07,7.40E+07,1718300
2010-01-04 03:45:00 EST,7.59E+07,7.42E+07,1721200
2010-01-04 04:00:00 EST,7.61E+07,7.44E+07,1724200
2010-01-04 04:15:00 EST,7.63E+07,7.46E+07,1727000
2010-01-04 04:30:00 EST,7.65E+07,7.48E+07,1730000
2010-01-04 04:45:00 EST,7.67E+07,7.50E+07,1733100
2010-01-04 05:00:00 EST,7.69E+07,7.52E+07,1736100
2010-01-04 05:15:00 EST,7.73E+07,7.55E+07,1743300
2010-01-04 05:30:00 EST,7.75E+07,7.58E+07,1748200
2010-01-04 05:45:00 EST,7.79E+07,7.62E+07,1758400
2010-01-04 06:00:00 EST,7.84E+07,7.66E+07,1770600
2010-01-04 06:15:00 EST,7.90E+07,7.73E+07,1793000
2010-01-04 06:30:00 EST,7.97E+07,7.79E+07,1814000
2010-01-04 06:45:00 EST,8.02E+07,7.84E+07,1831700
2010-01-04 07:00:00 EST,8.08E+07,7.89E+07,1848700
2010-01-04 07:15:00 EST,8.14E+07,7.95E+07,1867700
2010-01-04 07:30:00 EST,8.18E+07,7.99E+07,1878900
2010-01-04 07:45:00 EST,8.23E+07,8.04E+07,1898100
2010-01-04 08:00:00 EST,8.29E+07,8.09E+07,1917500
2010-01-04 08:15:00 EST,8.34E+07,8.14E+07,1936200
2010-01-04 08:30:00 EST,8.38E+07,8.19E+07,1950300
2010-01-04 08:45:00 EST,8.41E+07,8.22E+07,1957700
2010-01-04 09:00:00 EST,8.43E+07,8.24E+07,1962500
2010-01-04 09:15:00 EST,8.45E+07,8.26E+07,1965500
2010-01-04 09:30:00 EST,8.47E+07,8.27E+07,1968200
2010-01-04 09:45:00 EST,8.48E+07,8.29E+07,1970400
2010-01-04 10:00:00 EST,8.50E+07,8.30E+07,1972500
2010-01-04 10:15:00 EST,8.51E+07,8.32E+07,1974600
2010-01-04 10:30:00 EST,8.53E+07,8.33E+07,1976800
2010-01-04 10:45:00 EST,8.54E+07,8.34E+07,1978900
2010-01-04 11:00:00 EST,8.56E+07,8.36E+07,1981000
2010-01-04 11:15:00 EST,8.57E+07,8.37E+07,1983100
2010-01-04 11:30:00 EST,8.59E+07,8.39E+07,1985200
2010-01-04 11:45:00 EST,8.60E+07,8.40E+07,1987200
2010-01-04 12:00:00 EST,8.62E+07,8.42E+07,1989300
2010-01-04 12:15:00 EST,8.63E+07,8.43E+07,1991400
2010-01-04 12:30:00 EST,8.64E+07,8.44E+07,1993400
2010-01-04 12:45:00 EST,8.66E+07,8.46E+07,1995400
2010-01-04 13:00:00 EST,8.67E+07,8.47E+07,1997400
2010-01-04 13:15:00 EST,8.69E+07,8.49E+07,1999500
2010-01-04 13:30:00 EST,8.70E+07,8.50E+07,2001600
2010-01-04 13:45:00 EST,8.72E+07,8.52E+07,2003600
2010-01-04 14:00:00 EST,8.73E+07,8.53E+07,2005700
2010-01-04 14:15:00 EST,8.74E+07,8.54E+07,2007600
2010-01-04 14:30:00 EST,8.76E+07,8.56E+07,2009600
2010-01-04 14:45:00 EST,8.77E+07,8.57E+07,2011700
2010-01-04 15:00:00 EST,8.79E+07,8.59E+07,2013600
2010-01-04 15:15:00 EST,8.80E+07,8.60E+07,2015600
2010-01-04 15:30:00 EST,8.82E+07,8.61E+07,2017700
2010-01-04 15:45:00 EST,8.83E+07,8.63E+07,2019800
2010-01-04 16:00:00 EST,8.84E+07,8.64E+07,2021900
2010-01-04 16:15:00 EST,8.86E+07,8.66E+07,2024400
2010-01-04 16:30:00 EST,8.88E+07,8.68E+07,2027000
2010-01-04 16:45:00 EST,8.90E+07,8.70E+07,2029900
2010-01-04 17:00:00 EST,8.92E+07,8.71E+07,2032800
2010-01-04 17:15:00 EST,8.95E+07,8.75E+07,2040300
2010-01-04 17:30:00 EST,8.99E+07,8.78E+07,2050400
2010-01-04 17:45:00 EST,9.03E+07,8.82E+07,2059700
2010-01-04 18:00:00 EST,9.06E+07,8.85E+07,2067700
2010-01-04 18:15:00 EST,9.12E+07,8.91E+07,2087000
2010-01-04 18:30:00 EST,9.18E+07,8.97E+07,2106600
2010-01-04 18:45:00 EST,9.25E+07,9.03E+07,2128900
2010-01-04 19:00:00 EST,9.30E+07,9.09E+07,2146000
2010-01-04 19:15:00 EST,9.36E+07,9.14E+07,2164500
2010-01-04 19:30:00 EST,9.41E+07,9.19E+07,2179500
2010-01-04 19:45:00 EST,9.45E+07,9.23E+07,2190800
2010-01-04 20:00:00 EST,9.49E+07,9.27E+07,2199700
2010-01-04 20:15:00 EST,9.52E+07,9.30E+07,2206800
2010-01-04 20:30:00 EST,9.55E+07,9.33E+07,2213000
2010-01-04 20:45:00 EST,9.58E+07,9.35E+07,2218500
2010-01-04 21:00:00 EST,9.60E+07,9.38E+07,2223400
2010-01-04 21:15:00 EST,9.63E+07,9.40E+07,2227400
2010-01-04 21:30:00 EST,9.65E+07,9.43E+07,2231600
2010-01-04 21:45:00 EST,9.67E+07,9.45E+07,2235400
2010-01-04 22:00:00 EST,9.69E+07,9.47E+07,2238900
2010-01-04 22:15:00 EST,9.71E+07,9.49E+07,2242200
2010-01-04 22:30:00 EST,9.73E+07,9.51E+07,2245500
2010-01-04 22:45:00 EST,9.75E+07,9.53E+07,2248500
2010-01-04 23:00:00 EST,9.78E+07,9.55E+07,2252500
2010-01-04 23:15:00 EST,9.79E+07,9.57E+07,2255100
2010-01-04 23:30:00 EST,9.81E+07,9.58E+07,2257300
2010-01-04 23:45:00 EST,9.82E+07,9.60E+07,2259100
2010-01-05 00:00:00 EST,9.83E+07,9.61E+07,2260500
2010-01-05 00:15:00 EST,9.84E+07,9.62E+07,2261900
2010-01-05 00:30:00 EST,9.86E+07,9.63E+07,2263300
2010-01-05 00:45:00 EST,9.87E+07,9.64E+07,2264600
2010-01-05 01:00:00 EST,9.88E+07,9.65E+07,2266000
2010-01-05 01:15:00 EST,9.89E+07,9.66E+07,2267400
2010-01-05 01:30:00 EST,9.90E+07,9.68E+07,2268800
2010-01-05 01:45:00 EST,9.92E+07,9.69E+07,2270300
2010-01-05 02:00:00 EST,9.93E+07,9.70E+07,2271800
2010-01-05 02:15:00 EST,9.94E+07,9.71E+07,2273500
2010-01-05 02:30:00 EST,9.96E+07,9.73E+07,2275300
2010-01-05 02:45:00 EST,9.97E+07,9.74E+07,2277000
2010-01-05 03:00:00 EST,9.99E+07,9.76E+07,2278900
2010-01-05 03:15:00 EST,1.00E+08,9.78E+07,2280400
2010-01-05 03:30:00 EST,1.00E+08,9.79E+07,2282900
2010-01-05 03:45:00 EST,1.00E+08,9.81E+07,2284700
2010-01-05 04:00:00 EST,1.01E+08,9.83E+07,2287300
2010-01-05 04:15:00 EST,1.01E+08,9.84E+07,2289600
2010-01-05 04:30:00 EST,1.01E+08,9.86E+07,2291900
2010-01-05 04:45:00 EST,1.01E+08,9.88E+07,2294300
2010-01-05 05:00:00 EST,1.01E+08,9.90E+07,2297000
2010-01-05 05:15:00 EST,1.02E+08,9.93E+07,2303400
2010-01-05 05:30:00 EST,1.02E+08,9.95E+07,2308200
2010-01-05 05:45:00 EST,1.02E+08,9.99E+07,2317600
2010-01-05 06:00:00 EST,1.03E+08,1.00E+08,2329000
2010-01-05 06:15:00 EST,1.03E+08,1.01E+08,2351000
2010-01-05 06:30:00 EST,1.04E+08,1.02E+08,2371000
2010-01-05 06:45:00 EST,1.04E+08,1.02E+08,2389000
2010-01-05 07:00:00 EST,1.05E+08,1.03E+08,2404000
2010-01-05 07:15:00 EST,1.06E+08,1.03E+08,2423000
2010-01-05 07:30:00 EST,1.06E+08,1.04E+08,2433000
