# file...... Climate_Climate.csv
# date...... Fri Jul 25 14:17:44 2014
# user...... jxh10
# host...... (null)
# target.... climate 0
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,temperature,solar_direct,wind_speed,rainfall,snowdepth
2014-07-30 00:00:00 PDT,+62.962,+0,+11.6321,+1.02362,+0
2014-07-30 01:00:00 PDT,+62.962,+0,+10.0662,+1.02362,+0
2014-07-30 02:00:00 PDT,+62.962,+0,+8.50036,+1.06299,+0
2014-07-30 03:00:00 PDT,+62.962,+0,+6.9345,+1.06299,+0
2014-07-30 04:00:00 PDT,+64.042,+0,+6.48712,+1.10236,+0
2014-07-30 05:00:00 PDT,+64.942,+0.836127,+6.26342,+1.14173,+0
2014-07-30 06:00:00 PDT,+66.022,+4.73806,+5.81603,+1.1811,+0
2014-07-30 07:00:00 PDT,+68.362,+22.6683,+5.36865,+1.1811,+0
2014-07-30 08:00:00 PDT,+70.702,+50.2605,+5.14495,+1.1811,+0
2014-07-30 09:00:00 PDT,+73.042,+63.6386,+4.69757,+1.1811,+0
2014-07-30 10:00:00 PDT,+73.402,+65.8683,+6.9345,+1.1811,+0
2014-07-30 11:00:00 PDT,+73.582,+70.7921,+9.39513,+1.1811,+0
2014-07-30 12:00:00 PDT,+73.942,+72.2786,+11.6321,+1.1811,+0
2014-07-30 13:00:00 PDT,+74.302,+68.005,+11.6321,+1.1811,+0
2014-07-30 14:00:00 PDT,+74.662,+52.0257,+11.6321,+1.14173,+0
2014-07-30 15:00:00 PDT,+75.022,+56.0205,+11.6321,+1.14173,+0
2014-07-30 16:00:00 PDT,+73.942,+49.8889,+9.61883,+1.14173,+0
2014-07-30 17:00:00 PDT,+73.042,+27.9638,+7.82928,+1.14173,+0
2014-07-30 18:00:00 PDT,+71.962,+5.38838,+5.81603,+1.14173,+0
2014-07-30 19:00:00 PDT,+69.622,+1.20774,+5.81603,+1.10236,+0
2014-07-30 20:00:00 PDT,+67.282,+0,+5.81603,+1.10236,+0
2014-07-30 21:00:00 PDT,+64.942,+0,+5.81603,+1.06299,+0
2014-07-30 22:00:00 PDT,+64.042,+0,+5.36865,+1.06299,+0
2014-07-30 23:00:00 PDT,+62.962,+0,+5.14495,+1.02362,+0
2014-07-31 00:00:00 PDT,+62.062,+0,+4.69757,+1.02362,+0
2014-07-31 01:00:00 PDT,+61.342,+0,+5.36865,+1.02362,+0
2014-07-31 02:00:00 PDT,+60.802,+0,+6.26342,+1.02362,+0
2014-07-31 03:00:00 PDT,+60.082,+0,+6.9345,+0.98425,+0
2014-07-31 04:00:00 PDT,+61.342,+0,+8.50036,+1.02362,+0
2014-07-31 05:00:00 PDT,+62.782,+1.02193,+10.0662,+1.02362,+0
2014-07-31 06:00:00 PDT,+64.042,+4.08773,+11.6321,+1.02362,+0
2014-07-31 07:00:00 PDT,+63.682,+6.31741,+11.1847,+1.02362,+0
2014-07-31 08:00:00 PDT,+63.322,+7.61805,+10.7373,+1.06299,+0
2014-07-31 09:00:00 PDT,+62.962,+0.650321,+10.2899,+1.06299,+0
2014-07-31 10:00:00 PDT,+64.222,+0.92903,+10.7373,+1.10236,+0
2014-07-31 11:00:00 PDT,+65.662,+1.76516,+11.1847,+1.10236,+0
2014-07-31 12:00:00 PDT,+66.922,+1.02193,+11.6321,+1.14173,+0
2014-07-31 13:00:00 PDT,+69.982,+36.0464,+12.7505,+1.1811,+0
2014-07-31 14:00:00 PDT,+72.862,+41.0631,+13.869,+1.22047,+0
2014-07-31 15:00:00 PDT,+75.922,+19.3238,+14.9875,+1.29921,+0
2014-07-31 16:00:00 PDT,+75.922,+40.9702,+14.5401,+1.29921,+0
2014-07-31 17:00:00 PDT,+75.922,+23.5974,+14.3164,+1.33858,+0
2014-07-31 18:00:00 PDT,+74.842,+8.54708,+12.9742,+1.37795,+0
2014-07-31 19:00:00 PDT,+73.942,+2.78709,+11.6321,+1.37795,+0
2014-07-31 20:00:00 PDT,+72.862,+0,+10.5136,+1.33858,+0
2014-07-31 21:00:00 PDT,+71.782,+0,+9.39513,+1.33858,+0
2014-07-31 22:00:00 PDT,+70.702,+0,+8.05297,+1.33858,+0
2014-07-31 23:00:00 PDT,+69.622,+0,+7.1582,+1.29921,+0
2014-08-01 00:00:00 PDT,+68.002,+0,+6.71081,+1.22047,+0
2014-08-01 01:00:00 PDT,+67.462,+0,+6.26342,+1.1811,+0
2014-08-01 02:00:00 PDT,+66.382,+0,+6.03973,+1.14173,+0
2014-08-01 03:00:00 PDT,+66.022,+0,+5.59234,+1.14173,+0
2014-08-01 04:00:00 PDT,+65.482,+0,+6.03973,+1.10236,+0
2014-08-01 05:00:00 PDT,+64.762,+0,+4.92126,+1.06299,+0
2014-08-01 06:00:00 PDT,+64.942,+0.185806,+6.9345,+1.02362,+0
2014-08-01 07:00:00 PDT,+66.922,+0.278709,+4.69757,+1.02362,+0
2014-08-01 08:00:00 PDT,+69.982,+15.0503,+5.81603,+1.02362,+0
2014-08-01 09:00:00 PDT,+71.962,+36.7896,+6.9345,+1.06299,+0
2014-08-01 10:00:00 PDT,+73.042,+0.371612,+12.7505,+1.02362,+0
2014-08-01 11:00:00 PDT,+73.942,+32.8877,+11.6321,+1.06299,+0
2014-08-01 12:00:00 PDT,+75.922,+62.0592,+10.2899,+1.10236,+0
2014-08-01 13:00:00 PDT,+75.022,+22.9471,+10.2899,+1.10236,+0
2014-08-01 14:00:00 PDT,+75.022,+24.1548,+9.17144,+1.10236,+0
2014-08-01 15:00:00 PDT,+73.942,+39.298,+8.05297,+1.14173,+0
2014-08-01 16:00:00 PDT,+75.022,+55.3702,+8.05297,+1.14173,+0
2014-08-01 17:00:00 PDT,+73.942,+52.1186,+6.9345,+1.10236,+0
2014-08-01 18:00:00 PDT,+71.962,+31.0296,+5.81603,+1.14173,+0
2014-08-01 19:00:00 PDT,+69.982,+2.9729,+3.3554,+1.14173,+0
2014-08-01 20:00:00 PDT,+66.922,+0,+5.81603,+1.14173,+0
2014-08-01 21:00:00 PDT,+66.022,+0,+4.69757,+1.14173,+0
2014-08-01 22:00:00 PDT,+64.042,+0,+4.69757,+1.10236,+0
2014-08-01 23:00:00 PDT,+62.962,+0,+8.05297,+1.06299,+0
2014-08-02 00:00:00 PDT,+62.962,+0,+6.9345,+1.06299,+0
2014-08-02 01:00:00 PDT,+62.062,+0,+5.81603,+1.02362,+0
2014-08-02 02:00:00 PDT,+62.062,+0,+8.05297,+1.02362,+0
2014-08-02 03:00:00 PDT,+62.062,+0,+11.6321,+1.02362,+0
2014-08-02 04:00:00 PDT,+62.062,+0,+9.17144,+1.02362,+0
2014-08-02 05:00:00 PDT,+62.062,+7.24644,+9.17144,+1.02362,+0
2014-08-02 06:00:00 PDT,+66.922,+12.449,+9.17144,+1.10236,+0
2014-08-02 07:00:00 PDT,+69.982,+46.3586,+10.2899,+1.1811,+0
2014-08-02 08:00:00 PDT,+75.022,+47.5664,+12.7505,+1.25984,+0
2014-08-02 09:00:00 PDT,+75.922,+53.8838,+13.869,+1.14173,+0
