# file...... SwingKids_regulator.csv
# date...... Wed Jun 05 11:30:19 2013
# user...... dwp0
# host...... (null)
# group..... class=regulator AND groupid=swingKids
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,sum(power_in.real),sum(power_in.imag)
2012-06-06 00:00:00 PDT,+11127.7,+350.096
2012-06-06 01:00:00 PDT,+1208.1,+293.349
2012-06-06 02:00:00 PDT,+1158.52,+286.277
2012-06-06 03:00:00 PDT,+1189.36,+286.444
2012-06-06 04:00:00 PDT,+592.218,+234.835
2012-06-06 05:00:00 PDT,-1439.52,+259.234
2012-06-06 06:00:00 PDT,-3933.35,+349.922
2012-06-06 07:00:00 PDT,-11094.5,+448.103
2012-06-06 08:00:00 PDT,-18942.5,+535.311
2012-06-06 09:00:00 PDT,-18015.1,+540.77
2012-06-06 10:00:00 PDT,-33099.7,+579.546
2012-06-06 11:00:00 PDT,-35624.5,+523.125
2012-06-06 12:00:00 PDT,-30415,+460.629
2012-06-06 13:00:00 PDT,-27676.9,+344.693
2012-06-06 14:00:00 PDT,-21830.9,+293.988
2012-06-06 15:00:00 PDT,-14231.1,+2806.53
2012-06-06 16:00:00 PDT,-7314.88,+307.586
2012-06-06 17:00:00 PDT,-1261.32,+2835.46
2012-06-06 18:00:00 PDT,+2161.79,+607.329
2012-06-06 19:00:00 PDT,+3115.81,+628.342
2012-06-06 20:00:00 PDT,+3135.88,+666.179
2012-06-06 21:00:00 PDT,+3047.79,+653.201
2012-06-06 22:00:00 PDT,+2533.55,+512.752
2012-06-06 23:00:00 PDT,+1999.58,+446.844
2012-06-07 00:00:00 PDT,+1444.76,+343.99
2012-06-07 01:00:00 PDT,+1208.1,+293.349
2012-06-07 02:00:00 PDT,+1158.52,+286.277
2012-06-07 03:00:00 PDT,+1189.36,+286.444
2012-06-07 04:00:00 PDT,+800.227,+234.83
2012-06-07 05:00:00 PDT,-59.3945,+258.921
2012-06-07 06:00:00 PDT,-1683.93,+348.711
2012-06-07 07:00:00 PDT,-3229.9,+439.097
2012-06-07 08:00:00 PDT,-3844.75,+509.205
2012-06-07 09:00:00 PDT,-7179.1,+520.352
2012-06-07 10:00:00 PDT,-8962.49,+508.134
2012-06-07 11:00:00 PDT,-9204.74,+441.228
2012-06-07 12:00:00 PDT,-9240.61,+402.468
2012-06-07 13:00:00 PDT,-9174.12,+298.233
2012-06-07 14:00:00 PDT,-7603.7,+265.269
2012-06-07 15:00:00 PDT,-6982.54,+312.969
2012-06-07 16:00:00 PDT,-3522.84,+304.353
2012-06-07 17:00:00 PDT,-1195.26,+397.566
2012-06-07 18:00:00 PDT,+1741.69,+607.359
2012-06-07 19:00:00 PDT,+3110.18,+628.342
2012-06-07 20:00:00 PDT,+3135.88,+666.179
2012-06-07 21:00:00 PDT,+3047.79,+653.201
2012-06-07 22:00:00 PDT,+2533.55,+512.752
2012-06-07 23:00:00 PDT,+1999.58,+446.844
2012-06-08 00:00:00 PDT,+1444.76,+343.99
2012-06-08 01:00:00 PDT,+1208.1,+293.349
2012-06-08 02:00:00 PDT,+1158.52,+286.277
2012-06-08 03:00:00 PDT,+1189.36,+286.444
2012-06-08 04:00:00 PDT,-392.521,+234.938
2012-06-08 05:00:00 PDT,-2076.25,+259.46
2012-06-08 06:00:00 PDT,-1320.68,+348.576
2012-06-08 07:00:00 PDT,+7505.63,+439.611
2012-06-08 08:00:00 PDT,-4029.31,+509.348
2012-06-08 09:00:00 PDT,-6451.53,+519.52
2012-06-08 10:00:00 PDT,-7036.13,+505.655
2012-06-08 11:00:00 PDT,-18124,+458.863
2012-06-08 12:00:00 PDT,-17493.3,+418.296
2012-06-08 13:00:00 PDT,-7813.01,+296.55
2012-06-08 14:00:00 PDT,-34579.6,+341.776
2012-06-08 15:00:00 PDT,-31912.9,+379.071
2012-06-08 16:00:00 PDT,-26721.1,+353.002
2012-06-08 17:00:00 PDT,-14244.6,+413.206
2012-06-08 18:00:00 PDT,-444.745,+607.88
2012-06-08 19:00:00 PDT,+2228.83,+628.333
2012-06-08 20:00:00 PDT,+3135.88,+666.179
2012-06-08 21:00:00 PDT,+3047.79,+653.201
2012-06-08 22:00:00 PDT,+2533.55,+512.752
2012-06-08 23:00:00 PDT,+11679.6,+453.097
2012-06-09 00:00:00 PDT,+1444.76,+343.99
2012-06-09 01:00:00 PDT,+1208.1,+293.349
2012-06-09 02:00:00 PDT,+1158.52,+286.277
2012-06-09 03:00:00 PDT,+1189.36,+286.444
2012-06-09 04:00:00 PDT,-1840.83,+235.315
2012-06-09 05:00:00 PDT,-20651.2,+288.949
2012-06-09 06:00:00 PDT,-29267.7,+408.384
2012-06-09 07:00:00 PDT,-33375,+516.7
2012-06-09 08:00:00 PDT,-35207.8,+596.161
2012-06-09 09:00:00 PDT,-35252.8,+604.297
2012-06-09 10:00:00 PDT,-36480.5,+595.519
2012-06-09 11:00:00 PDT,-37305.7,+531.366
2012-06-09 12:00:00 PDT,-37686.5,+493.876
2012-06-09 13:00:00 PDT,-36828.5,+383.903
2012-06-09 14:00:00 PDT,-36100.1,+348.871
2012-06-09 15:00:00 PDT,-36314.9,+399.025
2012-06-09 16:00:00 PDT,-24789.8,+2912.79
2012-06-09 17:00:00 PDT,-19540.5,+2988.44
2012-06-09 18:00:00 PDT,-18423.5,+635.422
2012-06-09 19:00:00 PDT,-127.224,+628.799
2012-06-09 20:00:00 PDT,+3135.88,+666.179
2012-06-09 21:00:00 PDT,+3047.79,+653.201
2012-06-09 22:00:00 PDT,+2533.55,+512.752
2012-06-09 23:00:00 PDT,+1999.58,+446.844
