# file...... Inverter_inverter46.csv
# date...... Wed Jun 05 11:30:19 2013
# user...... dwp0
# host...... (null)
# target.... inverter 33
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,power_A.real,power_A.imag,power_B.real,power_B.imag,power_C.real,power_C.imag
2012-06-06 00:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-06 01:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-06 02:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-06 03:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-06 04:00:00 PDT,+183.797,+0,+0,+0,+0,+0
2012-06-06 05:00:00 PDT,+1352.04,+0,+0,+0,+0,+0
2012-06-06 06:00:00 PDT,+2802.21,+0,+0,+0,+0,+0
2012-06-06 07:00:00 PDT,+6627.54,+0,+0,+0,+0,+0
2012-06-06 08:00:00 PDT,+11055.6,+0,+0,+0,+0,+0
2012-06-06 09:00:00 PDT,+10243.2,+0,+0,+0,+0,+0
2012-06-06 10:00:00 PDT,+17847.6,+0,+0,+0,+0,+0
2012-06-06 11:00:00 PDT,+18971.1,+0,+0,+0,+0,+0
2012-06-06 12:00:00 PDT,+16231.2,+0,+0,+0,+0,+0
2012-06-06 13:00:00 PDT,+14665.7,+0,+0,+0,+0,+0
2012-06-06 14:00:00 PDT,+11656,+0,+0,+0,+0,+0
2012-06-06 15:00:00 PDT,+11290.8,+0,+0,+0,+0,+0
2012-06-06 16:00:00 PDT,+9521.48,+0,+0,+0,+0,+0
2012-06-06 17:00:00 PDT,+5191.7,+0,+0,+0,+0,+0
2012-06-06 18:00:00 PDT,+519.997,+0,+0,+0,+0,+0
2012-06-06 19:00:00 PDT,+118.911,+0,+0,+0,+0,+0
2012-06-06 20:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-06 21:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-06 22:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-06 23:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-07 00:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-07 01:00:00 PDT,+0,+0,+0,+0,+0,+0
