# file...... Windmill_windturb_dg2594.csv
# date...... Thu Feb 28 16:15:05 2013
# user...... dwp0
# host...... (null)
# target.... windturb_dg 2251
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag,current_A.real,current_A.imag,current_B.real,current_B.imag,current_C.real,current_C.imag
2012-04-03 21:00:00 PDT,+2399.33,-1.38034,-1200.26,-2078.6,-1199.05,+2078.28,-2.81224,+1.16787,+2.41658,+1.85277,+0.395532,-3.0193
2012-04-03 22:00:00 PDT,+2399.84,-0.435277,-1200.04,-2078.46,-1199.55,+2078.61,-2.81238,+1.16663,+2.41622,+1.85267,+0.395813,-3.01892
2012-04-03 23:00:00 PDT,+2399.75,-0.445735,-1200.13,-2078.42,-1199.71,+2078.62,-2.81237,+1.16664,+2.41629,+1.85258,+0.395986,-3.01889
2012-04-04 00:00:00 PDT,+2399.21,-1.59746,-1200.32,-2078.59,-1198.79,+2077.98,-2.81232,+1.16821,+2.41679,+1.85283,+0.395461,-3.01951
2012-04-04 01:00:00 PDT,+2399.69,-0.499846,-1200.14,-2078.47,-1199.81,+2078.6,-2.81234,+1.1667,+2.41627,+1.85259,+0.396114,-3.01886
2012-04-04 02:00:00 PDT,+2400.04,-0.538636,-1200.04,-2078.32,-1199.37,+2078.62,-2.81233,+1.16676,+2.41627,+1.85261,+0.395625,-3.01894
2012-04-04 03:00:00 PDT,+2399.67,-1.11778,-1200.2,-2078.42,-1199.27,+2078.4,-2.81222,+1.1675,+2.41648,+1.85263,+0.395668,-3.01912
2012-04-04 04:00:00 PDT,+2399.37,-1.11137,-1200.3,-2078.49,-1199.4,+2078.37,-2.81228,+1.16752,+2.41658,+1.85262,+0.395834,-3.01916
2012-04-04 05:00:00 PDT,+2399.56,-0.859232,-1200.24,-2078.34,-1199.31,+2078.49,-2.81237,+1.16721,+2.41656,+1.85258,+0.395664,-3.01915
2012-04-04 06:00:00 PDT,+2399.35,-1.16238,-1200.37,-2078.37,-1199.25,+2078.41,-2.81231,+1.1676,+2.41671,+1.85253,+0.395662,-3.01924
2012-04-04 07:00:00 PDT,+2399.53,-1.22207,-1200.22,-2078.66,-1199.18,+2078.13,-19.1936,+7.96929,+16.4925,+12.6453,+2.70101,-20.6061
2012-04-04 08:00:00 PDT,+2400.25,-0.704206,-1199.83,-2078.91,-1199.63,+2078.29,-43.3443,+17.9858,+37.2355,+28.5611,+6.10506,-46.529
2012-04-04 09:00:00 PDT,+2400.23,-0.232567,-1199.9,-2078.91,-1199.99,+2078.52,-71.0739,+29.4759,+61.0533,+46.8276,+10.0163,-76.2889
2012-04-04 10:00:00 PDT,+2400.31,+0.0497249,-1199.9,-2078.87,-1200.27,+2078.59,-71.0749,+29.4665,+61.0514,+46.8256,+10.0225,-76.2854
2012-04-04 11:00:00 PDT,+2400.31,+0.0473678,-1199.88,-2078.92,-1200.34,+2078.58,-71.0742,+29.4663,+61.0502,+46.8261,+10.0245,-76.2845
2012-04-04 12:00:00 PDT,+2400.33,+0.0742674,-1199.87,-2078.92,-1200.34,+2078.59,-71.0744,+29.4654,+61.0497,+46.8264,+10.0242,-76.2843
2012-04-04 13:00:00 PDT,+2400.3,-0.0357241,-1199.87,-2078.93,-1200.23,+2078.56,-71.0741,+29.4691,+61.0505,+46.8272,+10.0221,-76.2857
2012-04-04 14:00:00 PDT,+2400.27,-0.0855114,-1199.91,-2078.91,-1200.2,+2078.56,-71.0738,+29.4708,+61.0517,+46.8264,+10.021,-76.2863
2012-04-04 15:00:00 PDT,+2400.23,-0.091386,-1199.96,-2078.85,-1200.2,+2078.57,-71.0744,+29.4712,+61.0538,+46.8246,+10.0211,-76.2869
2012-04-04 16:00:00 PDT,+2400.07,-0.166081,-1200.01,-2078.69,-1200.06,+2078.77,-51.0519,+21.1707,+43.8566,+33.6318,+7.19317,-54.7974
2012-04-04 17:00:00 PDT,+2399.79,-0.742344,-1200.07,-2078.7,-1199.51,+2078.3,-28.849,+11.9715,+24.7858,+19.0064,+4.06197,-30.969
2012-04-04 18:00:00 PDT,+2400.08,-0.584832,-1199.99,-2078.48,-1199.48,+2078.6,-13.5473,+5.6207,+11.6391,+8.9249,+1.90637,-14.5426
2012-04-04 19:00:00 PDT,+2399.59,-1.38064,-1200.14,-2078.68,-1199.3,+2078.29,-2.81208,+1.16781,+2.41633,+1.8528,+0.39577,-3.01909
2012-04-04 20:00:00 PDT,+2399.72,-1.26903,-1200.11,-2078.48,-1198.94,+2078.32,-0.163922,+0.0680649,+0.140854,+0.107997,+0.0230459,-0.175989
2012-04-04 21:00:00 PDT,+2399.69,-1.21547,-1200.25,-2078.23,-1198.71,+2078.35,-0,+0,+0,+0,-0,-0
2012-04-04 22:00:00 PDT,+2399.55,-0.912206,-1200.2,-2078.39,-1199.14,+2078.47,-0,+0,+0,+0,-0,-0
2012-04-04 23:00:00 PDT,+2399.64,-1.37299,-1200.1,-2078.56,-1198.89,+2078.29,-0,+0,+0,+0,-0,-0
2012-04-05 00:00:00 PDT,+2399.08,-1.58677,-1200.55,-2078.2,-1198.78,+2078.31,-0,+0,+0,+0,-0,-0
2012-04-05 01:00:00 PDT,+2399.31,-1.77874,-1200.42,-2078.31,-1198.63,+2078.21,-0.163922,+0.0681059,+0.140882,+0.107986,+0.023032,-0.176007
2012-04-05 02:00:00 PDT,+2399.41,-1.68497,-1200.31,-2078.44,-1198.63,+2078.19,-2.81221,+1.16828,+2.41678,+1.85273,+0.395143,-3.01948
2012-04-05 03:00:00 PDT,+2399.33,-1.71958,-1200.3,-2078.65,-1198.96,+2078.19,-13.5467,+5.62795,+11.6415,+8.92534,+1.90516,-14.545
2012-04-05 04:00:00 PDT,+2399.79,-1.21129,-1200.11,-2078.63,-1199.1,+2078.38,-28.8474,+11.9774,+24.7869,+19.0063,+4.05707,-30.9704
2012-04-05 05:00:00 PDT,+2399.75,-0.862539,-1200.14,-2078.7,-1199.42,+2078.52,-51.0513,+21.1878,+43.8627,+33.6336,+7.18407,-54.8046
2012-04-05 06:00:00 PDT,+2399.57,-1.5945,-1200.26,-2079.04,-1199.68,+2078.33,-71.0639,+29.519,+61.0637,+46.826,+10.0117,-76.2969
2012-04-05 07:00:00 PDT,+2399.74,-0.998987,-1200.17,-2079.17,-1200.09,+2078.57,-105.109,+43.6304,+90.3048,+69.2575,+14.8177,-112.836
2012-04-05 08:00:00 PDT,+2400.56,-0.221432,-1199.69,-2079.6,-1200.48,+2078.57,-147.911,+61.341,+127.035,+97.4804,+20.8712,-158.76
2012-04-05 09:00:00 PDT,+2400.83,+0.15528,-1199.62,-2079.68,-1200.84,+2079.01,-185.547,+76.9154,+159.345,+122.283,+26.1876,-199.143
2012-04-05 10:00:00 PDT,+2400.78,+0.34178,-1199.69,-2079.4,-1200.77,+2078.78,-152.867,+63.3544,+131.283,+100.731,+21.5782,-164.063
2012-04-05 11:00:00 PDT,+2400.62,+0.252444,-1199.75,-2079.27,-1200.71,+2078.71,-123.553,+51.211,+106.114,+81.4112,+17.4399,-132.604
2012-04-05 12:00:00 PDT,+2400.45,+0.15948,-1199.82,-2079.06,-1200.48,+2078.64,-91.9829,+38.1297,+79.0053,+60.6044,+12.9771,-98.7235
2012-04-05 13:00:00 PDT,+2400.35,-0.0275701,-1199.84,-2079.07,-1200.37,+2078.56,-83.4953,+34.619,+71.7177,+55.0137,+11.778,-89.617
2012-04-05 14:00:00 PDT,+2400.33,-0.0454693,-1199.88,-2078.95,-1200.22,+2078.59,-79.3189,+32.888,+68.1327,+52.2594,+11.1837,-85.1354
2012-04-05 15:00:00 PDT,+2400.25,-0.0764825,-1199.94,-2078.87,-1200.22,+2078.57,-71.0742,+29.4706,+61.0529,+46.8252,+10.0216,-76.2865
2012-04-05 16:00:00 PDT,+2400.1,-0.175979,-1199.92,-2078.67,-1199.86,+2078.74,-35.9128,+14.8928,+30.8505,+23.6594,+5.05744,-38.548
2012-04-05 17:00:00 PDT,+2399.8,-0.483599,-1200.09,-2078.47,-1199.6,+2078.63,-10.9987,+4.56275,+9.44959,+7.24539,+1.54813,-11.8065
2012-04-05 18:00:00 PDT,+2399.73,-0.57412,-1200.18,-2078.39,-1199.55,+2078.34,-0.163935,+0.0680147,+0.140853,+0.107987,+0.023083,-0.175977
2012-04-05 19:00:00 PDT,+2399.93,-0.924525,-1200,-2078.49,-1199.11,+2078.45,-0.447724,+0.185832,+0.384681,+0.294975,+0.0629594,-0.480652
2012-04-05 20:00:00 PDT,+2399.96,-0.93915,-1200.04,-2078.55,-1199.28,+2078.21,-6.49328,+2.69514,+5.57901,+4.27798,+0.913852,-6.97075
2012-04-05 21:00:00 PDT,+2399.74,-0.527227,-1200.15,-2078.5,-1199.78,+2078.61,-13.5476,+5.62045,+11.6397,+8.9244,+1.90794,-14.5426
2012-04-05 22:00:00 PDT,+2399.55,-0.794512,-1200.25,-2078.36,-1199.35,+2078.53,-6.49358,+2.69481,+5.57962,+4.27743,+0.913585,-6.97094
2012-04-05 23:00:00 PDT,+2399.6,-0.789318,-1200.18,-2078.46,-1199.49,+2078.5,-0.447736,+0.185808,+0.384705,+0.294948,+0.0630199,-0.480646
2012-04-06 00:00:00 PDT,+2399.12,-1.91945,-1200.31,-2078.65,-1198.34,+2077.81,-0.163928,+0.0681196,+0.140879,+0.108008,+0.0230297,-0.176018
2012-04-06 01:00:00 PDT,+2399.56,-1.16868,-1200.04,-2078.66,-1198.94,+2078.32,-0.334825,+0.139012,+0.287688,+0.220609,+0.0470722,-0.359467
2012-04-06 02:00:00 PDT,+2400.02,-0.753039,-1199.97,-2078.47,-1199.25,+2078.52,-0.447725,+0.185795,+0.384669,+0.29497,+0.0629737,-0.480637
2012-04-06 03:00:00 PDT,+2399.87,-1.0101,-1200.03,-2078.5,-1199.05,+2078.38,-2.81225,+1.16737,+2.41632,+1.85281,+0.395446,-3.01912
2012-04-06 04:00:00 PDT,+2400,-1.03264,-1199.94,-2078.64,-1198.94,+2078.41,-19.1931,+7.96729,+16.4902,+12.6461,+2.69786,-20.6052
2012-04-06 05:00:00 PDT,+2399.93,-0.64166,-1200.07,-2078.63,-1199.35,+2078.36,-43.3479,+17.986,+37.2424,+28.5577,+6.10019,-46.533
2012-04-06 06:00:00 PDT,+2399.75,-1.05266,-1200.07,-2079.06,-1199.68,+2078.48,-71.0682,+29.502,+61.0584,+46.8288,+10.0088,-76.2947
2012-04-06 07:00:00 PDT,+2400.13,-0.647492,-1199.9,-2079.17,-1199.87,+2078.61,-100.673,+41.7718,+86.482,+66.3389,+14.1818,-108.069
2012-04-06 08:00:00 PDT,+2400.54,+0.12442,-1199.79,-2079.21,-1200.54,+2078.95,-128.328,+53.1982,+110.22,+84.5564,+18.0989,-137.734
2012-04-06 09:00:00 PDT,+2400.65,-0.105521,-1199.69,-2079.62,-1200.63,+2078.65,-162.682,+67.4576,+139.719,+107.213,+22.9613,-174.61
2012-04-06 10:00:00 PDT,+2400.93,+0.485442,-1199.64,-2079.56,-1201.01,+2078.85,-176.846,+73.2801,+151.867,+116.537,+24.9765,-189.792
2012-04-06 11:00:00 PDT,+2401.01,+0.535653,-1199.59,-2079.72,-1201.2,+2078.87,-193.395,+80.1324,+166.07,+127.45,+27.3265,-207.547
2012-04-06 12:00:00 PDT,+2401.08,+0.598199,-1199.56,-2079.77,-1201.27,+2078.91,-203.02,+84.1145,+174.331,+133.795,+28.6899,-217.874
2012-04-06 13:00:00 PDT,+2401.12,+0.645648,-1199.55,-2079.76,-1201.28,+2078.94,-207.75,+86.0693,+178.391,+136.911,+29.3576,-222.948
2012-04-06 14:00:00 PDT,+2401.07,+0.505709,-1199.59,-2079.77,-1201.19,+2078.91,-211.001,+87.4308,+181.189,+139.055,+29.8114,-226.444
2012-04-06 15:00:00 PDT,+2401.05,+0.482065,-1199.61,-2079.79,-1201.23,+2078.9,-212.771,+88.1667,+182.71,+140.221,+30.0659,-228.344
2012-04-06 16:00:00 PDT,+2400.95,+0.313338,-1199.57,-2079.8,-1201.04,+2079.07,-200.122,+82.9415,+171.85,+131.892,+28.2568,-214.778
2012-04-06 17:00:00 PDT,+2400.69,-0.0433309,-1199.7,-2079.68,-1200.76,+2078.68,-172.234,+71.4134,+147.92,+113.509,+24.3171,-184.86
2012-04-06 18:00:00 PDT,+2400.86,+0.053898,-1199.68,-2079.23,-1200.41,+2078.94,-138.045,+57.2308,+118.563,+90.9646,+19.4628,-148.165
2012-04-06 19:00:00 PDT,+2400.25,-0.315664,-1199.89,-2079.14,-1200.22,+2078.78,-105.113,+43.5969,+90.2911,+69.2602,+14.8167,-112.827
2012-04-06 20:00:00 PDT,+2399.81,-0.90329,-1200.08,-2079.04,-1199.74,+2078.31,-75.1763,+31.2019,+64.5866,+49.5339,+10.592,-80.7022
2012-04-06 21:00:00 PDT,+2399.73,-0.794326,-1200.23,-2078.47,-1199.25,+2078.56,-47.172,+19.5762,+40.5317,+31.0741,+6.63448,-50.64
2012-04-06 22:00:00 PDT,+2399.82,-0.694581,-1200.04,-2078.62,-1199.36,+2078.56,-28.8488,+11.9708,+24.7856,+19.0061,+4.05861,-30.969
2012-04-06 23:00:00 PDT,+2399.67,-0.688384,-1200.18,-2078.46,-1199.47,+2078.56,-13.5478,+5.62159,+11.6404,+8.92454,+1.90659,-14.5434
2012-04-07 00:00:00 PDT,+2399.31,-1.10117,-1200.39,-2078.4,-1199.45,+2078.43,-2.81229,+1.16751,+2.41668,+1.85249,+0.395853,-3.01917
2012-04-07 01:00:00 PDT,+2399.71,-0.606578,-1200.14,-2078.52,-1199.75,+2078.58,-8.64476,+3.58675,+7.42738,+5.6948,+1.21743,-9.2798
2012-04-07 02:00:00 PDT,+2399.96,-0.991977,-1200,-2078.76,-1199.54,+2078.2,-19.1926,+7.96672,+16.4897,+12.6458,+2.70315,-20.6038
2012-04-07 03:00:00 PDT,+2399.91,-0.944543,-1200.02,-2078.76,-1199.65,+2078.48,-28.8465,+11.9733,+24.7839,+19.0062,+4.0622,-30.9674
2012-04-07 04:00:00 PDT,+2399.76,-1.19456,-1200.06,-2078.73,-1199.4,+2078.36,-19.1923,+7.96849,+16.4904,+12.6455,+2.70145,-20.6045
2012-04-07 05:00:00 PDT,+2399.55,-1.62705,-1200.11,-2078.77,-1198.87,+2078.19,-8.64414,+3.5908,+7.42779,+5.69587,+1.21536,-9.28105
2012-04-07 06:00:00 PDT,+2399.24,-1.87919,-1200.32,-2078.66,-1198.87,+2078.09,-2.8121,+1.1685,+2.41669,+1.85281,+0.395461,-3.01942
2012-04-07 07:00:00 PDT,+2399.31,-1.39961,-1200.33,-2078.45,-1198.94,+2078.32,-2.81228,+1.16792,+2.41673,+1.85267,+0.395385,-3.01938
2012-04-07 08:00:00 PDT,+2399.75,-0.462876,-1200.15,-2078.35,-1199.57,+2078.61,-2.81241,+1.16668,+2.41637,+1.85256,+0.395848,-3.01896
2012-04-07 09:00:00 PDT,+2399.76,-0.607974,-1200.09,-2078.56,-1199.62,+2078.32,-2.81237,+1.16687,+2.41627,+1.85273,+0.396091,-3.01895
2012-04-07 10:00:00 PDT,+2399.84,-0.40856,-1200.07,-2078.5,-1199.72,+2078.37,-0.334841,+0.138895,+0.287673,+0.220578,+0.0471658,-0.359424
2012-04-07 11:00:00 PDT,+2399.77,-0.816,-1200,-2078.63,-1199.21,+2078.19,-0,+0,+0,+0,-0,-0
2012-04-07 12:00:00 PDT,+2399.92,-0.222998,-1200.04,-2078.47,-1199.83,+2078.42,-0,+0,+0,+0,-0,-0
2012-04-07 13:00:00 PDT,+2399.86,-0.344427,-1200.05,-2078.53,-1199.85,+2078.37,-0,+0,+0,+0,-0,-0
2012-04-07 14:00:00 PDT,+2399.85,-0.392017,-1200.08,-2078.47,-1199.7,+2078.38,-0,+0,+0,+0,-0,-0
2012-04-07 15:00:00 PDT,+2399.82,-0.400496,-1200.12,-2078.43,-1199.73,+2078.39,-0.163934,+0.0680006,+0.140845,+0.107988,+0.0230916,-0.17597
2012-04-07 16:00:00 PDT,+2399.88,-0.368502,-1200.05,-2078.5,-1199.73,+2078.38,-0,+0,+0,+0,-0,-0
2012-04-07 17:00:00 PDT,+2399.86,-0.361792,-1200.07,-2078.49,-1199.77,+2078.38,-0,+0,+0,+0,-0,-0
2012-04-07 18:00:00 PDT,+2399.9,-0.288451,-1200.07,-2078.43,-1199.71,+2078.42,-0,+0,+0,+0,-0,-0
2012-04-07 19:00:00 PDT,+2399.82,-0.42896,-1200.13,-2078.42,-1199.68,+2078.38,-0.163935,+0.068003,+0.140846,+0.107988,+0.0230889,-0.175971
2012-04-07 20:00:00 PDT,+2399.81,-0.360961,-1200.16,-2078.23,-1199.44,+2078.69,-2.81248,+1.16657,+2.41643,+1.8525,+0.395658,-3.019
2012-04-07 21:00:00 PDT,+2400.05,-0.616713,-1199.96,-2078.63,-1199.74,+2078.56,-13.5469,+5.62075,+11.6384,+8.92518,+1.90784,-14.5421
2012-04-07 22:00:00 PDT,+2399.6,-0.873587,-1200.21,-2078.57,-1199.57,+2078.51,-22.2671,+9.24162,+19.1325,+14.669,+3.13478,-23.9041
2012-04-07 23:00:00 PDT,+2399.93,-0.386948,-1200.08,-2078.66,-1199.97,+2078.43,-35.913,+14.8966,+30.8533,+23.6586,+5.06162,-38.5491
2012-04-08 00:00:00 PDT,+2400.28,-0.394346,-1199.91,-2078.7,-1199.81,+2078.7,-47.1688,+19.5656,+40.5211,+31.0766,+6.64231,-50.6319
2012-04-08 01:00:00 PDT,+2400.31,-0.0564126,-1199.95,-2078.46,-1199.97,+2078.79,-28.8488,+11.9617,+24.7827,+19.004,+4.06348,-30.9649
2012-04-08 02:00:00 PDT,+2399.95,-0.806011,-1200.08,-2078.48,-1199.38,+2078.53,-13.5472,+5.62212,+11.6397,+8.92479,+1.90615,-14.5431
2012-04-08 03:00:00 PDT,+2399.49,-1.06141,-1200.17,-2078.61,-1199.29,+2078.37,-2.81226,+1.16745,+2.4164,+1.85277,+0.395707,-3.01914
2012-04-08 04:00:00 PDT,+2399.99,-0.878864,-1199.96,-2078.57,-1199.24,+2078.45,-8.64453,+3.5878,+7.4271,+5.69547,+1.21601,-9.28017
2012-04-08 05:00:00 PDT,+2399.74,-1.22738,-1200.13,-2078.64,-1199.24,+2078.35,-19.1926,+7.96893,+16.4913,+12.6451,+2.70038,-20.6051
2012-04-08 06:00:00 PDT,+2399.81,-1.12022,-1200.11,-2078.67,-1199.36,+2078.42,-28.8469,+11.9759,+24.786,+19.0059,+4.05958,-30.9691
2012-04-08 07:00:00 PDT,+2400.07,-0.378383,-1200.05,-2078.81,-1200,+2078.49,-67.0008,+27.7915,+57.5591,+44.141,+9.44318,-71.9187
2012-04-08 08:00:00 PDT,+2400.56,+0.206375,-1199.78,-2079.18,-1200.57,+2078.69,-114.198,+47.3359,+98.0824,+75.2443,+16.1138,-122.565
2012-04-08 09:00:00 PDT,+2400.78,+0.307261,-1199.72,-2079.48,-1200.9,+2078.79,-162.687,+67.4272,+139.717,+107.204,+22.9721,-174.602
2012-04-08 10:00:00 PDT,+2400.9,+0.470155,-1199.65,-2079.53,-1200.98,+2078.84,-172.242,+71.3735,+147.915,+113.502,+24.3243,-184.851
2012-04-08 11:00:00 PDT,+2400.92,+0.467879,-1199.63,-2079.6,-1201.07,+2078.84,-176.845,+73.281,+151.865,+116.538,+24.9806,-189.79
2012-04-08 12:00:00 PDT,+2400.99,+0.532521,-1199.6,-2079.65,-1201.13,+2078.87,-185.556,+76.8848,+159.341,+122.281,+26.2135,-199.136
2012-04-08 13:00:00 PDT,+2400.91,+0.488185,-1199.63,-2079.56,-1201.03,+2078.84,-172.241,+71.3717,+147.912,+113.503,+24.3277,-184.849
2012-04-08 14:00:00 PDT,+2400.74,+0.261148,-1199.71,-2079.42,-1200.76,+2078.77,-152.865,+63.3598,+131.284,+100.731,+21.5785,-164.063
2012-04-08 15:00:00 PDT,+2400.6,+0.137962,-1199.8,-2079.32,-1200.72,+2078.71,-138.05,+57.2273,+118.568,+90.9637,+19.4868,-148.165
2012-04-08 16:00:00 PDT,+2400.5,+0.105412,-1199.79,-2079.15,-1200.46,+2078.65,-105.118,+43.5772,+90.2857,+69.2616,+14.8291,-112.822
2012-04-08 17:00:00 PDT,+2400.3,-0.0518062,-1199.88,-2078.97,-1200.28,+2078.57,-75.1788,+31.1716,+64.5765,+49.5318,+10.6021,-80.6915
2012-04-08 18:00:00 PDT,+2400.15,-0.102482,-1199.97,-2078.72,-1200.06,+2078.53,-47.1718,+19.5602,+40.5222,+31.0762,+6.64876,-50.6317
2012-04-08 19:00:00 PDT,+2400.06,-0.218738,-1200.01,-2078.71,-1200.07,+2078.48,-39.5904,+16.4187,+34.0106,+26.0817,+5.5809,-42.4951
2012-04-08 20:00:00 PDT,+2400.09,-0.141619,-1199.99,-2078.68,-1200.04,+2078.5,-35.9134,+14.8925,+30.8515,+23.659,+5.06199,-38.5479
2012-04-08 21:00:00 PDT,+2400.03,-0.213187,-1200.01,-2078.66,-1200,+2078.46,-28.8494,+11.9642,+24.7836,+19.0054,+4.06617,-30.966
2012-04-08 22:00:00 PDT,+2400.03,-0.202894,-1200.01,-2078.65,-1200,+2078.47,-28.8494,+11.9641,+24.7836,+19.0053,+4.06608,-30.966
2012-04-08 23:00:00 PDT,+2400.07,-0.129359,-1199.99,-2078.64,-1200.02,+2078.49,-28.8496,+11.9631,+24.7833,+19.0053,+4.06616,-30.9658
2012-04-09 00:00:00 PDT,+2399.98,-0.322417,-1199.99,-2078.76,-1200.05,+2078.4,-28.8488,+11.9655,+24.783,+19.006,+4.06707,-30.9659
2012-04-09 01:00:00 PDT,+2400.07,-0.151282,-1199.97,-2078.65,-1199.94,+2078.48,-28.8497,+11.9635,+24.7834,+19.0057,+4.06535,-30.9662
2012-04-09 02:00:00 PDT,+2400.09,+0.0772926,-1199.99,-2078.53,-1200.1,+2078.81,-28.8497,+11.9602,+24.783,+19.0041,+4.06484,-30.9649
2012-04-09 03:00:00 PDT,+2399.9,-0.550403,-1200.02,-2078.75,-1199.77,+2078.36,-28.8487,+11.9686,+24.7841,+19.0063,+4.06432,-30.9673
2012-04-09 04:00:00 PDT,+2400.23,+0.0863843,-1199.96,-2078.74,-1200.27,+2078.87,-67.0014,+27.7765,+57.5542,+44.1388,+9.44374,-71.9134
2012-04-09 05:00:00 PDT,+2400.6,+0.255215,-1199.77,-2079.11,-1200.45,+2078.73,-114.2,+47.334,+98.084,+75.244,+16.1077,-122.567
2012-04-09 06:00:00 PDT,+2400.73,+0.189112,-1199.75,-2079.45,-1200.79,+2078.77,-162.687,+67.4364,+139.722,+107.203,+22.9669,-174.606
2012-04-09 07:00:00 PDT,+2400.41,-0.0437239,-1199.85,-2079.2,-1200.51,+2078.88,-118.837,+49.2733,+102.073,+78.3023,+16.7613,-127.55
2012-04-09 08:00:00 PDT,+2400.34,+0.0026131,-1199.87,-2079.01,-1200.39,+2078.59,-83.4959,+34.618,+71.7192,+55.012,+11.7778,-89.6172
2012-04-09 09:00:00 PDT,+2400.08,-0.263199,-1199.99,-2078.81,-1200.11,+2078.47,-47.1706,+19.5634,+40.5219,+31.0768,+6.65046,-50.6316
2012-04-09 10:00:00 PDT,+2400.23,+0.000811915,-1199.92,-2078.79,-1200.18,+2078.56,-54.9827,+22.7962,+47.23,+36.2228,+7.75187,-59.0141
2012-04-09 11:00:00 PDT,+2400.27,+0.00742908,-1199.89,-2078.89,-1200.28,+2078.56,-62.9606,+26.1037,+54.0816,+41.4804,+8.87913,-67.5766
