# file...... VoltageJiggle.csv
# date...... Fri Apr 05 14:29:52 2013
# user...... dwp0
# host...... (null)
# group..... class=triplex_meter
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,min(voltage_12.mag),mean(voltage_12.mag),max(voltage_12.mag),std(voltage_12.mag)
2012-04-03 00:00:00 PDT,+239.5,+242.333,+246.493,+1.76111
2012-04-03 01:00:00 PDT,+230.145,+235.616,+239.409,+2.65873
2012-04-03 02:00:00 PDT,+219.897,+233.341,+240.352,+6.33663
2012-04-03 03:00:00 PDT,+210.753,+232.417,+246.782,+9.68647
2012-04-03 04:00:00 PDT,+215.786,+234.436,+248.079,+8.03287
2012-04-03 05:00:00 PDT,+212.769,+232.56,+245.346,+8.52725
2012-04-03 06:00:00 PDT,+210.952,+230.085,+241.262,+9.0646
2012-04-03 07:00:00 PDT,+208.578,+230.625,+248.546,+11.1354
2012-04-03 08:00:00 PDT,+225.977,+235.197,+243.23,+4.2387
2012-04-03 09:00:00 PDT,+228.055,+236.231,+241.4,+3.59908
2012-04-03 10:00:00 PDT,+234.414,+238.256,+239.935,+1.59594
2012-04-03 11:00:00 PDT,+235.571,+238.421,+240.322,+1.30427
2012-04-03 12:00:00 PDT,+235.729,+238.535,+240.108,+1.22939
2012-04-03 13:00:00 PDT,+236.055,+238.577,+240.043,+1.10709
2012-04-03 14:00:00 PDT,+232.363,+237.562,+240.098,+2.09332
2012-04-03 15:00:00 PDT,+232.616,+237.457,+240.136,+1.88047
2012-04-03 16:00:00 PDT,+233.441,+238.064,+240.277,+1.80219
2012-04-03 17:00:00 PDT,+230.332,+237.185,+241.174,+2.9162
2012-04-03 18:00:00 PDT,+235.029,+239.409,+244.032,+2.0078
2012-04-03 19:00:00 PDT,+221.789,+236.51,+241.063,+4.38768
2012-04-03 20:00:00 PDT,+219.65,+236.157,+241.892,+4.69563
2012-04-03 21:00:00 PDT,+207.237,+230.33,+244.462,+8.94272
2012-04-03 22:00:00 PDT,+226.711,+237.557,+240.76,+2.98518
2012-04-03 23:00:00 PDT,+217.237,+234.702,+246.406,+6.4043
2012-04-04 00:00:00 PDT,+202.527,+228.283,+242.86,+12.2052
2012-04-04 01:00:00 PDT,+215.213,+236.874,+243.752,+6.45457
2012-04-04 02:00:00 PDT,+225.573,+239.333,+250.232,+5.251
2012-04-04 03:00:00 PDT,+220.622,+234.505,+240.181,+5.05539
2012-04-04 04:00:00 PDT,+217.833,+232.976,+240.994,+5.56181
2012-04-04 05:00:00 PDT,+217.27,+231.847,+240.727,+6.79466
2012-04-04 06:00:00 PDT,+220.309,+234.685,+244.052,+5.14066
2012-04-04 07:00:00 PDT,+215.586,+232.377,+243.335,+7.25393
2012-04-04 08:00:00 PDT,+221.07,+233.975,+244.383,+6.81195
2012-04-04 09:00:00 PDT,+221.018,+235.231,+240.49,+5.69979
2012-04-04 10:00:00 PDT,+232.426,+237.633,+240.02,+2.46637
2012-04-04 11:00:00 PDT,+235.645,+238.393,+240.415,+1.31591
2012-04-04 12:00:00 PDT,+235.824,+238.626,+240.174,+1.2224
2012-04-04 13:00:00 PDT,+230.416,+237.288,+242.273,+2.89436
2012-04-04 14:00:00 PDT,+232.206,+237.548,+240.332,+2.19181
2012-04-04 15:00:00 PDT,+232.075,+237.117,+239.982,+2.08552
2012-04-04 16:00:00 PDT,+231.665,+238.527,+243.376,+2.5612
2012-04-04 17:00:00 PDT,+221.379,+234.795,+240.142,+4.31403
2012-04-04 18:00:00 PDT,+230.092,+238.923,+247.385,+3.48823
2012-04-04 19:00:00 PDT,+204.468,+231.615,+244.3,+9.16426
2012-04-04 20:00:00 PDT,+200.597,+231.604,+241.11,+8.77319
2012-04-04 21:00:00 PDT,+206.358,+229.937,+239.877,+7.68144
2012-04-04 22:00:00 PDT,+203.846,+230.894,+244.872,+9.03266
2012-04-04 23:00:00 PDT,+213.79,+231.858,+242.768,+7.15725
2012-04-05 00:00:00 PDT,+204.342,+228.114,+242.253,+8.44447
2012-04-05 01:00:00 PDT,+206.899,+228.013,+240.782,+7.92184
2012-04-05 02:00:00 PDT,+207.149,+229.327,+242.811,+9.80884
2012-04-05 03:00:00 PDT,+195.384,+228.283,+246.037,+11.2695
2012-04-05 04:00:00 PDT,+214.547,+231.836,+242.002,+7.99976
2012-04-05 05:00:00 PDT,+204.519,+230.82,+240.918,+8.1904
2012-04-05 06:00:00 PDT,+193.046,+228.345,+246.158,+11.8868
2012-04-05 07:00:00 PDT,+200.039,+230.842,+242.639,+9.37446
2012-04-05 08:00:00 PDT,+223.923,+236.323,+240.559,+3.88122
2012-04-05 09:00:00 PDT,+224.523,+235.774,+241.885,+4.21745
2012-04-05 10:00:00 PDT,+234.248,+238.012,+239.886,+1.60487
2012-04-05 11:00:00 PDT,+235.126,+238.145,+241.422,+1.67928
2012-04-05 12:00:00 PDT,+235.792,+238.61,+240.169,+1.22978
2012-04-05 13:00:00 PDT,+230.631,+237.53,+242.066,+2.76357
2012-04-05 14:00:00 PDT,+232.429,+237.603,+240.201,+2.09408
2012-04-05 15:00:00 PDT,+232.498,+237.415,+240.084,+1.91134
2012-04-05 16:00:00 PDT,+230.065,+237.331,+240.295,+3.08389
2012-04-05 17:00:00 PDT,+221.695,+236.412,+240.085,+4.11243
2012-04-05 18:00:00 PDT,+225.195,+235.554,+240.065,+4.05929
