# file...... SwingKids_regulator.csv
# date...... Mon Jun  6 13:43:25 2016
# user...... samsung
# host...... (null)
# group..... class=regulator AND groupid=swingKids
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,sum(power_in.real),sum(power_in.imag)
2009-01-01 00:00:00 PST,+519843,+44540.2
2009-01-01 01:00:00 PST,+420652,+39353.7
2009-01-01 02:00:00 PST,+380913,+37640.7
2009-01-01 03:00:00 PST,+364333,+36489.4
2009-01-01 04:00:00 PST,+387653,+37231.2
2009-01-01 05:00:00 PST,+532194,+42947.6
2009-01-01 06:00:00 PST,+1.42971e+06,+70132.7
2009-01-01 07:00:00 PST,+1.34781e+06,+79739.4
2009-01-01 08:00:00 PST,+1.30102e+06,+77814.7
2009-01-01 09:00:00 PST,+1.20082e+06,+77732.6
2009-01-01 10:00:00 PST,+1.12895e+06,+77930
2009-01-01 11:00:00 PST,+1.05297e+06,+77491.3
2009-01-01 12:00:00 PST,+968890,+74046.5
2009-01-01 13:00:00 PST,+892630,+69484.5
2009-01-01 14:00:00 PST,+821684,+66529.5
2009-01-01 15:00:00 PST,+824543,+69620.4
2009-01-01 16:00:00 PST,+942975,+83605.7
2009-01-01 17:00:00 PST,+1.16797e+06,+107335
2009-01-01 18:00:00 PST,+1.34348e+06,+112857
2009-01-01 19:00:00 PST,+1.44753e+06,+107845
2009-01-01 20:00:00 PST,+1.29137e+06,+102007
2009-01-01 21:00:00 PST,+1.1879e+06,+95002.3
2009-01-01 22:00:00 PST,+1.01619e+06,+79587.6
2009-01-01 23:00:00 PST,+754436,+59280.4
2009-01-02 00:00:00 PST,+528726,+44672.3
2009-01-02 01:00:00 PST,+420652,+39353.7
2009-01-02 02:00:00 PST,+380913,+37640.7
2009-01-02 03:00:00 PST,+364651,+36583.3
2009-01-02 04:00:00 PST,+388606,+37511.8
2009-01-02 05:00:00 PST,+532830,+43136
2009-01-02 06:00:00 PST,+916272,+61537.1
2009-01-02 07:00:00 PST,+1.35335e+06,+80133.2
2009-01-02 08:00:00 PST,+1.33303e+06,+78655.4
2009-01-02 09:00:00 PST,+1.21867e+06,+78024.1
2009-01-02 10:00:00 PST,+1.12895e+06,+77930
2009-01-02 11:00:00 PST,+1.05743e+06,+77576.5
2009-01-02 12:00:00 PST,+973319,+74130.8
2009-01-02 13:00:00 PST,+897059,+69591.3
2009-01-02 14:00:00 PST,+834990,+66807.1
2009-01-02 15:00:00 PST,+829137,+69817.7
2009-01-02 16:00:00 PST,+943398,+83733.6
2009-01-02 17:00:00 PST,+1.17667e+06,+107724
2009-01-02 18:00:00 PST,+1.35247e+06,+113441
2009-01-02 19:00:00 PST,+1.33589e+06,+106115
2009-01-02 20:00:00 PST,+1.28259e+06,+101668
2009-01-02 21:00:00 PST,+1.20149e+06,+95294.2
2009-01-02 22:00:00 PST,+1.0121e+06,+79426.9
2009-01-02 23:00:00 PST,+750568,+59155.5
2009-01-03 00:00:00 PST,+581662,+50100.3
2009-01-03 01:00:00 PST,+470623,+42570.4
2009-01-03 02:00:00 PST,+406163,+39323.5
2009-01-03 03:00:00 PST,+373186,+37868
2009-01-03 04:00:00 PST,+377966,+37831.1
2009-01-03 05:00:00 PST,+401626,+38581.2
2009-01-03 06:00:00 PST,+486872,+42801.8
2009-01-03 07:00:00 PST,+693973,+54220.3
2009-01-03 08:00:00 PST,+1.06006e+06,+71794.9
2009-01-03 09:00:00 PST,+1.35733e+06,+89387.9
2009-01-03 10:00:00 PST,+1.49311e+06,+100621
2009-01-03 11:00:00 PST,+1.47616e+06,+104207
2009-01-03 12:00:00 PST,+1.41577e+06,+104685
2009-01-03 13:00:00 PST,+1.34796e+06,+101941
2009-01-03 14:00:00 PST,+1.23477e+06,+96585.5
2009-01-03 15:00:00 PST,+1.16784e+06,+95299.3
2009-01-03 16:00:00 PST,+1.23229e+06,+104192
2009-01-03 17:00:00 PST,+1.33734e+06,+118556
2009-01-03 18:00:00 PST,+1.39902e+06,+118030
2009-01-03 19:00:00 PST,+1.34325e+06,+109632
2009-01-03 20:00:00 PST,+1.30527e+06,+103245
2009-01-03 21:00:00 PST,+1.17764e+06,+95124.5
2009-01-03 22:00:00 PST,+998451,+81333
2009-01-03 23:00:00 PST,+799439,+62262.8
2009-01-04 00:00:00 PST,+599244,+49821.3
2009-01-04 01:00:00 PST,+478838,+42412.6
2009-01-04 02:00:00 PST,+407788,+38503.3
2009-01-04 03:00:00 PST,+376706,+37621.6
2009-01-04 04:00:00 PST,+406927,+37381.2
2009-01-04 05:00:00 PST,+400036,+38112
2009-01-04 06:00:00 PST,+480833,+42267.9
2009-01-04 07:00:00 PST,+690648,+53145.3
2009-01-04 08:00:00 PST,+1.06005e+06,+71905.6
2009-01-04 09:00:00 PST,+1.35736e+06,+89272
2009-01-04 10:00:00 PST,+1.48417e+06,+100482
2009-01-04 11:00:00 PST,+1.47616e+06,+104194
2009-01-04 12:00:00 PST,+1.41575e+06,+104734
2009-01-04 13:00:00 PST,+1.33031e+06,+101449
2009-01-04 14:00:00 PST,+1.24814e+06,+96789.2
2009-01-04 15:00:00 PST,+1.16339e+06,+95229
2009-01-04 16:00:00 PST,+1.2324e+06,+104086
2009-01-04 17:00:00 PST,+1.3418e+06,+118630
2009-01-04 18:00:00 PST,+1.39902e+06,+118030
2009-01-04 19:00:00 PST,+1.36548e+06,+110056
2009-01-04 20:00:00 PST,+1.26951e+06,+102712
2009-01-04 21:00:00 PST,+1.17301e+06,+95275.7
2009-01-04 22:00:00 PST,+1.00729e+06,+81511
2009-01-04 23:00:00 PST,+794962,+62225.1
2009-01-05 00:00:00 PST,+534570,+44680.1
2009-01-05 01:00:00 PST,+425127,+39376.7
2009-01-05 02:00:00 PST,+394360,+37709
2009-01-05 03:00:00 PST,+368809,+36520.5
2009-01-05 04:00:00 PST,+396579,+37309.6
2009-01-05 05:00:00 PST,+532194,+42947.6
2009-01-05 06:00:00 PST,+930836,+60812.4
2009-01-05 07:00:00 PST,+1.35657e+06,+80169.6
2009-01-05 08:00:00 PST,+1.30102e+06,+77814.7
2009-01-05 09:00:00 PST,+1.2053e+06,+77793.9
2009-01-05 10:00:00 PST,+1.14686e+06,+78165.3
2009-01-05 11:00:00 PST,+1.06191e+06,+77555.1
2009-01-05 12:00:00 PST,+986729,+74329.5
2009-01-05 13:00:00 PST,+901538,+69608.3
2009-01-05 14:00:00 PST,+830608,+66659.8
2009-01-05 15:00:00 PST,+824543,+69620.4
2009-01-05 16:00:00 PST,+951916,+83693.8
2009-01-05 17:00:00 PST,+1.16797e+06,+107335
2009-01-05 18:00:00 PST,+1.34348e+06,+112857
2009-01-05 19:00:00 PST,+1.34029e+06,+106290
2009-01-05 20:00:00 PST,+1.26031e+06,+101342
2009-01-05 21:00:00 PST,+1.19246e+06,+94940.6
2009-01-05 22:00:00 PST,+1.02531e+06,+79495.3
2009-01-05 23:00:00 PST,+768071,+59173.8
2009-01-06 00:00:00 PST,+528788,+44615.9
2009-01-06 01:00:00 PST,+442980,+39560.7
2009-01-06 02:00:00 PST,+385388,+37663.3
2009-01-06 03:00:00 PST,+377734,+36597.5
2009-01-06 04:00:00 PST,+387653,+37231.2
2009-01-06 05:00:00 PST,+532194,+42947.6
2009-01-06 06:00:00 PST,+917453,+60623.6
2009-01-06 07:00:00 PST,+1.35229e+06,+79806.6
2009-01-06 08:00:00 PST,+1.30987e+06,+78123.5
2009-01-06 09:00:00 PST,+1.21416e+06,+77995.8
2009-01-06 10:00:00 PST,+1.13779e+06,+78177.2
2009-01-06 11:00:00 PST,+1.06624e+06,+77771.3
2009-01-06 12:00:00 PST,+986775,+74263.2
2009-01-06 13:00:00 PST,+897093,+69549.6
2009-01-06 14:00:00 PST,+835072,+66713.4
