# file...... SwingKids_overhead_line.csv
# date...... Wed Jul 30 11:45:29 2014
# user...... jxh10
# host...... (null)
# group..... class=overhead_line AND groupid=swingKids
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,sum(power_in.real),sum(power_in.imag)
2014-07-30 00:00:00 PDT,+194704,-299410
2014-07-30 01:00:00 PDT,+494905,+85854.6
2014-07-30 02:00:00 PDT,+209580,+11159.5
2014-07-30 03:00:00 PDT,+200374,+1218.72
2014-07-30 04:00:00 PDT,+280036,+1336.18
2014-07-30 05:00:00 PDT,+260122,+1258.63
2014-07-30 06:00:00 PDT,-290231,-512.313
2014-07-30 07:00:00 PDT,-364537,+64330.3
2014-07-30 08:00:00 PDT,-429680,+97383.8
2014-07-30 09:00:00 PDT,-761876,+42286.5
2014-07-30 10:00:00 PDT,-603095,+117282
2014-07-30 11:00:00 PDT,-548783,+110193
2014-07-30 12:00:00 PDT,-632689,+142466
2014-07-30 13:00:00 PDT,-624326,+116640
2014-07-30 14:00:00 PDT,+46566.4,+165638
2014-07-30 15:00:00 PDT,-172057,+122772
2014-07-30 16:00:00 PDT,+342807,+193744
2014-07-30 17:00:00 PDT,+230989,+162549
2014-07-30 18:00:00 PDT,+271703,+113601
2014-07-30 19:00:00 PDT,+708570,+118582
2014-07-30 20:00:00 PDT,+559096,+50038.3
2014-07-30 21:00:00 PDT,+550726,+50725
2014-07-30 22:00:00 PDT,+445983,+32237.8
2014-07-30 23:00:00 PDT,+417748,+41615.9
2014-07-31 00:00:00 PDT,+393292,+48472.7
2014-07-31 01:00:00 PDT,+291422,+32917.6
2014-07-31 02:00:00 PDT,+368941,+47107.1
2014-07-31 03:00:00 PDT,+291796,+19278.1
2014-07-31 04:00:00 PDT,+329168,+15172.4
2014-07-31 05:00:00 PDT,+348587,+13518.3
2014-07-31 06:00:00 PDT,+109112,+14143.8
2014-07-31 07:00:00 PDT,-101214,+49249.1
2014-07-31 08:00:00 PDT,-335644,+63210.9
2014-07-31 09:00:00 PDT,-660906,+64891.4
2014-07-31 10:00:00 PDT,-769761,+78941.2
2014-07-31 11:00:00 PDT,-588771,+103673
2014-07-31 12:00:00 PDT,-683867,+111565
2014-07-31 13:00:00 PDT,-715199,+123484
2014-07-31 14:00:00 PDT,-541491,+129525
2014-07-31 15:00:00 PDT,+27634.4,+117578
2014-07-31 16:00:00 PDT,+572323,+126156
2014-07-31 17:00:00 PDT,+493455,+82485.3
2014-07-31 18:00:00 PDT,+377191,+33452.3
2014-07-31 19:00:00 PDT,+378337,+10106.1
2014-07-31 20:00:00 PDT,+391672,+12980.3
2014-07-31 21:00:00 PDT,+403511,+16086.6
2014-07-31 22:00:00 PDT,+376678,+15411.9
2014-07-31 23:00:00 PDT,+354899,+21662.9
2014-08-01 00:00:00 PDT,+224968,+5147.92
2014-08-01 01:00:00 PDT,+179105,+1819.94
2014-08-01 02:00:00 PDT,+190295,+1170.04
2014-08-01 03:00:00 PDT,+224653,+1268.96
2014-08-01 04:00:00 PDT,+284210,+1388.27
2014-08-01 05:00:00 PDT,+254328,+1279.68
2014-08-01 06:00:00 PDT,-365325,-782.966
2014-08-01 07:00:00 PDT,-640081,+5367.73
2014-08-01 08:00:00 PDT,-684082,+48702.9
2014-08-01 09:00:00 PDT,-717802,+79088.5
2014-08-01 10:00:00 PDT,-944496,+48913.3
2014-08-01 11:00:00 PDT,-729608,+121301
2014-08-01 12:00:00 PDT,-934765,+74551.6
2014-08-01 13:00:00 PDT,-895059,+57984.4
2014-08-01 14:00:00 PDT,-231925,+165577
2014-08-01 15:00:00 PDT,-268978,+71282.6
2014-08-01 16:00:00 PDT,+431604,+152105
2014-08-01 17:00:00 PDT,-10193.9,+70928.4
2014-08-01 18:00:00 PDT,+590953,+130260
2014-08-01 19:00:00 PDT,+600110,+71385.9
2014-08-01 20:00:00 PDT,+414412,+18092.7
2014-08-01 21:00:00 PDT,+407235,+16355.4
2014-08-01 22:00:00 PDT,+361570,+11552
2014-08-01 23:00:00 PDT,+283024,+4579.59
2014-08-02 00:00:00 PDT,+230878,+2680.16
2014-08-02 01:00:00 PDT,+186050,+1160.25
2014-08-02 02:00:00 PDT,+186723,+1175.97
2014-08-02 03:00:00 PDT,+230193,+1293.71
2014-08-02 04:00:00 PDT,+259605,+1359.82
2014-08-02 05:00:00 PDT,+266109,+1355.41
2014-08-02 06:00:00 PDT,-232935,-309.094
2014-08-02 07:00:00 PDT,-615073,+9689.03
2014-08-02 08:00:00 PDT,-430907,+113776
2014-08-02 09:00:00 PDT,-407986,+128531
2014-08-02 10:00:00 PDT,-921412,+15800.9
2014-08-02 11:00:00 PDT,-513427,+152330
2014-08-02 12:00:00 PDT,-383391,+100652
2014-08-02 13:00:00 PDT,-384661,+107030
2014-08-02 14:00:00 PDT,+220650,+149740
2014-08-02 15:00:00 PDT,+7204.67,+66708.6
2014-08-02 16:00:00 PDT,+523634,+103247
2014-08-02 17:00:00 PDT,+487662,+84998.7
2014-08-02 18:00:00 PDT,+278871,+15804.6
2014-08-02 19:00:00 PDT,+393035,+9464.8
2014-08-02 20:00:00 PDT,+344974,+1692.79
2014-08-02 21:00:00 PDT,+330622,+1558.93
2014-08-02 22:00:00 PDT,+311251,+2854.89
2014-08-02 23:00:00 PDT,+267967,+3570.06
2014-08-03 00:00:00 PDT,+219796,+1912.18
2014-08-03 01:00:00 PDT,+189274,+1153.86
2014-08-03 02:00:00 PDT,+181832,+1155.13
2014-08-03 03:00:00 PDT,+226392,+1294.83
2014-08-03 04:00:00 PDT,+292189,+1393.08
2014-08-03 05:00:00 PDT,+315219,+1492.17
2014-08-03 06:00:00 PDT,+252787,+1313.41
2014-08-03 07:00:00 PDT,+64235.6,+1640.94
2014-08-03 08:00:00 PDT,-398484,+2724.86
2014-08-03 09:00:00 PDT,-371021,+53834.2
2014-08-03 10:00:00 PDT,-162274,+178374
2014-08-03 11:00:00 PDT,-645585,+30378.5
2014-08-03 12:00:00 PDT,-633424,+92836.5
2014-08-03 13:00:00 PDT,-497217,+138104
2014-08-03 14:00:00 PDT,-619710,+68976.9
2014-08-03 15:00:00 PDT,-53496,+142386
2014-08-03 16:00:00 PDT,-447654,+72654.2
2014-08-03 17:00:00 PDT,-202048,+86749.9
2014-08-03 18:00:00 PDT,+160866,+93380.9
2014-08-03 19:00:00 PDT,+463319,+53260.8
2014-08-03 20:00:00 PDT,+342524,+2261.22
2014-08-03 21:00:00 PDT,+345222,+4520.18
2014-08-03 22:00:00 PDT,+312019,+2021
2014-08-03 23:00:00 PDT,+272068,+3708.42
