# file...... UndergroundLosses.csv
# date...... Wed Jun 05 11:30:40 2013
# user...... dwp0
# host...... (null)
# group..... class=underground_line
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,sum(power_losses_A.real),sum(power_losses_A.imag),sum(power_losses_B.real),sum(power_losses_B.imag),sum(power_losses_C.real),sum(power_losses_C.imag)
2012-06-06 00:00:00 PDT,+88.9099,+32.5308,+15.5571,+9.07334,+11.2953,+2.37255
2012-06-06 01:00:00 PDT,+60.9294,+22.1907,+10.6108,+6.30707,+7.49021,+1.5383
2012-06-06 02:00:00 PDT,+74.7157,+26.8792,+31.0318,+14.2239,+10.0577,+2.87321
2012-06-06 03:00:00 PDT,+356.522,+127.821,+21.1748,+26.9283,+4.57333,-3.88881
2012-06-06 04:00:00 PDT,+327.132,+140.729,+20.7625,+4.73677,+144.359,+46.1226
2012-06-06 05:00:00 PDT,+173.52,+55.9434,+42.9892,+29.2933,+15.2711,+4.04936
2012-06-06 06:00:00 PDT,+797.957,+324.385,+39.6507,+39.5527,+46.5324,-3.18689
2012-06-06 07:00:00 PDT,+415.818,+140.375,+111.111,+63.4434,+68.5122,+19.3103
2012-06-06 08:00:00 PDT,+181.941,+68.1049,+23.4264,+14.1025,+21.7555,+6.26754
2012-06-06 09:00:00 PDT,+233.255,+80.5479,+49.2562,+30.8883,+14.2894,+0.531986
2012-06-06 10:00:00 PDT,+231.755,+83.2582,+33.591,+23.9286,+26.3911,+6.14928
2012-06-06 11:00:00 PDT,+115.387,+40.8973,+15.1976,+10.9137,+10.9539,+1.50977
2012-06-06 12:00:00 PDT,+123.154,+45.3348,+15.2698,+11.3493,+10.4875,+0.746914
2012-06-06 13:00:00 PDT,+201.89,+74.1383,+27.4596,+18.3922,+19.2364,+3.32323
2012-06-06 14:00:00 PDT,+426.17,+164.359,+31.4285,+28.0953,+54.9882,+11.3361
2012-06-06 15:00:00 PDT,+747.301,+238.921,+284.614,+141.134,+113.908,+45.2401
2012-06-06 16:00:00 PDT,+1356.22,+502.369,+70.7103,+82.1726,+36.1686,-1.30928
2012-06-06 17:00:00 PDT,+1745.69,+638.735,+192.692,+167.444,+114.084,+16.9518
2012-06-06 18:00:00 PDT,+469.163,+177.3,+91.0984,+32.0155,+171.077,+71.1769
2012-06-06 19:00:00 PDT,+293.499,+92.1054,+112.238,+61.506,+17.7895,+2.48209
2012-06-06 20:00:00 PDT,+449.75,+177.001,+51.107,+30.368,+42.6532,+5.94019
2012-06-06 21:00:00 PDT,+254.396,+93.8017,+33.7739,+22.1773,+40.2368,+9.78859
2012-06-06 22:00:00 PDT,+207.064,+78.3816,+36.6857,+18.2412,+68.6182,+21.471
2012-06-06 23:00:00 PDT,+148.488,+55.5159,+26.4653,+14.0644,+34.4352,+10.0549
2012-06-07 00:00:00 PDT,+89.0301,+32.5892,+15.5934,+9.06391,+11.3524,+2.39926
2012-06-07 01:00:00 PDT,+72.5249,+26.4635,+9.67352,+6.92838,+7.33454,+0.317371
2012-06-07 02:00:00 PDT,+76.2824,+25.7201,+31.0765,+15.4087,+4.89086,+1.67189
2012-06-07 03:00:00 PDT,+617.434,+258.923,+20.7698,+21.6272,+176.56,+39.6228
2012-06-07 04:00:00 PDT,+586.374,+227.066,+38.7194,+18.9953,+98.3304,+31.3415
2012-06-07 05:00:00 PDT,+288.14,+105.028,+35.2784,+29.1305,+19.7114,+1.83507
2012-06-07 06:00:00 PDT,+1323.54,+528.688,+37.8008,+47.1638,+25.2837,-16.4661
2012-06-07 07:00:00 PDT,+410.185,+134.582,+111.153,+67.4818,+28.4449,+3.94157
2012-06-07 08:00:00 PDT,+182.484,+69.4558,+15.5246,+12.0596,+23.1764,+5.34144
2012-06-07 09:00:00 PDT,+278.953,+99.2808,+47.8304,+31.8229,+14.1857,-0.347637
2012-06-07 10:00:00 PDT,+209.476,+74.0066,+33.2879,+22.2921,+40.2189,+10.6998
2012-06-07 11:00:00 PDT,+115.387,+40.8973,+15.1976,+10.9137,+10.9539,+1.50977
2012-06-07 12:00:00 PDT,+106.425,+38.8101,+15.4392,+9.68394,+21.2924,+5.30714
2012-06-07 13:00:00 PDT,+163.093,+61.7701,+22.6649,+13.2794,+17.0607,+4.3189
2012-06-07 14:00:00 PDT,+529.358,+201.564,+36.4326,+36.4665,+24.3557,+0.0170453
2012-06-07 15:00:00 PDT,+657.88,+250.911,+61.5326,+42.0054,+103.553,+29.196
2012-06-07 16:00:00 PDT,+697.918,+260.398,+46.6793,+44.4726,+17.7018,-2.85168
2012-06-07 17:00:00 PDT,+766.373,+249.97,+173.273,+118.884,+37.6844,+3.5009
2012-06-07 18:00:00 PDT,+261.461,+98.7782,+46.0964,+22.2338,+134.684,+47.6761
2012-06-07 19:00:00 PDT,+296.312,+84.5954,+149.528,+81.4661,+11.1249,+1.75799
2012-06-07 20:00:00 PDT,+306.465,+116.04,+54.9347,+28.3527,+33.3655,+7.6016
2012-06-07 21:00:00 PDT,+254.391,+93.7976,+33.7795,+22.1741,+40.2433,+9.79906
2012-06-07 22:00:00 PDT,+208.513,+77.129,+36.8716,+20.6554,+42.2774,+11.6995
2012-06-07 23:00:00 PDT,+148.488,+55.5159,+26.4653,+14.0644,+34.4352,+10.0549
2012-06-08 00:00:00 PDT,+125.263,+49.4426,+18.4577,+8.37867,+82.9105,+30.7671
2012-06-08 01:00:00 PDT,+60.8044,+23.9864,+14.3889,+5.23368,+73.252,+28.3145
2012-06-08 02:00:00 PDT,+373.518,+127.013,+119.562,+63.5715,+5.14566,-0.193086
2012-06-08 03:00:00 PDT,+530.872,+204.36,+22.9384,+24.8095,+21.0915,-4.40737
2012-06-08 04:00:00 PDT,+265.264,+105.042,+56.8657,+25.6302,+33.7955,+8.00854
2012-06-08 05:00:00 PDT,+232.581,+78.0222,+40.9893,+31.6057,+5.63434,-0.510792
2012-06-08 06:00:00 PDT,+752.009,+301.18,+34.483,+37.5843,+39.9987,-5.6255
