# file...... Regulator_Reg1.csv
# date...... Mon May 19 14:41:09 2014
# user...... dwp0
# host...... (null)
# target.... regulator 54
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2005-05-01 00:00:00 PDT,1,1,1,+241282,-145225,+228134,-148511,+151533,-151354,+620949,-445090
2005-05-01 01:00:00 PDT,1,1,1,+104150,+990.907,+111187,+1195.12,+75792,+491.496,+291129,+2677.52
2005-05-01 02:00:00 PDT,1,1,1,+119190,+1286.9,+119931,+1305.95,+99181.2,+878.077,+338302,+3470.93
2005-05-01 03:00:00 PDT,1,0,1,+256351,+5862.94,+237871,+5308.54,+127256,+829.765,+621478,+12001.2
2005-05-01 04:00:00 PDT,1,0,1,+180867,+2593.05,+208841,+4193.54,+119963,+966.018,+509670,+7752.61
2005-05-01 05:00:00 PDT,1,0,1,+208200,+3869.12,+207502,+3724.84,+142764,+1372.39,+558466,+8966.35
2005-05-01 06:00:00 PDT,3,0,1,+440445,+16467.5,+396643,+14496.1,+262154,+3876.94,+1.09924e+006,+34840.6
2005-05-01 07:00:00 PDT,3,0,1,+345013,+8685.23,+399336,+15645.6,+215791,+2867.66,+960140,+27198.5
2005-05-01 08:00:00 PDT,3,0,1,+226110,+4680.68,+188565,+3502.64,+113843,+622.67,+528519,+8805.99
2005-05-01 09:00:00 PDT,2,0,1,+230240,+4272.49,+237740,+5538.02,+163287,+1952.66,+631267,+11763.2
2005-05-01 10:00:00 PDT,2,0,1,+209545,+3461.96,+246440,+5288.52,+150472,+1710.27,+606457,+10460.8
2005-05-01 11:00:00 PDT,2,0,1,+151314,+2134.91,+134398,+1607.6,+101071,+746.644,+386783,+4489.15
2005-05-01 12:00:00 PDT,2,0,1,+133252,+1631.74,+125041,+1362.93,+101046,+833.191,+359339,+3827.87
2005-05-01 13:00:00 PDT,2,0,1,+197028,+19085.9,+242316,+33906.6,+178664,+20395.5,+618008,+73388
2005-05-01 14:00:00 PDT,3,0,2,+408862,+35394.9,+286037,+16493.1,+248873,+7779.49,+943772,+59667.5
2005-05-01 15:00:00 PDT,5,0,3,+843325,+86219.1,+713933,+142950,+541593,+99651.5,+2.09885e+006,+328820
2005-05-01 16:00:00 PDT,5,1,2,+600492,+108506,+563748,+111552,+397364,+71304.3,+1.5616e+006,+291362
2005-05-01 17:00:00 PDT,4,1,2,+356772,+28315.2,+342207,+31334.6,+271465,+22069.7,+970444,+81719.5
2005-05-01 18:00:00 PDT,3,1,2,+287166,+6484.73,+315605,+8660.1,+195455,+2595.7,+798226,+17740.5
2005-05-01 19:00:00 PDT,3,1,1,+251725,+5087.24,+265081,+5997.61,+191123,+3107.72,+707928,+14192.6
2005-05-01 20:00:00 PDT,2,1,1,+218058,+4211.25,+205317,+3349.16,+162902,+2011.2,+586276,+9571.61
2005-05-01 21:00:00 PDT,2,1,1,+218272,+4413.56,+190579,+3086.64,+132061,+1119.12,+540912,+8619.32
2005-05-01 22:00:00 PDT,2,1,1,+197344,+3480.32,+187784,+3013.76,+133456,+1277.48,+518584,+7771.56
2005-05-01 23:00:00 PDT,2,1,1,+152475,+2037.72,+153800,+2093.14,+110837,+955.395,+417111,+5086.25
2005-05-02 00:00:00 PDT,2,1,1,+118861,+1276.18,+121430,+1359.82,+86403,+613.05,+326694,+3249.05
2005-05-02 01:00:00 PDT,2,1,1,+107053,+1093.36,+96043,+836.221,+76064.1,+503.767,+279160,+2433.35
2005-05-02 02:00:00 PDT,2,1,1,+120780,+1350.76,+116164,+1294.82,+83883.8,+573.489,+320827,+3219.07
2005-05-02 03:00:00 PDT,2,1,1,+288989,+9839.83,+284914,+10200.1,+125373,+599.523,+699277,+20639.4
2005-05-02 04:00:00 PDT,2,0,1,+189149,+2261.74,+286327,+21643.6,+150439,+3942.2,+625916,+27847.5
2005-05-02 05:00:00 PDT,2,0,1,+213516,+8369.73,+195265,+3489.77,+133044,+1029.32,+541824,+12888.8
2005-05-02 06:00:00 PDT,3,0,1,+455027,+18210.9,+386233,+13446.4,+267801,+3887.32,+1.10906e+006,+35544.6
2005-05-02 07:00:00 PDT,3,0,1,+360898,+9112.04,+434313,+18007.3,+241303,+3893.59,+1.03651e+006,+31012.9
2005-05-02 08:00:00 PDT,3,0,1,+247628,+5685.31,+205924,+4001.09,+125042,+717.098,+578594,+10403.5
2005-05-02 09:00:00 PDT,2,0,1,+228521,+4178.39,+236540,+5521.1,+166919,+2108.91,+631981,+11808.4
2005-05-02 10:00:00 PDT,2,0,1,+232751,+4446.84,+258291,+5491.69,+177583,+2539.89,+668624,+12478.4
2005-05-02 11:00:00 PDT,2,0,1,+136995,+1654.81,+142449,+1799,+97124.6,+730.36,+376569,+4184.17
2005-05-02 12:00:00 PDT,2,0,1,+134590,+4406.45,+133122,+4992.67,+97099.8,+755.087,+364812,+10154.2
2005-05-02 13:00:00 PDT,2,0,1,+607602,+151397,+537590,+128848,+392581,+81223.3,+1.53777e+006,+361469
2005-05-02 14:00:00 P
