# file...... TransformerLosses.csv
# date...... Mon May 19 14:41:09 2014
# user...... dwp0
# host...... (null)
# group..... class=transformer
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,sum(power_losses_A.real),sum(power_losses_A.imag),sum(power_losses_B.real),sum(power_losses_B.imag),sum(power_losses_C.real),sum(power_losses_C.imag)
2005-05-01 00:00:00 PDT,+141.758,+266.325,+141.362,+258.712,+98.7916,+169.73
2005-05-01 01:00:00 PDT,+122.387,+146.1,+121.891,+148.996,+86.976,+103.927
2005-05-01 02:00:00 PDT,+123.326,+153.373,+122.318,+153.306,+88.5155,+116.335
2005-05-01 03:00:00 PDT,+139.031,+272.315,+137.281,+260.379,+91.6004,+137.704
2005-05-01 04:00:00 PDT,+129.522,+202.925,+131.833,+227.416,+91.306,+134.112
2005-05-01 05:00:00 PDT,+132.287,+221.687,+131.388,+222.696,+93.3347,+149.912
2005-05-01 06:00:00 PDT,+182.948,+560.373,+174.047,+508.13,+115.219,+299.029
2005-05-01 07:00:00 PDT,+158.905,+395.363,+173.003,+506.082,+107.2,+239.543
2005-05-01 08:00:00 PDT,+137.547,+239.747,+130.048,+208.07,+90.5108,+128.35
2005-05-01 09:00:00 PDT,+137.385,+244.775,+137.753,+263.647,+97.2534,+172.66
2005-05-01 10:00:00 PDT,+135.666,+231.845,+138.545,+268.419,+95.3249,+158.588
2005-05-01 11:00:00 PDT,+128.308,+176.866,+123.486,+163.481,+89.4525,+119.787
2005-05-01 12:00:00 PDT,+126.836,+165.161,+122.478,+157.508,+89.4634,+119.784
2005-05-01 13:00:00 PDT,+134.034,+218.923,+136.885,+264.418,+100.117,+192.695
2005-05-01 14:00:00 PDT,+177.488,+515.289,+147.689,+321.393,+113.626,+283.19
2005-05-01 15:00:00 PDT,+365.221,+1778.22,+305.497,+1391.94,+221.067,+1010.81
2005-05-01 16:00:00 PDT,+243.856,+962.743,+235.192,+915.436,+166.392,+640.518
2005-05-01 17:00:00 PDT,+164.378,+415.04,+160.875,+411.981,+118.888,+316.127
2005-05-01 18:00:00 PDT,+149.29,+318.385,+154.592,+366.774,+103.259,+205.744
2005-05-01 19:00:00 PDT,+142.941,+270.26,+143.862,+293.27,+102.797,+209.405
2005-05-01 20:00:00 PDT,+137.406,+236.407,+134.414,+224.893,+97.4745,+172.133
2005-05-01 21:00:00 PDT,+138.139,+239.553,+133.364,+212.777,+93.951,+145.074
2005-05-01 22:00:00 PDT,+135.182,+217.981,+132.779,+210.126,+94.278,+146.493
2005-05-01 23:00:00 PDT,+129.211,+179.523,+127.457,+179.636,+91.0616,+127.339
2005-05-02 00:00:00 PDT,+125.239,+155.808,+123.179,+155.648,+88.021,+110.07
2005-05-02 01:00:00 PDT,+124.539,+151.993,+120.823,+141.268,+86.7052,+103.604
2005-05-02 02:00:00 PDT,+124.581,+154.976,+122.071,+151.139,+87.4342,+108.815
2005-05-02 03:00:00 PDT,+145.466,+312.68,+146.488,+314.283,+91.6523,+136.806
2005-05-02 04:00:00 PDT,+130.834,+204.788,+144.2,+318.152,+97.8553,+175.872
2005-05-02 05:00:00 PDT,+134.532,+229.069,+129.836,+210.276,+92.4047,+143.103
2005-05-02 06:00:00 PDT,+187.617,+590.494,+171.116,+484.993,+117.055,+311.205
2005-05-02 07:00:00 PDT,+163.082,+421.743,+183.095,+573.158,+112.152,+271.408
2005-05-02 08:00:00 PDT,+141.186,+264.588,+133.175,+227.282,+91.8644,+136.948
2005-05-02 09:00:00 PDT,+137.114,+242.849,+137.533,+262.613,+97.7961,+176.609
2005-05-02 10:00:00 PDT,+139.334,+257.359,+140.904,+284.528,+99.1443,+186.544
2005-05-02 11:00:00 PDT,+126.738,+166.679,+123.894,+168.299,+89.1048,+117.162
2005-05-02 12:00:00 PDT,+126.629,+165.66,+122.875,+161.966,+89.0918,+117.136
2005-05-02 13:00:00 PDT,+247.119,+1016.63,+223.169,+842.521,+156.722,+583.482
2005-05-02 14:00:00 PDT,+171.452,+471.992,+147.43,+323.552,+117.721,+311.809
2005-05-02 15:00:00 PDT,+420.765,+2183.5,+443.454,+2325.84,+302.913,+1560.9
2005-05-02 16:00:00 PDT,+177.426,+505.068,+176.334,+533.154,+110.929,+260.203
2005-05-02 17:00:00 PDT,+248.773,+1011.5,+277.907,+1218.08,+197.779,+851.666
2005-05-02 18:00:00 PDT,+152.699,+342.558,+157.879,+405.265,+105.101,+216.869
2005-05-02 19:00:00 PDT,+142.671,+267.865,+142.355,+299.374,+102.831,+208.449
2005-05-02 20:00:00 PDT,+140.285,+255.918,+132.712,+227.966,+98.8373,+181.094
2005-05-02 21:00:00 PDT,+138.021,+235.893,+132.691,+225.431,+97.3339,+166.9
2005-05-02 22:00:00 PDT,+134.094,+207.877,+129.704,+205.409,+95.0862,+150.807
2005-05-02 23:00:00 PDT,+129.363,+180.375,+125.041,+179.347,+91.1814,+128.075
2005-05-03 00:
