# file...... Climate_Climate.csv
# date...... Mon May 19 14:41:09 2014
# user...... dwp0
# host...... (null)
# target.... climate 0
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,temperature,solar_direct,wind_speed,rainfall,snowdepth
2005-05-01 00:00:00 PDT,+66.562,+0,+19.4613,+0.43307,+0
2005-05-01 01:00:00 PDT,+66.382,+0,+19.685,+0.43307,+0
2005-05-01 02:00:00 PDT,+65.842,+0,+19.685,+0.43307,+0
2005-05-01 03:00:00 PDT,+65.122,+0,+18.3429,+0.43307,+0
2005-05-01 04:00:00 PDT,+64.042,+0,+21.2509,+0.51181,+0
2005-05-01 05:00:00 PDT,+64.402,+34.5599,+10.7373,+0.55118,+0
2005-05-01 06:00:00 PDT,+66.922,+67.8192,+20.8035,+0.47244,+0
2005-05-01 07:00:00 PDT,+71.062,+80.0824,+23.0404,+0.47244,+0
2005-05-01 08:00:00 PDT,+73.942,+85.9353,+25.2774,+0.47244,+0
2005-05-01 09:00:00 PDT,+78.082,+89.9301,+17.2244,+0.3937,+0
2005-05-01 10:00:00 PDT,+82.042,+91.7882,+20.8035,+0.3937,+0
2005-05-01 11:00:00 PDT,+84.022,+92.3456,+13.869,+0.3937,+0
2005-05-01 12:00:00 PDT,+86.002,+91.6024,+11.6321,+0.47244,+0
2005-05-01 13:00:00 PDT,+87.082,+90.5805,+17.2244,+0.43307,+0
2005-05-01 14:00:00 PDT,+86.002,+88.3508,+17.2244,+0.3937,+0
2005-05-01 15:00:00 PDT,+87.082,+83.7985,+20.8035,+0.3937,+0
2005-05-01 16:00:00 PDT,+82.942,+75.9018,+20.8035,+0.31496,+0
2005-05-01 17:00:00 PDT,+78.982,+56.1134,+25.2774,+0.3937,+0
2005-05-01 18:00:00 PDT,+73.942,+10.498,+23.0404,+0.3937,+0
2005-05-01 19:00:00 PDT,+71.062,+0,+17.2244,+0.35433,+0
2005-05-01 20:00:00 PDT,+69.082,+0,+17.2244,+0.35433,+0
2005-05-01 21:00:00 PDT,+66.922,+0,+17.2244,+0.35433,+0
2005-05-01 22:00:00 PDT,+66.922,+0,+11.6321,+0.35433,+0
2005-05-01 23:00:00 PDT,+64.042,+0,+13.869,+0.35433,+0
2005-05-02 00:00:00 PDT,+62.062,+0,+18.3429,+0.3937,+0
2005-05-02 01:00:00 PDT,+60.982,+0,+18.3429,+0.3937,+0
2005-05-02 02:00:00 PDT,+60.982,+0,+17.2244,+0.3937,+0
2005-05-02 03:00:00 PDT,+57.922,+0,+12.7505,+0.3937,+0
2005-05-02 04:00:00 PDT,+55.942,+0,+12.7505,+0.3937,+0
2005-05-02 05:00:00 PDT,+57.922,+28.1496,+9.17144,+0.3937,+0
2005-05-02 06:00:00 PDT,+64.042,+61.8734,+11.6321,+0.43307,+0
2005-05-02 07:00:00 PDT,+69.082,+75.5302,+13.869,+0.43307,+0
2005-05-02 08:00:00 PDT,+73.942,+82.4979,+14.9875,+0.43307,+0
2005-05-02 09:00:00 PDT,+78.982,+86.1211,+10.2899,+0.47244,+0
2005-05-02 10:00:00 PDT,+82.042,+88.0721,+11.6321,+0.47244,+0
2005-05-02 11:00:00 PDT,+84.022,+88.6295,+6.9345,+0.51181,+0
2005-05-02 12:00:00 PDT,+86.002,+88.4437,+9.17144,+0.51181,+0
2005-05-02 13:00:00 PDT,+87.982,+87.6076,+11.6321,+0.43307,+0
2005-05-02 14:00:00 PDT,+87.982,+84.8205,+10.2899,+0.3937,+0
2005-05-02 15:00:00 PDT,+87.982,+79.4321,+13.869,+0.43307,+0
2005-05-02 16:00:00 PDT,+86.002,+70.5134,+16.1059,+0.31496,+0
2005-05-02 17:00:00 PDT,+84.022,+48.9599,+17.2244,+0.31496,+0
2005-05-02 18:00:00 PDT,+78.982,+6.59612,+17.2244,+0.3937,+0
2005-05-02 19:00:00 PDT,+75.022,+0,+17.2244,+0.3937,+0
2005-05-02 20:00:00 PDT,+73.942,+0,+17.2244,+0.35433,+0
2005-05-02 21:00:00 PDT,+71.962,+0,+23.0404,+0.43307,+0
2005-05-02 22:00:00 PDT,+69.982,+0,+23.0404,+0.43307,+0
2005-05-02 23:00:00 PDT,+68.002,+0,+13.869,+0.43307,+0
2005-05-03 00:00:00 PDT,+64.942,+0,+12.7505,+0.43307,+0
2005-05-03 01:00:00 PDT,+62.962,+0,+10.2899,+0.43307,+0
2005-05-03 02:00:00 PDT,+62.962,+0,+12.7505,+0.43307,+0
2005-05-03 03:00:00 PDT,+60.082,+0,+10.2899,+0.43307,+0
2005-05-03 04:00:00 PDT,+57.922,+0.278709,+11.6321,+0.43307,+0
2005-05-03 05:00:00 PDT,+60.982,+36.418,+11.6321,+0.51181,+0
2005-05-03 06:00:00 PDT,+64.942,+66.7973,+10.2899,+0.55118,+0
2005-05-03 07:00:00 PDT,+73.042,+79.2463,+17.2244,+0.47244,+0
2005-05-03 08:00:00 PDT,+77.002,+85.0992,+17.2244,+0.51181,+0
2005-05-03 09:00:00 PDT,+80.962,+88.7224,+16.1059,+0.47244,+0
2005-05-03 10:00:00 PDT,+84.022,+90.7663,+12.7505,+0.43307,+0
2005-05-03 11:00:00 PDT,+86.002,+91.4166,+14.9875,+0.43307,+0
2005-05-03 12:00:00 PDT,+87.082,+90.9521,+11.6321,+0.47244,+0
2005-05-03 13:00:00 PDT,+89.062,+90.3018,+16.1059,+0.3937,+0
2005-05-03 14:00:00 PDT,+89.062,+88.4437,+12.7505,+0.31496,+0
2005-05-03 15:00:00 PDT,+89.062,+83.9843,+16.1059,+0.27559,+0
2005-05-03 16:00:00 PDT,+87.082,+75.0657,+17.2
