S701a,S701b,S701c,S712c,S713c,S714a,S714b,S718a,S720c,S722b,S722c,S724b,S725b,S727c,S728,S729a,S730c,S731b,S732c,S733a,S734c,S735c,S736b,S737a,S738a,S740c,S741c,S742a,S742b,S744a,S701a_pv,S701b_pv,S701c_pv,S712c_pv,S713c_pv,S714a_pv,S714b_pv,S718a_pv,S720c_pv,S722b_pv,S722c_pv,S724b_pv,S725b_pv,S727c_pv,S728_pv,S729a_pv,S730c_pv,S731b_pv,S732c_pv,S733a_pv,S734c_pv,S735c_pv,S736b_pv,S737a_pv,S738a_pv,S740c_pv,S741c_pv,S742a_pv,S742b_pv,S744a_pv
155.0705167,124.118464,392.4124941,75.07029558,101.837601,14.96284993,18.59165834,81.69237374,88.82741926,125.8841288,24.16785315,36.14635323,41.11451998,44.88187078,125.2636142,42.96895891,98.20567665,75.55300768,40.45525616,75.68860031,39.71034707,75.03413896,37.61558055,125.8251471,121.1462837,79.73883959,41.32227212,8.149695587,81.43624821,37.39293569,103.6617615,108.9060243,298.8517509,73.67523503,71.40751821,13.37127737,17.06417403,66.88578775,57.51604263,99.62760619,18.38991627,34.60331864,28.12319794,31.18634565,98.10552047,30.12324634,71.6054058,72.14452697,33.11204621,65.95660726,35.20076951,72.97923018,34.63888157,106.9137386,103.4359621,72.94398271,29.18174881,6.467871885,59.13903092,30.59847047
154.7185763,124.4174873,391.0997394,75.12960621,101.3707792,14.9773582,18.58868866,81.64986436,88.87519952,125.7011223,24.13536261,36.17447371,41.01941814,44.78497571,124.7339721,42.82399804,98.16594141,75.52532525,40.48325353,75.60665072,39.67870113,75.07431217,37.57566179,125.9472869,121.13479,79.92731099,41.36847164,8.141048572,81.25045873,37.39991978,103.0889191,108.9826035,298.8878518,73.6847763,71.29014311,13.36903718,17.11060627,66.8493491,57.57268434,99.66440941,18.38962301,34.59953331,28.04948117,31.16020916,98.16393948,30.09756833,71.71248023,72.01236612,33.13621932,65.9225813,35.24858429,72.93080145,34.66514359,107.1799818,103.4140648,73.03570629,29.12909714,6.464578314,59.14595531,30.60862341
154.3274324,124.5898803,390.7066398,75.07986697,101.4880645,15.03961513,18.56168646,81.63701304,88.77413521,125.5427161,24.12586208,36.25836494,41.00897441,44.75088102,124.9952729,42.81752469,98.32218503,75.50857142,40.60550372,75.58485826,39.6246581,74.91269655,37.62889863,126.2681191,121.0230915,79.9951117,41.3818421,8.155718988,81.36340449,37.43687492,102.4649505,109.0847039,298.8245816,73.62320086,71.24962106,13.38979846,17.12804364,66.95318225,57.65676443,99.69874468,18.3801361,34.62602511,28.01069352,31.20566638,98.20785343,30.1084443,71.90761247,71.7987559,33.17002853,65.92113587,35.27793259,72.92049113,34.68769979,107.3668691,103.3181521,73.01729068,29.0812166,6.458947446,59.16159506,30.64804187
154.2442782,124.6904241,392.0960321,74.94728164,101.3027095,15.05069488,18.54340177,81.54190684,88.70849055,125.4893226,24.18635138,36.38154291,40.9393629,44.87852011,124.8657618,42.740505,98.55756606,75.51566717,40.61615758,75.61439666,39.56079757,75.07934832,37.70082381,126.3133661,120.7933931,79.77211402,41.34837059,8.156952007,81.51262778,37.49459963,101.7898844,109.0273251,298.5244213,73.63986316,71.0987592,13.38553616,17.16880179,67.04944535,57.72658713,99.7305141,18.37973309,34.59961033,27.98320418,31.21287231,98.15543044,30.15296645,71.98089334,71.67711412,33.18123866,66.01378374,35.3298608,72.9623594,34.69305628,107.5522132,103.3770112,72.96389236,29.06468654,6.452654558,59.19420877,30.69215964
154.1751533,124.6789254,392.9726359,74.85301958,101.220148,15.06492118,18.54197838,81.54791589,88.44709916,125.6751698,24.11289467,36.3601165,41.03509433,44.98304205,125.0021567,42.78590183,98.67368956,75.47917286,40.62183823,75.64962331,39.46229276,75.1250132,37.67940162,126.4114581,120.6272425,79.56414085,41.3852198,8.184563601,81.65293813,37.49613749,101.131716,109.2758311,298.1252176,73.72508803,70.93083069,13.39148672,17.1987667,67.10488966,57.85217173,99.61665818,18.40556461,34.56074475,27.93830585,31.23090773,98.09652494,30.16129904,72.15218014,71.63886558,33.17485968,66.05952906,35.41995727,72.85607967,34.66137794,107.706,103.4183452,72.85827958,29.00314582,6.45075765,59.25311807,30.72039662
154.2185298,124.8690558,394.9363065,74.64729667,101.0150565,15.07161285,18.54519779,81.61662586,88.32246936,126.055704,24.10450932,36.35868523,41.13626622,45.05554273,124.9772454,42.7482373,98.76310577,75.54250145,40.55429839,75.72168007,39.44966502,74.8348333,37.65760502,126.3084711,120.6548172,79.55357797,41.39812497,8.173229742,81.60957802,37.38703554,100.404567,109.5460354,297.6286843,73.75231216,70.72269999,13.40832587,17.21553706,67.13872974,57.9622846,99.74149364,18.41831904,34.52656648,27.88417953,31.23317653,98.16028625,30.15468369,72.27810819,71.57183892,33.18100376,66.07771397,35.48348435,72.78553778,34.67135985,107.8004298,103.4982799,72.79353272,28.93464315,6.452364434,59.3219923,30.77141784
154.0149133,125.4395764,396.2767755,74.61914676,100.9474022,15.06698754,18.56874742,81.31668919,88.47793276,125.8556906,24.10176796,36.3062864,41.06432591,45.03912569,125.2163739,42.64086578,98.85458253,75.37403722,40.56517368,75.69029128,39.49449842,75.0045548,37.70012445,126.1621839,120.4885498,79.37370667,41.44047111,8.173964092,81.59803872,37.35298697,99.72160401,109.6724766,297.3513121,73.74962844,70.63562614,13.40494503,17.24882531,67.15853173,57.99540651,99.86993871,18.42338925,34.47295408,27.7935704,31.22856139,98.2394027,30.16875323,72.34858589,71.46180547,33.17742762,66.01187725,35.5160039,72.8212416,34.70506355,107.9978402,103.5105066,72.82525148,28.84974089,6.445230166,59.36520238,30.78863144
153.9660444,125.6953415,395.153594,74.64391404,100.8929436,15.07093482,18.60288677,81.33799541,88.42557937,125.8166658,24.09575183,36.1967964,41.03784,45.10032762,125.2462078,42.6223306,98.7856609,75.31490975,40.54108108,75.62318357,39.53562484,75.17348856,37.74048955,125.9412467,120.4274651,79.00815752,41.4762388,8.161312699,81.59711678,37.35663103,99.08190234,109.7939809,297.3262974,73.76512499,70.62204543,13.39514185,17.27772846,67.23543701,57.99160221,99.89512328,18.40503306,34.45663654,27.71838348,31.25175033,98.19876295,30.13643388,72.48848036,71.37210668,33.19718382,65.9783487,35.54236037,72.83613936,34.7347405,108.2879543,103.4359868,72.897871,28.81422107,6.441660191,59.38986708,30.82029701
154.5050267,125.1889654,395.2145686,74.66453991,100.7184751,15.04773802,18.63879566,81.2633212,88.28232126,125.2839736,24.12408353,36.21610905,41.1079565,45.18477751,125.253139,42.69771745,98.64212409,75.20044693,40.49108824,75.51568505,39.57425817,75.26953057,37.73755893,125.5520425,120.3955976,78.96165808,41.44844008,8.125449757,81.4876782,37.41890793,98.54728492,109.9464346,297.086677,73.76987112,70.49690967,13.37575283,17.30185824,67.24203906,57.98183502,99.77917072,18.39568483,34.41804844,27.66579086,31.28167193,98.14855526,30.16321011,72.60994632,71.24674724,33.21203469,65.99520628,35.5506041,72.84796013,34.75662287,108.4265981,103.320661,72.91863547,28.80868112,6.436451226,59.37590616,30.84978975
154.2774724,125.0987162,395.2559916,74.64831601,100.5604922,15.07461962,18.68166528,81.35119416,88.40294968,124.9474484,24.15596192,36.25748986,41.13045782,45.06943997,125.3917096,42.74070215,98.6683892,75.03294373,40.5129221,75.46973842,39.56224447,75.00886422,37.77524157,125.6488846,120.5812707,78.90119707,41.32254342,8.116036968,81.45708805,37.42578522,98.11042472,109.962843,296.67525,73.84551516,70.4312527,13.36386622,17.32030913,67.31424749,58.06310101,99.74739786,18.40038496,34.42492381,27.65124707,31.27591925,98.07543044,30.1851432,72.71135211,71.20139597,33.19430623,66.05182554,35.59769123,72.82884801,34.7700779,108.5882792,103.3873593,72.86412911,28.75763479,6.432433809,59.42062914,30.90390921
154.447398,125.2832756,394.4588419,74.69115103,100.647353,15.11781711,18.67804393,81.38181503,88.41267351,124.7639471,24.11392228,36.29454056,41.00934638,45.02948067,125.4874842,42.75175577,98.57970398,74.96598186,40.65185238,75.27501695,39.56671062,75.00615206,37.66787047,125.5117197,120.7439604,78.95200725,41.37674238,8.118358734,81.73103524,37.50716869,97.84296622,110.1070632,296.1317735,73.88578314,70.3154687,13.36968934,17.34000126,67.35205065,58.03542308,99.60774192,18.4161712,34.40489555,27.62566808,31.29499397,97.93326955,30.21074963,72.78889232,71.35611771,33.1743855,66.11170744,35.62142367,72.80301594,34.7817894,108.8484105,103.4387803,72.84742185,28.7308515,6.435493609,59.51506378,30.91862651
154.7892698,125.2169711,393.1077701,74.84316205,100.8044573,15.14356838,18.73184253,81.25657252,88.18857638,125.1624365,24.08190005,36.32487821,41.01215715,45.00637442,125.2871658,42.74601323,98.45877452,74.90196778,40.68454587,75.18692104,39.51981031,75.18692104,37.63834341,125.7046097,120.7697537,79.15570991,41.41086402,8.124090424,81.87657564,37.55672932,97.70501108,110.3185256,295.253358,73.93359118,70.2257182,13.38302126,17.34179573,67.37691197,58.05510374,99.55387638,18.43286711,34.32745972,27.57212265,31.29115901,97.9547124,30.22529149,72.87164883,71.32582255,33.19594837,66.1036821,35.63678808,72.79614029,34.78435916,108.8433219,103.5516049,72.8051344,28.68362001,6.431711054,59.54169558,30.93058004
155.0698868,125.0324599,393.782502,74.93011049,100.6716256,15.138912,18.72220107,81.338608,88.35114106,125.2714922,24.12567385,36.41222403,40.93339758,44.99693411,125.2981564,42.57810377,98.45054298,75.08056428,40.72878849,75.00615206,39.60373634,75.27501695,37.60800931,125.835146,120.7929299,78.9902114,41.40063139,8.141900527,82.02657729,37.60261105,97.67640614,110.5123509,294.7531385,73.92120457,70.14725399,13.38683332,17.34858668,67.32792095,58.0555981,99.63501851,18.43062953,34.23748029,27.51164745,31.26628885,98.06195666,30.21025608,72.87919011,71.34801724,33.22270406,66.09802747,35.64089383,72.87192734,34.8264232,108.9798857,103.6029105,72.85328031,28.64700831,6.43550882,59.55639764,30.90624228
155.0278385,125.1838953,393.7000468,74.98448096,100.6343669,15.20274689,18.68341549,81.47803398,88.53890797,125.0227345,24.12108345,36.5222715,41.10479777,44.86121225,125.040436,42.5264054,98.44664712,75.05401876,40.65882323,75.00886422,39.57261338,75.46973842,37.55489484,126.3769349,120.9406775,78.88222533,41.36594523,8.145662451,81.95585985,37.64238744,97.74634381,110.6566138,294.5958515,74.03599958,70.09225877,13.37682672,17.37797824,67.21664916,58.057881,99.70302566,18.42905294,34.19013569,27.44467387,31.28083511,98.00236881,30.18768335,72.90772917,71.38656469,33.20896046,66.13718964,35.64900534,72.91897294,34.83068248,109.1664215,103.6466888,72.93875781,28.61500059,6.432305453,59.58655169,30.86880314
154.8018452,125.0207167,393.9836669,74.86546429,100.3240028,15.22035878,18.65608078,81.64749269,88.59676568,124.9480094,24.15452709,36.56257544,41.12289555,44.96305301,125.1263705,42.6159397,98.65104551,75.10710083,40.70210793,75.26953057,39.62559567,75.51568505,37.5174187,126.5007116,121.6797864,78.62937468,41.40448381,8.151406426,81.60508545,37.52579015,97.80894114,110.8069236,294.3202221,74.01243208,70.0764816,13.3737595,17.41670254,67.27810143,58.10048585,99.68503505,18.4399719,34.15658192,27.39856425,31.32424742,97.97828892,30.19488026,73.03124773,71.40036955,33.19198117,66.08176171,35.62565167,72.92959807,34.80354657,109.243916,103.5755943,72.99405749,28.59256653,6.432860845,59.5680636,30.87146751
155.1981514,125.1406065,394.3132227,74.89177959,99.84124148,15.20118141,18.67424398,81.66553471,88.61036062,125.1814065,24.15830179,36.55275415,40.97852797,44.86525069,125.2750533,42.62155652,98.93138538,75.07246824,40.64225421,75.17348856,39.63341946,75.62318357,37.6115069,126.7074879,121.6485442,78.59779292,41.45725704,8.153414415,81.44918071,37.56999222,98.10278609,110.8991825,293.8677387,74.04533441,70.11946953,13.36599613,17.42976666,67.27527641,58.22191807,99.62325079,18.42451782,34.10177857,27.37960046,31.34557039,97.94780183,30.24461657,73.19398725,71.52969086,33.16725174,66.17816329,35.62500632,72.92728201,34.78829567,109.294013,103.6306289,73.04155387,28.58613058,6.434332451,59.56660267,30.90336965
155.4182064,125.2319519,394.7723674,74.8621593,99.94425039,15.18898699,18.66446963,81.68918861,88.84748887,125.1603224,24.11544494,36.56817093,40.93695371,44.78514713,125.3748487,42.65399816,99.21595755,75.01015799,40.63127286,75.0045548,39.8391143,75.69029128,37.58146892,126.7366741,121.3204195,78.51142569,41.52737219,8.150187746,81.18517187,37.66164962,98.58188921,111.0624233,293.4988762,74.13844289,70.07766963,13.37483503,17.43565545,67.23415387,58.29114123,99.64793324,18.45139593,34.03571143,27.33372616,31.36029552,97.72604933,30.26797608,73.24888944,71.66068732,33.11917563,66.19344497,35.64545938,72.85954446,34.74619047,109.3453488,103.7796826,73.05283298,28.60366654,6.431461834,59.62729501,30.88218977
155.7733351,125.2633614,394.2971004,74.74232477,100.1633343,15.19483682,18.64339449,82.08727997,88.82027241,125.4365353,24.07805315,36.62175413,40.9087772,44.69677073,125.3912794,42.77627597,99.43616447,75.02378432,40.69138355,74.8348333,39.9382016,75.72168007,37.61809135,126.757889,121.189391,78.38267224,41.51746545,8.138748146,81.07124943,37.64360603,99.02079264,111.3456492,292.9833687,74.11974923,70.07944524,13.3905275,17.43922493,67.20495104,58.43044783,99.71837036,18.45565667,33.92511301,27.29462423,31.3432683,97.74167802,30.30011504,73.27363717,71.81070321,33.12642719,66.23169287,35.66259014,72.84557503,34.75441714,109.3181302,103.8372426,72.98612819,28.58661521,6.440241913,59.60235549,30.86646394
156.3827033,125.2749913,392.1483628,74.68262877,100.1458836,15.19651476,18.61270698,82.10468634,88.9649396,125.8197895,24.05256446,36.69005271,40.89323395,44.78649613,125.5705161,42.64502409,99.51379776,75.10039392,40.75051164,75.1250132,39.90418926,75.64962331,37.66295791,126.4786241,121.1964335,78.28693996,41.49375322,8.123037203,81.06358065,37.57084365,99.40110525,111.545352,292.7968736,74.06554467,70.16657437,13.40067974,17.46024882,67.17898244,58.47490617,99.83358443,18.46632072,33.8333391,27.2647894,31.31613516,97.76261966,30.33313845,73.28863796,71.92621197,33.16269517,66.23650433,35.66149144,72.92163774,34.77656499,109.3892927,103.8460868,73.007147,28.58733953,6.440559609,59.61522143,30.83957819
156.4760648,125.3385214,391.6947044,74.56984773,100.0668011,15.18231563,18.63065178,81.97150192,88.98478248,126.3011814,23.96058848,36.73607901,40.90723712,44.73654714,125.7164001,42.60355546,99.49429575,75.11572132,40.70703859,75.07934832,40.04742636,75.61439666,37.64268782,126.254893,121.0871358,78.16476215,41.41675418,8.123085364,81.23699058,37.5016166,99.84498574,111.6475799,293.4331258,73.95833729,70.25760633,13.4093994,17.47728912,67.11620169,58.50899343,99.99910907,18.46766222,33.76914401,27.22748341,31.33500251,97.68162564,30.34843894,73.37699121,72.01991783,33.14254369,66.22671696,35.65933915,72.92641828,34.77136717,109.5918923,103.7621905,73.07811656,28.62288191,6.444992669,59.58061501,30.8095315
156.9014803,125.5958792,392.9422451,74.71392855,100.2995877,15.19502366,18.63467665,81.63567286,88.91827232,126.0520929,23.97601378,36.76233117,40.99119947,44.68703338,125.668383,42.60793419,99.66073236,75.01326681,40.76598862,74.91269655,39.98951488,75.58485826,37.61460526,126.4442691,121.2637474,78.12353149,41.44011106,8.127633537,81.35707231,37.45801294,100.2909398,111.7304338,293.308545,73.89261284,70.28747741,13.41147009,17.45400578,67.07325258,58.62100031,99.88535855,18.46493337,33.75139171,27.19591321,31.37438849,97.59725598,30.38785038,73.44860339,72.1143813,33.13440032,66.27589398,35.67117135,72.90403526,34.74635006,109.6017793,103.6470647,73.14060703,28.66001636,6.446299091,59.52517301,30.80047432
157.0093443,125.6902168,392.8596114,74.72435775,100.3189838,15.21022447,18.61372824,81.31290814,88.79060366,125.7941436,24.03745745,36.84352664,40.98876481,44.64948046,125.405278,42.76633798,99.85728548,74.88087887,40.68084805,75.07431217,40.08029816,75.60665072,37.49620734,126.2869626,121.3572581,78.05985864,41.39533585,8.143220556,81.33858253,37.38616206,100.7347241,111.7563486,293.3998147,73.92481051,70.33554198,13.39922403,17.45148554,67.06214178,58.7430741,99.86863757,18.47864461,33.72016974,27.18454732,31.38908555,97.3914418,30.42960693,73.35075473,72.22221683,33.12409017,66.33934901,35.71710947,72.84669661,34.72425852,109.6636393,103.7082746,73.18668453,28.67220159,6.445976387,59.53152782,30.80814624
156.7380606,125.5977116,392.4630835,74.76794034,100.1656681,15.20528039,18.64295867,81.18724765,88.66870692,126.0247993,24.01417644,36.9272287,41.03637406,44.6426379,125.4786111,42.8178287,100.0113537,74.94620915,40.68899686,75.03413896,40.13217956,75.68860031,37.50965393,125.8783732,121.4988315,78.00931546,41.32495242,8.157500641,81.37873699,37.41903892,101.2475569,111.904371,293.5583309,73.99852649,70.36458732,13.40308279,17.44456063,67.04469984,58.8288477,99.83502496,18.49633676,33.65481165,27.18214914,31.38469041,97.20818556,30.46288833,73.34016338,72.41873608,33.04909768,66.32714925,35.76852415,72.74134614,34.67778773,109.6618905,103.753423,73.21501666,28.69180846,6.452164613,59.58595636,30.77408221
156.5278959,125.6565372,391.9631462,74.79812365,100.378931,15.23465648,18.62814627,81.47048877,88.57551715,126.2863265,24.014278,36.99946268,41.07614541,44.76101795,125.6832762,42.78301203,100.2721062,75.15301349,40.75878844,75.04754304,40.17794506,75.89172782,37.48533506,125.705148,121.4890668,78.0455917,41.34180188,8.141592348,81.44432232,37.45190998,101.5784211,111.978976,293.6150998,74.01960446,70.35717644,13.4161118,17.44007322,66.97294852,58.89354219,100.0363728,18.49293529,33.58099501,27.16481478,31.4072928,97.15216045,30.49098387,73.31106135,72.49253784,33.054383,66.36760118,35.80143141,72.76697355,34.68397884,109.6053177,103.8208242,73.23967744,28.70365686,6.458441166,59.60922075,30.75703663
156.526776,125.5919767,391.8021009,74.84083294,100.3650808,15.25968286,18.61945253,81.59935975,88.50134683,126.2905885,24.03059551,36.98660333,41.34103957,44.69012172,125.6502567,42.65735676,100.5149497,75.0511189,40.86260368,74.98549597,40.27398288,75.92179973,37.56061054,125.8431815,121.2296103,78.14827102,41.30570087,8.148562657,81.41949931,37.45956363,101.8079213,112.0272753,294.1468994,73.96427514,70.41638296,13.42758417,17.4427235,66.96850595,58.95177647,100.1604947,18.50421385,33.49924637,27.15780972,31.37067423,97.17419663,30.49455396,73.29220294,72.66504216,33.06146507,66.35946835,35.86089134,72.75063327,34.69741061,109.6029145,103.8572823,73.24508857,28.70063375,6.46412083,59.6134204,30.73216535
156.63026,125.8839546,392.164011,75.02949255,100.4958344,15.24622962,18.58845189,81.53231002,88.61173966,125.9988016,23.98537066,36.90290558,41.30355214,44.60671993,125.749781,42.61277778,100.3538809,75.08712699,40.85654078,74.97318428,40.23236726,75.82986253,37.51853767,125.5888683,121.5047419,78.23125555,41.14162417,8.158134927,81.22866075,37.42503845,101.9370164,112.0401821,294.6855876,73.94731562,70.56808348,13.43604335,17.45461193,66.87513214,58.95541702,100.3117702,18.50194631,33.44296451,27.11930621,31.3696588,97.19743962,30.50261752,73.30334077,72.79186531,33.03407442,66.30672596,35.88095201,72.69695551,34.67255691,109.7569543,103.776469,73.3336624,28.72478572,6.470364253,59.65132812,30.71298336
156.4735399,126.0814207,392.0206945,74.93702719,100.6313501,15.2865748,18.59844271,81.59488941,88.64401159,125.9140425,24.01194103,36.9149191,41.27830011,44.59872571,125.5228562,42.5016144,100.2752386,75.22727425,40.8944821,74.66770639,40.23323162,75.77777667,37.59549807,125.4560311,121.8383805,78.26592157,41.22335084,8.151283419,81.0750794,37.41340745,101.8274335,112.0656813,295.3024882,73.90438969,70.65167909,13.44124473,17.46237059,66.84754858,59.05400826,100.3775972,18.48724099,33.41981711,27.14377268,31.39565209,97.09145674,30.51943254,73.35330211,72.86284397,33.00554221,66.33757435,35.91785494,72.67818726,34.63686502,109.8330121,103.7680968,73.34263113,28.78666855,6.469398872,59.58872935,30.72759301
