# file...... SwingKids_overhead_line.csv
# date...... Wed Jul 30 11:22:38 2014
# user...... jxh10
# host...... (null)
# group..... class=overhead_line AND groupid=swingKids
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,sum(power_in.real),sum(power_in.imag)
2014-07-30 00:00:00 PDT,+194704,-299410
2014-07-30 01:00:00 PDT,+494905,+85854.6
2014-07-30 02:00:00 PDT,+209580,+11159.5
2014-07-30 03:00:00 PDT,+200374,+1218.72
2014-07-30 04:00:00 PDT,+280036,+1336.18
2014-07-30 05:00:00 PDT,+337011,+1486.05
2014-07-30 06:00:00 PDT,+432146,+1931.32
2014-07-30 07:00:00 PDT,+698305,+66796.1
2014-07-30 08:00:00 PDT,+752925,+100199
2014-07-30 09:00:00 PDT,+491420,+42358.2
2014-07-30 10:00:00 PDT,+732852,+116747
2014-07-30 11:00:00 PDT,+687460,+110291
2014-07-30 12:00:00 PDT,+803215,+145443
2014-07-30 13:00:00 PDT,+723409,+116920
2014-07-30 14:00:00 PDT,+957414,+167105
2014-07-30 15:00:00 PDT,+857052,+127394
2014-07-30 16:00:00 PDT,+1.13744e+006,+199147
2014-07-30 17:00:00 PDT,+1.04372e+006,+172001
2014-07-30 18:00:00 PDT,+786610,+112618
2014-07-30 19:00:00 PDT,+826997,+119374
2014-07-30 20:00:00 PDT,+568853,+52619.2
2014-07-30 21:00:00 PDT,+531502,+45735.5
2014-07-30 22:00:00 PDT,+450579,+33418.6
2014-07-30 23:00:00 PDT,+413159,+40429.1
2014-07-31 00:00:00 PDT,+401404,+51611.4
2014-07-31 01:00:00 PDT,+302022,+34490.5
2014-07-31 02:00:00 PDT,+360377,+44916.8
2014-07-31 03:00:00 PDT,+287173,+18113.5
2014-07-31 04:00:00 PDT,+339668,+15794
2014-07-31 05:00:00 PDT,+367132,+13603.2
2014-07-31 06:00:00 PDT,+472730,+17888.4
2014-07-31 07:00:00 PDT,+636926,+49861.2
2014-07-31 08:00:00 PDT,+627608,+67141.6
2014-07-31 09:00:00 PDT,+581761,+63403.7
2014-07-31 10:00:00 PDT,+584017,+79676.5
2014-07-31 11:00:00 PDT,+661464,+103786
2014-07-31 12:00:00 PDT,+643537,+110897
2014-07-31 13:00:00 PDT,+730890,+123641
2014-07-31 14:00:00 PDT,+795407,+132800
2014-07-31 15:00:00 PDT,+785587,+115184
2014-07-31 16:00:00 PDT,+844011,+127215
2014-07-31 17:00:00 PDT,+686966,+84859.1
2014-07-31 18:00:00 PDT,+468124,+34881
2014-07-31 19:00:00 PDT,+394077,+10201.6
2014-07-31 20:00:00 PDT,+402346,+14719.8
2014-07-31 21:00:00 PDT,+392533,+13264.3
2014-07-31 22:00:00 PDT,+380869,+15429.8
2014-07-31 23:00:00 PDT,+354947,+22734.5
2014-08-01 00:00:00 PDT,+233454,+6195.88
2014-08-01 01:00:00 PDT,+179105,+1819.94
2014-08-01 02:00:00 PDT,+190295,+1170.04
2014-08-01 03:00:00 PDT,+224653,+1268.96
2014-08-01 04:00:00 PDT,+284414,+1394.18
2014-08-01 05:00:00 PDT,+346371,+1570.48
2014-08-01 06:00:00 PDT,+427643,+1965.35
2014-08-01 07:00:00 PDT,+475992,+4844.6
2014-08-01 08:00:00 PDT,+587931,+49042.2
2014-08-01 09:00:00 PDT,+658703,+79715.3
2014-08-01 10:00:00 PDT,+469832,+45281.7
2014-08-01 11:00:00 PDT,+743442,+121405
2014-08-01 12:00:00 PDT,+515602,+71498.3
2014-08-01 13:00:00 PDT,+474006,+53993.6
2014-08-01 14:00:00 PDT,+953632,+170271
2014-08-01 15:00:00 PDT,+622427,+68680.3
2014-08-01 16:00:00 PDT,+972245,+154981
2014-08-01 17:00:00 PDT,+656132,+72700.5
2014-08-01 18:00:00 PDT,+853486,+133238
2014-08-01 19:00:00 PDT,+642617,+72995.8
2014-08-01 20:00:00 PDT,+418441,+17165.3
2014-08-01 21:00:00 PDT,+405074,+14405
2014-08-01 22:00:00 PDT,+368368,+13613.1
2014-08-01 23:00:00 PDT,+296769,+4712.02
2014-08-02 00:00:00 PDT,+227243,+1966.83
2014-08-02 01:00:00 PDT,+185848,+1164.93
2014-08-02 02:00:00 PDT,+190814,+1198.89
2014-08-02 03:00:00 PDT,+230193,+1293.71
2014-08-02 04:00:00 PDT,+264296,+1378.94
2014-08-02 05:00:00 PDT,+331181,+1551.63
2014-08-02 06:00:00 PDT,+392371,+1848.48
2014-08-02 07:00:00 PDT,+464365,+10977.3
2014-08-02 08:00:00 PDT,+819844,+115892
2014-08-02 09:00:00 PDT,+853542,+130471
2014-08-02 10:00:00 PDT,+341731,+14560.8
2014-08-02 11:00:00 PDT,+875037,+154147
2014-08-02 12:00:00 PDT,+624399,+98964.2
2014-08-02 13:00:00 PDT,+679679,+106921
2014-08-02 14:00:00 PDT,+900498,+152961
2014-08-02 15:00:00 PDT,+629937,+72430.6
2014-08-02 16:00:00 PDT,+763593,+103577
2014-08-02 17:00:00 PDT,+695595,+84607.4
2014-08-02 18:00:00 PDT,+402540,+18159.9
2014-08-02 19:00:00 PDT,+392308,+7497.09
2014-08-02 20:00:00 PDT,+340894,+1653.06
2014-08-02 21:00:00 PDT,+330622,+1558.93
2014-08-02 22:00:00 PDT,+309138,+2257.27
2014-08-02 23:00:00 PDT,+272658,+3595.08
2014-08-03 00:00:00 PDT,+218894,+1914.56
2014-08-03 01:00:00 PDT,+185481,+1136.97
2014-08-03 02:00:00 PDT,+181832,+1155.13
2014-08-03 03:00:00 PDT,+230591,+1292.98
2014-08-03 04:00:00 PDT,+292985,+1408.85
2014-08-03 05:00:00 PDT,+329997,+1527.93
2014-08-03 06:00:00 PDT,+391609,+1789.14
2014-08-03 07:00:00 PDT,+432307,+2953.41
2014-08-03 08:00:00 PDT,+396261,+3950.45
2014-08-03 09:00:00 PDT,+556717,+57182.7
2014-08-03 10:00:00 PDT,+993063,+180428
2014-08-03 11:00:00 PDT,+381666,+31134.5
2014-08-03 12:00:00 PDT,+601632,+92465.7
2014-08-03 13:00:00 PDT,+800713,+139045
2014-08-03 14:00:00 PDT,+563138,+70645.3
2014-08-03 15:00:00 PDT,+892793,+141642
2014-08-03 16:00:00 PDT,+665315,+77078.8
2014-08-03 17:00:00 PDT,+701301,+87639.9
2014-08-03 18:00:00 PDT,+691344,+93577.9
2014-08-03 19:00:00 PDT,+562464,+53679.8
2014-08-03 20:00:00 PDT,+343884,+4715.42
2014-08-03 21:00:00 PDT,+338490,+3710.23
2014-08-03 22:00:00 PDT,+311229,+2781.85
2014-08-03 23:00:00 PDT,+261877,+2208.71
