# file...... Inverter_inverter46.csv
# date...... Wed Jun 05 11:30:57 2013
# user...... dwp0
# host...... (null)
# target.... inverter 33
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,power_A.real,power_A.imag,power_B.real,power_B.imag,power_C.real,power_C.imag
2012-04-01 00:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-01 01:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-01 02:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-01 03:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-01 04:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-01 05:00:00 PDT,+715.28,+0,+0,+0,+0,+0
2012-04-01 06:00:00 PDT,+9269.76,+0,+0,+0,+0,+0
2012-04-01 07:00:00 PDT,+14778.1,+0,+0,+0,+0,+0
2012-04-01 08:00:00 PDT,+16703.2,+0,+0,+0,+0,+0
2012-04-01 09:00:00 PDT,+17517.5,+0,+0,+0,+0,+0
2012-04-01 10:00:00 PDT,+18324.5,+0,+0,+0,+0,+0
2012-04-01 11:00:00 PDT,+19683.7,+0,+0,+0,+0,+0
2012-04-01 12:00:00 PDT,+17904.2,+0,+0,+0,+0,+0
2012-04-01 13:00:00 PDT,+14899.7,+0,+0,+0,+0,+0
2012-04-01 14:00:00 PDT,+8943.45,+0,+0,+0,+0,+0
2012-04-01 15:00:00 PDT,+4684.69,+0,+0,+0,+0,+0
2012-04-01 16:00:00 PDT,+3849.48,+0,+0,+0,+0,+0
2012-04-01 17:00:00 PDT,+1336.49,+0,+0,+0,+0,+0
2012-04-01 18:00:00 PDT,+257.191,+0,+0,+0,+0,+0
2012-04-01 19:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-01 20:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-01 21:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-01 22:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-01 23:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-02 00:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-02 01:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-02 02:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-02 03:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-02 04:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-02 05:00:00 PDT,+62.2997,+0,+0,+0,+0,+0
2012-04-02 06:00:00 PDT,+934.251,+0,+0,+0,+0,+0
2012-04-02 07:00:00 PDT,+1181.9,+0,+0,+0,+0,+0
2012-04-02 08:00:00 PDT,+4539.36,+0,+0,+0,+0,+0
2012-04-02 09:00:00 PDT,+3913.11,+0,+0,+0,+0,+0
2012-04-02 10:00:00 PDT,+5630.63,+0,+0,+0,+0,+0
2012-04-02 11:00:00 PDT,+7543.2,+0,+0,+0,+0,+0
2012-04-02 12:00:00 PDT,+8076.05,+0,+0,+0,+0,+0
2012-04-02 13:00:00 PDT,+10169.5,+0,+0,+0,+0,+0
2012-04-02 14:00:00 PDT,+13599.1,+0,+0,+0,+0,+0
2012-04-02 15:00:00 PDT,+11626.5,+0,+0,+0,+0,+0
2012-04-02 16:00:00 PDT,+6652.83,+0,+0,+0,+0,+0
2012-04-02 17:00:00 PDT,+1660.38,+0,+0,+0,+0,+0
2012-04-02 18:00:00 PDT,+121.76,+0,+0,+0,+0,+0
2012-04-02 19:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-02 20:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-02 21:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-02 22:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-02 23:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-03 00:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-03 01:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-03 02:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-03 03:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-03 04:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-03 05:00:00 PDT,+333.187,+0,+0,+0,+0,+0
2012-04-03 06:00:00 PDT,+7030.17,+0,+0,+0,+0,+0
2012-04-03 07:00:00 PDT,+13225.3,+0,+0,+0,+0,+0
2012-04-03 08:00:00 PDT,+16715.3,+0,+0,+0,+0,+0
2012-04-03 09:00:00 PDT,+18854.5,+0,+0,+0,+0,+0
2012-04-03 10:00:00 PDT,+19961.1,+0,+0,+0,+0,+0
2012-04-03 11:00:00 PDT,+20486.6,+0,+0,+0,+0,+0
2012-04-03 12:00:00 PDT,+20403.3,+0,+0,+0,+0,+0
2012-04-03 13:00:00 PDT,+19905.8,+0,+0,+0,+0,+0
2012-04-03 14:00:00 PDT,+18731,+0,+0,+0,+0,+0
2012-04-03 15:00:00 PDT,+16726.1,+0,+0,+0,+0,+0
2012-04-03 16:00:00 PDT,+13336.1,+0,+0,+0,+0,+0
2012-04-03 17:00:00 PDT,+6940.45,+0,+0,+0,+0,+0
2012-04-03 18:00:00 PDT,+334.042,+0,+0,+0,+0,+0
2012-04-03 19:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-03 20:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-03 21:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-03 22:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-03 23:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-04 00:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-04 01:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-04 02:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-04 03:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-04 04:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-04-04 05:00:00 PDT,+1003.36,+0,+0,+0,+0,+0
2012-04-04 06:00:00 PDT,+9938.07,+0,+0,+0,+0,+0
2012-04-04 07:00:00 PDT,+15480.1,+0,+0,+0,+0,+0
2012-04-04 08:00:00 PDT,+18168.6,+0,+0,+0,+0,+0
2012-04-04 09:00:00 PDT,+19760.1,+0,+0,+0,+0,+0
2012-04-04 10:00:00 PDT,+20624.8,+0,+0,+0,+0,+0
2012-04-04 11:00:00 PDT,+21127.5,+0,+0,+0,+0,+0
