# file...... Regulator_Reg1.csv
# date...... Wed Jun 05 11:30:57 2013
# user...... dwp0
# host...... (null)
# target.... regulator 9
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2012-04-01 00:00:00 PDT,1,1,1,+5563.83,+175.048,+5563.83,+175.048,+0,+0,+11127.7,+350.096
2012-04-01 01:00:00 PDT,1,1,1,+604.048,+146.675,+604.048,+146.675,+0,+0,+1208.1,+293.349
2012-04-01 02:00:00 PDT,1,1,1,+4457.83,+1502.53,+4457.83,+1502.53,+0,+0,+8915.67,+3005.06
2012-04-01 03:00:00 PDT,1,1,1,+594.681,+143.222,+594.681,+143.223,+0,+0,+1189.36,+286.445
2012-04-01 04:00:00 PDT,1,1,1,+4295,+1461.02,+4295,+1461.03,+0,+0,+8590,+2922.05
2012-04-01 05:00:00 PDT,1,1,1,+3704.46,+1466.18,+3704.46,+1466.18,+0,+0,+7408.91,+2932.36
2012-04-01 06:00:00 PDT,1,1,1,-8393.01,+183.239,-8393.01,+183.246,+0,+0,-16786,+366.485
2012-04-01 07:00:00 PDT,1,1,1,-13641.4,+235.35,-13641.4,+235.349,+0,+0,-27282.8,+470.699
2012-04-01 08:00:00 PDT,1,1,1,-15026.2,+286.072,-15026.2,+286.072,+0,+0,-30052.4,+572.144
2012-04-01 09:00:00 PDT,1,1,1,-16160.7,+295.187,-16160.7,+295.188,+0,+0,-32321.4,+590.375
2012-04-01 10:00:00 PDT,1,1,1,-17017.2,+291.827,-17017.2,+291.827,+0,+0,-34034.4,+583.654
2012-04-01 11:00:00 PDT,1,1,1,-18509.4,+264.984,-18509.4,+264.984,+0,+0,-37018.7,+529.968
2012-04-01 12:00:00 PDT,1,1,1,-16840.3,+238.755,-16840.3,+238.755,+0,+0,-33680.6,+477.511
2012-04-01 13:00:00 PDT,1,1,1,-14065.1,+173.833,-14065.1,+173.829,+0,+0,-28130.2,+347.662
2012-04-01 14:00:00 PDT,1,1,1,-8233.61,+140.841,-8233.62,+140.837,+0,+0,-16467.2,+281.678
2012-04-01 15:00:00 PDT,1,1,1,-3963.58,+157.283,-3963.58,+157.282,+0,+0,-7927.17,+314.565
2012-04-01 16:00:00 PDT,1,1,1,-2871.25,+153.13,-2871.25,+153.13,+0,+0,-5742.49,+306.261
2012-04-01 17:00:00 PDT,1,1,1,-130.352,+198.696,-130.352,+198.696,+0,+0,-260.704,+397.392
2012-04-01 18:00:00 PDT,1,1,1,+5346.6,+1693.4,+5346.6,+1693.4,+0,+0,+10693.2,+3386.8
2012-04-01 19:00:00 PDT,1,1,1,+5680.04,+1704.06,+5680.04,+1704.06,+0,+0,+11360.1,+3408.11
2012-04-01 20:00:00 PDT,1,1,1,+5570.29,+1722.87,+5570.29,+1722.87,+0,+0,+11140.6,+3445.74
2012-04-01 21:00:00 PDT,1,1,1,+1523.9,+326.601,+1523.9,+326.601,+0,+0,+3047.79,+653.201
2012-04-01 22:00:00 PDT,1,1,1,+5269.18,+1646.41,+5269.18,+1646.41,+0,+0,+10538.4,+3292.82
2012-04-01 23:00:00 PDT,1,1,1,+999.788,+223.422,+999.788,+223.422,+0,+0,+1999.58,+446.844
2012-04-02 00:00:00 PDT,1,1,1,+722.38,+171.995,+722.38,+171.995,+0,+0,+1444.76,+343.99
2012-04-02 01:00:00 PDT,1,1,1,+604.048,+146.675,+604.048,+146.675,+0,+0,+1208.1,+293.349
2012-04-02 02:00:00 PDT,1,1,1,+4496.18,+1512.11,+4496.18,+1512.11,+0,+0,+8992.35,+3024.22
2012-04-02 03:00:00 PDT,1,1,1,+4473.25,+1502.62,+4473.25,+1502.62,+0,+0,+8946.5,+3005.23
2012-04-02 04:00:00 PDT,1,1,1,+4347.73,+1474.2,+4347.73,+1474.2,+0,+0,+8695.45,+2948.4
2012-04-02 05:00:00 PDT,1,1,1,+4431.35,+1484.82,+4431.35,+1484.82,+0,+0,+8862.71,+2969.63
2012-04-02 06:00:00 PDT,1,1,1,-105.25,+174.461,-105.25,+174.461,+0,+0,-210.5,+348.922
2012-04-02 07:00:00 PDT,1,1,1,+4712.74,+220.627,+4712.73,+220.626,+0,+0,+9425.47,+441.252
2012-04-02 08:00:00 PDT,1,1,1,-3027.27,+257.073,-3015.41,+255.419,+0,+0,-6042.68,+512.492
2012-04-02 09:00:00 PDT,1,1,1,-2732.13,+259.219,-2732.13,+259.219,+0,+0,-5464.26,+518.438
2012-04-02 10:00:00 PDT,1,1,1,-4507.78,+254.061,-4507.78,+254.061,+0,+0,-9015.57,+508.122
2012-04-02 11:00:00 PDT,1,1,1,-6570.31,+223.733,-6570.31,+223.734,+0,+0,-13140.6,+447.467
2012-04-02 12:00:00 PDT,1,1,1,-7175.24,+205.394,-7175.24,+205.395,+0,+0,-14350.5,+410.79
2012-04-02 13:00:00 PDT,1,1,1,-9412.16,+158.17,-9412.15,+158.172,+0,+0,-18824.3,+316.342
2012-04-02 14:00:00 PDT,1,1,1,-12830.5,+152.724,-12830.4,+152.726,+0,+0,-25660.9,+305.45
2012-04-02 15:00:00 PDT,1,1,1,-10833.2,+171.894,-10833.2,+171.89,+0,+0,-21666.3,+343.784
2012-04-02 16:00:00 PDT,1,1,1,-5655.13,+157.047,-5655.13,+157.045,+0,+0,-11310.3,+314.092
2012-04-02 17:00:00 PDT,1,1,1,-453.411,+198.858,-453.411,+198.858,+0,+0,-906.822,+397.717
2012-04-02 18:00:00 PDT,1,1,1,+1479.21,+303.668,+1479.21,+303.669,+0,+0,+2958.43,+607.337
2012-04-02 19:00:00 PDT,1,1,1,+1676.88,+314.181,+5770.59,+1726.68,+0,+0,+7447.47,+2040.86
2012-04-02 20:00:00 PDT,1,1,1,+1567.94,+333.09,+1567.94,+333.09,+0,+0,+3135.88,+666.179
2012-04-02 21:00:00 PDT,1,1,1,+1523.9,+326.601,+1523.9,+326.601,+0,+0,+3047.79,+653.201
2012-04-02 22:00:00 PDT,1,1,1,+1266.77,+256.376,+1266.77,+256.376,+0,+0,+2533.55,+512.752
2012-04-02 23:00:00 PDT,1,1,1,+999.788,+223.422,+999.788,+223.422,+0,+0,+1999.58,+446.844
2012-04-03 00:00:00 PDT,1,1,1,+9468.44,+1543.75,+9468.44,+1543.74,+0,+0,+18936.9,+3087.49
2012-04-03 01:00:00 PDT,1,1,1,+604.048,+146.675,+604.048,+146.675,+0,+0,+1208.1,+293.349
2012-04-03 02:00:00 PDT,1,1,1,+4468.69,+1505.24,+4468.69,+1505.24,+0,+0,+8937.38,+3010.48
2012-04-03 03:00:00 PDT,1,1,1,+4473.25,+1502.62,+594.681,+143.222,+0,+0,+5067.93,+1645.84
2012-04-03 04:00:00 PDT,1,1,1,+4347.73,+1474.2,+4347.73,+1474.2,+0,+0,+8695.45,+2948.4
2012-04-03 05:00:00 PDT,1,1,1,+4160.1,+1484.65,+4160.1,+1484.65,+0,+0,+8320.19,+2969.3
2012-04-03 06:00:00 PDT,1,1,1,-2330.65,+1527.57,-2330.65,+1527.57,+0,+0,-4661.3,+3055.15
2012-04-03 07:00:00 PDT,1,1,1,-12104.9,+232.107,-8266.53,+1590.8,+0,+0,-20371.4,+1822.91
2012-04-03 08:00:00 PDT,1,1,1,-15040.5,+285.618,-15040.5,+285.618,+0,+0,-30081.1,+571.235
2012-04-03 09:00:00 PDT,1,1,1,-17469.2,+301.001,-17469.2,+301.001,+0,+0,-34938.4,+602.003
2012-04-03 10:00:00 PDT,1,1,1,-18615.7,+299.564,-18615.7,+299.565,+0,+0,-37231.5,+599.128
2012-04-03 11:00:00 PDT,1,1,1,-19293,+268.924,-19293,+268.924,+0,+0,-38586,+537.848
2012-04-03 12:00:00 PDT,1,1,1,-19286.7,+249.506,-19286.7,+249.506,+0,+0,-38573.5,+499.013
2012-04-03 13:00:00 PDT,1,1,1,-18967.5,+194.797,-18967.5,+194.796,+0,+0,-37935.1,+389.592
