# file...... Regulator_Reg1.csv
# date...... Mon Apr 08 16:18:28 2013
# user...... dwp0
# host...... (null)
# target.... regulator 54
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2012-06-01 00:00:00 PDT,1,1,1,+235618,-145541,+222699,-148750,+147515,-151485,+605833,-445776
2012-06-01 01:00:00 PDT,1,1,1,+101962,+899.286,+118048,+1420.9,+70912,+426.455,+290921,+2746.64
2012-06-01 02:00:00 PDT,1,1,1,+105946,+1067,+102106,+948.964,+87400.6,+713.835,+295452,+2729.79
2012-06-01 03:00:00 PDT,1,0,1,+224130,+4859.75,+188521,+3021.72,+116795,+705.141,+529446,+8586.61
2012-06-01 04:00:00 PDT,1,0,1,+181557,+2681.28,+199942,+3935.94,+111553,+802.588,+493052,+7419.8
2012-06-01 05:00:00 PDT,1,0,1,+159083,+2314.33,+157621,+2250.8,+111505,+859.605,+428209,+5424.74
2012-06-01 06:00:00 PDT,2,0,1,+387728,+13240.5,+343877,+10585.5,+221698,+2714.87,+953304,+26540.8
2012-06-01 07:00:00 PDT,2,0,1,+309144,+6685.23,+392615,+15288.3,+187875,+2089.07,+889634,+24062.6
2012-06-01 08:00:00 PDT,2,0,1,+208937,+3869.38,+191340,+4344.59,+118818,+1615.39,+519095,+9829.35
2012-06-01 09:00:00 PDT,2,0,1,+218282,+8186.84,+201315,+8728.31,+177530,+8691.79,+597127,+25606.9
2012-06-01 10:00:00 PDT,2,0,1,+223953,+6356.5,+256350,+8402.38,+174929,+4777.61,+655232,+19536.5
2012-06-01 11:00:00 PDT,2,0,1,+153006,+4016.13,+133243,+2553.64,+105297,+2870.41,+391547,+9440.18
2012-06-01 12:00:00 PDT,2,0,1,+140997,+5165.98,+126295,+2988.25,+112563,+4916.69,+379856,+13070.9
2012-06-01 13:00:00 PDT,2,0,1,+149096,+7910.81,+135133,+5775.88,+109051,+4116.49,+393280,+17803.2
2012-06-01 14:00:00 PDT,2,0,1,+316685,+16282.3,+256790,+15460.1,+196677,+7508.65,+770152,+39251.1
2012-06-01 15:00:00 PDT,4,0,1,+499164,+71236.4,+424417,+54676,+309872,+34446,+1.23345e+006,+160358
2012-06-01 16:00:00 PDT,4,0,2,+495023,+80398.8,+358923,+51731.8,+290066,+40492.6,+1.14401e+006,+172623
2012-06-01 17:00:00 PDT,4,0,2,+387998,+44576.2,+336577,+38007.4,+229318,+15554.5,+953893,+98138.1
2012-06-01 18:00:00 PDT,3,0,2,+292149,+7367.25,+268648,+6709.36,+171963,+1727.35,+732759,+15804
2012-06-01 19:00:00 PDT,3,0,1,+233893,+4319.78,+255806,+5837.95,+167299,+3020.53,+656998,+13178.3
2012-06-01 20:00:00 PDT,2,0,1,+196859,+5559.68,+205745,+6118.33,+171214,+4708.07,+573818,+16386.1
2012-06-01 21:00:00 PDT,2,0,1,+209984,+4616,+217904,+5947.14,+155735,+1830.36,+583623,+12393.5
2012-06-01 22:00:00 PDT,2,0,1,+194160,+3344.57,+184049,+2836.08,+137889,+1401.33,+516098,+7581.98
2012-06-01 23:00:00 PDT,2,0,1,+158398,+2255.28,+154993,+2073.9,+111833,+940.186,+425224,+5269.36
2012-06-02 00:00:00 PDT,2,0,1,+122037,+1346.65,+123117,+1389.34,+88475.6,+635.251,+333630,+3371.24
2012-06-02 01:00:00 PDT,2,0,1,+109013,+1098.18,+110327,+1154.45,+75793.7,+471.396,+295134,+2724.02
2012-06-02 02:00:00 PDT,2,0,1,+120245,+1354.88,+109290,+1120.91,+87182.7,+644.506,+316717,+3120.3
2012-06-02 03:00:00 PDT,2,0,1,+204715,+3854.47,+180238,+2969.03,+108494,+698.811,+493448,+7522.31
2012-06-02 04:00:00 PDT,2,0,1,+160910,+1934.67,+195257,+3531.3,+133358,+1421.94,+489525,+6887.91
2012-06-02 05:00:00 PDT,2,0,1,+155667,+2169.07,+157959,+2361,+99291.6,+664.747,+412917,+5194.81
2012-06-02 06:00:00 PDT,2,0,1,+371890,+12830.3,+301627,+8505.36,+175944,+1092.6,+849461,+22428.3
2012-06-02 07:00:00 PDT,2,0,1,+335002,+8844.95,+364735,+12696.5,+188909,+1916.65,+888646,+23458.1
2012-06-02 08:00:00 PDT,2,0,1,+214586,+4383.96,+170317,+2861.27,+105269,+524.146,+490171,+7769.37
2012-06-02 09:00:00 PDT,2,0,1,+235051,+10249.9,+224351,+7727.02,+162568,+2689.6,+621970,+20666.6
2012-06-02 10:00:00 PDT,2,0,1,+295184,+28462.3,+317266,+25805.7,+171190,+5452.9,+783640,+59720.9
2012-06-02 11:00:00 PDT,2,0,1,+558506,+128007,+476774,+104094,+351450,+68339.9,+1.38673e+006,+300441
2012-06-02 12:00:00 PDT,1,0,2,+194015,+18700.2,+178073,+16089.5,+136767,+10073.9,+508855,+44863.6
2012-06-02 13:00:00 PDT,2,0,2,+728583,+92117.9,+722927,+191419,+516920,+122542,+1.96843e+006,+406079
2012-06-02 14:00:00 PDT,3,-1,2,+411121,+37639.5,+313793,+25269.1,+245006,+15826.4,+969920,+78735.1
2012-06-02 15:00:00 PDT,4,0,2,+559927,+74629.2,+515041,+78121.3,+330596,+35698.6,+1.40556e+006,+188449
2012-06-02 16:00:00 PDT,4,0,2,+346971,+32852.6,+292275,+33288.3,+214440,+18779,+853685,+84919.9
2012-06-02 17:00:00 PDT,2,0,2,+263290,+9935.58,+226171,+6371.19,+174938,+3704.49,+664399,+20011.3
2012-06-02 18:00:00 PDT,2,0,1,+266256,+5722.26,+284053,+7547.83,+162570,+1644.16,+712879,+14914.3
2012-06-02 19:00:00 PDT,2,0,1,+223071,+4256.74,+222517,+4344.82,+146149,+1543.93,+591737,+10145.5
2012-06-02 20:00:00 PDT,2,0,1,+177134,+2572.12,+190035,+2936.77,+159018,+2163.25,+526187,+7672.14
2012-06-02 21:00:00 PDT,2,0,1,+195216,+3277.22,+198994,+3407.71,+131850,+1244.72,+526061,+7929.65
2012-06-02 22:00:00 PDT,2,0,1,+182341,+2898.81,+181964,+2872.76,+128821,+1230.25,+493126,+7001.82
2012-06-02 23:00:00 PDT,2,0,1,+152661,+2071.99,+149053,+1926.27,+115555,+1058.32,+417269,+5056.58
2012-06-03 00:00:00 PDT,2,0,1,+123281,+1384.04,+124592,+1379.17,+89431.9,+648.343,+337305,+3411.56
2012-06-03 01:00:00 PDT,2,0,1,+118901,+1290.76,+115088,+1253.78,+84877.9,+599.189,+318867,+3143.72
2012-06-03 02:00:00 PDT,2,0,1,+111170,+1096.9,+119267,+1374.43,+77298.7,+514.011,+307736,+2985.34
2012-06-03 03:00:00 PDT,2,0,1,+237538,+5518.77,+175817,+2843.25,+108478,+487.206,+521834,+8849.23
2012-06-03 04:00:00 PDT,2,0,1,+170086,+2214.67,+204635,+3764.14,+132836,+1390.22,+507557,+7369.03
2012-06-03 05:00:00 PDT,2,0,1,+155050,+2016.5,+170832,+2877.45,+103345,+760.675,+429226,+5654.62
