# file...... VoltageJiggle.csv
# date...... Fri Jul 25 17:52:11 2014
# user...... jxh10
# host...... (null)
# group..... class=triplex_meter
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,min(voltage_12.mag),mean(voltage_12.mag),max(voltage_12.mag),std(voltage_12.mag)
2014-07-30 00:00:00 PDT,+239.944,+240.259,+240.692,+0.191608
2014-07-30 01:00:00 PDT,+239.657,+239.885,+240.009,+0.097753
2014-07-30 02:00:00 PDT,+239.603,+239.879,+240.015,+0.112556
2014-07-30 03:00:00 PDT,+239.502,+239.853,+240.012,+0.129747
2014-07-30 04:00:00 PDT,+238.529,+239.715,+240.145,+0.367813
2014-07-30 05:00:00 PDT,+239.404,+239.776,+239.985,+0.140996
2014-07-30 06:00:00 PDT,+238.818,+239.643,+240.074,+0.359326
2014-07-30 07:00:00 PDT,+237.938,+239.508,+240.199,+0.599864
2014-07-30 08:00:00 PDT,+239.159,+239.737,+240.031,+0.252038
2014-07-30 09:00:00 PDT,+239.373,+239.755,+240.021,+0.178083
2014-07-30 10:00:00 PDT,+239.475,+239.806,+240.024,+0.144731
2014-07-30 11:00:00 PDT,+239.357,+239.781,+240.035,+0.17205
2014-07-30 12:00:00 PDT,+239.33,+239.808,+240.027,+0.184233
2014-07-30 13:00:00 PDT,+239.395,+239.794,+240.01,+0.174728
2014-07-30 14:00:00 PDT,+239.254,+239.767,+240.007,+0.205867
2014-07-30 15:00:00 PDT,+239.135,+239.734,+240.007,+0.24698
2014-07-30 16:00:00 PDT,+239.182,+239.723,+240.038,+0.231471
2014-07-30 17:00:00 PDT,+239.112,+239.719,+240.107,+0.272872
2014-07-30 18:00:00 PDT,+238.921,+239.71,+240.044,+0.286589
2014-07-30 19:00:00 PDT,+239.055,+239.747,+240.037,+0.237866
2014-07-30 20:00:00 PDT,+239.124,+239.758,+240.004,+0.212292
2014-07-30 21:00:00 PDT,+239.237,+239.769,+240.017,+0.20977
2014-07-30 22:00:00 PDT,+239.32,+239.765,+240.019,+0.19326
2014-07-30 23:00:00 PDT,+238.475,+239.722,+240.183,+0.400944
2014-07-31 00:00:00 PDT,+239.511,+239.834,+239.991,+0.123917
2014-07-31 01:00:00 PDT,+239.595,+239.85,+240.004,+0.115961
2014-07-31 02:00:00 PDT,+239.53,+239.871,+240.013,+0.12403
2014-07-31 03:00:00 PDT,+238.122,+239.672,+240.334,+0.496295
2014-07-31 04:00:00 PDT,+238.105,+239.338,+240.164,+0.620021
2014-07-31 05:00:00 PDT,+238.75,+239.507,+240.042,+0.320904
2014-07-31 06:00:00 PDT,+238.421,+239.585,+240.003,+0.355196
2014-07-31 07:00:00 PDT,+238.515,+239.675,+240.123,+0.369685
2014-07-31 08:00:00 PDT,+239.186,+239.735,+240.029,+0.241431
2014-07-31 09:00:00 PDT,+239.309,+239.748,+240.03,+0.199152
2014-07-31 10:00:00 PDT,+239.459,+239.797,+240.031,+0.154108
2014-07-31 11:00:00 PDT,+239.491,+239.816,+240.028,+0.14255
2014-07-31 12:00:00 PDT,+239.509,+239.844,+240.02,+0.136266
2014-07-31 13:00:00 PDT,+239.49,+239.835,+240.011,+0.138266
2014-07-31 14:00:00 PDT,+239.25,+239.78,+240.008,+0.19949
2014-07-31 15:00:00 PDT,+239.097,+239.712,+240.005,+0.247541
2014-07-31 16:00:00 PDT,+239.082,+239.671,+240.014,+0.267211
2014-07-31 17:00:00 PDT,+238.952,+239.671,+240.08,+0.319723
2014-07-31 18:00:00 PDT,+239.196,+239.748,+240.09,+0.230988
2014-07-31 19:00:00 PDT,+239.119,+239.764,+240.024,+0.224741
2014-07-31 20:00:00 PDT,+239.03,+239.763,+240.039,+0.252274
2014-07-31 21:00:00 PDT,+239.204,+239.761,+240.023,+0.225213
2014-07-31 22:00:00 PDT,+239.344,+239.767,+240.023,+0.186914
2014-07-31 23:00:00 PDT,+239.458,+239.811,+240.021,+0.157007
2014-08-01 00:00:00 PDT,+239.56,+239.853,+240.013,+0.128773
2014-08-01 01:00:00 PDT,+239.644,+239.877,+240.015,+0.104027
2014-08-01 02:00:00 PDT,+239.582,+239.865,+240.033,+0.124106
2014-08-01 03:00:00 PDT,+239.422,+239.825,+240.033,+0.158264
2014-08-01 04:00:00 PDT,+239.473,+239.823,+240.012,+0.14796
2014-08-01 05:00:00 PDT,+239.441,+239.788,+240.01,+0.144234
2014-08-01 06:00:00 PDT,+238.517,+239.688,+240.063,+0.359187
2014-08-01 07:00:00 PDT,+238.925,+239.696,+240.031,+0.29698
2014-08-01 08:00:00 PDT,+239.044,+239.713,+240.028,+0.279506
2014-08-01 09:00:00 PDT,+239.323,+239.763,+240.024,+0.19066
2014-08-01 10:00:00 PDT,+239.258,+239.765,+240.029,+0.198303
2014-08-01 11:00:00 PDT,+239.315,+239.751,+240.029,+0.187715
2014-08-01 12:00:00 PDT,+239.194,+239.741,+240.03,+0.232582
2014-08-01 13:00:00 PDT,+239.029,+239.695,+240.003,+0.272949
2014-08-01 14:00:00 PDT,+239.027,+239.669,+239.987,+0.255986
2014-08-01 15:00:00 PDT,+238.229,+239.454,+240.003,+0.516972
2014-08-01 16:00:00 PDT,+238.435,+239.416,+240.07,+0.470184
2014-08-01 17:00:00 PDT,+238.264,+239.424,+240.126,+0.527869
2014-08-01 18:00:00 PDT,+238.833,+239.626,+240.091,+0.342109
2014-08-01 19:00:00 PDT,+238.999,+239.736,+240.024,+0.266411
2014-08-01 20:00:00 PDT,+239.027,+239.731,+240.025,+0.264676
2014-08-01 21:00:00 PDT,+239.108,+239.748,+240.009,+0.252101
2014-08-01 22:00:00 PDT,+239.235,+239.763,+240.012,+0.218475
2014-08-01 23:00:00 PDT,+239.29,+239.806,+240.011,+0.183613
2014-08-02 00:00:00 PDT,+239.467,+239.844,+240.014,+0.143371
2014-08-02 01:00:00 PDT,+239.544,+239.874,+240.007,+0.11645
2014-08-02 02:00:00 PDT,+239.507,+239.869,+240.01,+0.138013
2014-08-02 03:00:00 PDT,+239.462,+239.825,+240.012,+0.147019
2014-08-02 04:00:00 PDT,+239.36,+239.805,+240.011,+0.176777
2014-08-02 05:00:00 PDT,+239.426,+239.803,+239.986,+0.156894
2014-08-02 06:00:00 PDT,+239.187,+239.745,+240.011,+0.206865
2014-08-02 07:00:00 PDT,+239.079,+239.723,+240.026,+0.255448
2014-08-02 08:00:00 PDT,+239.187,+239.739,+240.034,+0.246906
2014-08-02 09:00:00 PDT,+239.417,+239.754,+240.032,+0.181949
2014-08-02 10:00:00 PDT,+239.477,+239.793,+240.03,+0.146684
2014-08-02 11:00:00 PDT,+239.472,+239.811,+240.025,+0.145107
2014-08-02 12:00:00 PDT,+239.304,+239.782,+240.024,+0.192816
2014-08-02 13:00:00 PDT,+239.254,+239.746,+240.002,+0.201781
2014-08-02 14:00:00 PDT,+239.025,+239.71,+240.005,+0.274633
2014-08-02 15:00:00 PDT,+238.697,+239.571,+240.023,+0.37386
2014-08-02 16:00:00 PDT,+238.968,+239.596,+240.053,+0.31851
2014-08-02 17:00:00 PDT,+239.047,+239.681,+240.065,+0.286705
2014-08-02 18:00:00 PDT,+239.042,+239.727,+240.047,+0.269499
2014-08-02 19:00:00 PDT,+238.968,+239.748,+240.047,+0.279991
2014-08-02 20:00:00 PDT,+239.045,+239.769,+240.032,+0.247017
2014-08-02 21:00:00 PDT,+239.18,+239.753,+240.035,+0.231264
2014-08-02 22:00:00 PDT,+239.365,+239.789,+240.018,+0.18186
2014-08-02 23:00:00 PDT,+239.471,+239.818,+240.021,+0.151677
2014-08-03 00:00:00 PDT,+239.545,+239.834,+240.04,+0.144159
2014-08-03 01:00:00 PDT,+239.545,+239.872,+240.005,+0.121211
2014-08-03 02:00:00 PDT,+239.584,+239.872,+240.018,+0.118237
2014-08-03 03:00:00 PDT,+239.298,+239.817,+240.018,+0.191585
