# file...... inTest_R4_reg_output.csv
# date...... Wed Aug 26 13:27:41 2015
# user...... dpinney
# host...... (null)
# target.... regulator 0
# trigger... (none)
# interval.. 60
# limit..... 144
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2009-01-01 12:00:00 PST,0,0,0,+368401,+106384,+916783,+265630,+3.02603e+06,+896168,+4.31121e+06,+1.26818e+06
2009-01-01 12:01:00 PST,0,0,0,+368401,+106384,+916783,+265630,+3.02603e+06,+896168,+4.31121e+06,+1.26818e+06
2009-01-01 12:02:00 PST,0,0,0,+310743,+85655.1,+860665,+245893,+2.88769e+06,+844877,+4.05909e+06,+1.17642e+06
2009-01-01 12:03:00 PST,0,0,0,+286453,+77148.3,+607135,+157263,+2.365e+06,+649397,+3.25859e+06,+883808
2009-01-01 12:04:00 PST,0,0,0,+175630,+38244.1,+496656,+119491,+1.71356e+06,+407890,+2.38585e+06,+565625
2009-01-01 12:05:00 PST,0,0,0,+146768,+28276.2,+437698,+99206.4,+1.4548e+06,+313628,+2.03927e+06,+441110
2009-01-01 12:06:00 PST,0,0,0,+146775,+28290.5,+357787,+71580.6,+1.3488e+06,+275580,+1.85337e+06,+375451
2009-01-01 12:07:00 PST,0,0,0,+146778,+28291.9,+350303,+69002.8,+1.32304e+06,+266198,+1.82012e+06,+363493
2009-01-01 12:08:00 PST,0,0,0,+146778,+28291.9,+350303,+69002.8,+1.32304e+06,+266198,+1.82012e+06,+363493
2009-01-01 12:09:00 PST,0,0,0,+146780,+28292,+350300,+69008.3,+1.30805e+06,+260784,+1.80513e+06,+358084
2009-01-01 12:10:00 PST,0,0,0,+146786,+28292.3,+350291,+69023.7,+1.26372e+06,+244724,+1.7608e+06,+342041
2009-01-01 12:11:00 PST,0,0,0,+146789,+28292.5,+350286,+69033.3,+1.23786e+06,+235386,+1.73493e+06,+332712
2009-01-01 12:12:00 PST,0,0,0,+146789,+28292.5,+350286,+69033.3,+1.23786e+06,+235386,+1.73493e+06,+332712
2009-01-01 12:13:00 PST,0,0,0,+146789,+28292.5,+350286,+69033.3,+1.23786e+06,+235386,+1.73493e+06,+332712
2009-01-01 12:14:00 PST,0,0,0,+146789,+28292.5,+350286,+69033.3,+1.23786e+06,+235386,+1.73493e+06,+332712
