# file...... VoltageJiggle.csv
# date...... Mon Aug 14 14:24:20 2017
# user...... brendanlewis
# host...... (null)
# group..... class=triplex_meter
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,min(voltage_12.mag),mean(voltage_12.mag),max(voltage_12.mag),std(voltage_12.mag)
2012-04-01 00:00:00 PDT,+239.55,+239.854,+240.014,+0.125641
2012-04-01 01:00:00 PDT,+233.545,+237.991,+240.133,+1.81306
2012-04-01 02:00:00 PDT,+238.681,+239.446,+239.999,+0.367998
2012-04-01 03:00:00 PDT,+235.413,+238.731,+240.149,+1.27629
2012-04-01 04:00:00 PDT,+237.238,+239.118,+240.076,+0.806038
2012-04-01 05:00:00 PDT,+235.885,+238.819,+240.01,+1.0729
2012-04-01 06:00:00 PDT,+238.584,+240.509,+244.898,+1.50247
2012-04-01 07:00:00 PDT,+239.448,+241.591,+249.757,+2.58001
2012-04-01 08:00:00 PDT,+239.921,+244.292,+262.288,+5.98536
2012-04-01 09:00:00 PDT,+240.525,+246.311,+270.992,+8.23702
2012-04-01 10:00:00 PDT,+240.854,+248.715,+281.475,+10.9593
2012-04-01 11:00:00 PDT,+240.717,+247.571,+275.881,+9.51115
2012-04-01 12:00:00 PDT,+240.829,+248.502,+280.353,+10.7024
2012-04-01 13:00:00 PDT,+240.293,+249.21,+271.868,+8.95963
2012-04-01 14:00:00 PDT,+238.857,+246.773,+266.09,+7.81136
2012-04-01 15:00:00 PDT,+239.524,+243.899,+257.169,+4.28086
2012-04-01 16:00:00 PDT,+236.508,+243.43,+255.036,+4.92957
2012-04-01 17:00:00 PDT,+237.556,+242.807,+249.974,+3.95634
2012-04-01 18:00:00 PDT,+232.459,+235.173,+241.704,+3.12648
2012-04-01 19:00:00 PDT,+232.332,+237.209,+241.606,+3.22793
2012-04-01 20:00:00 PDT,+236.153,+238.322,+242.657,+2.05988
2012-04-01 21:00:00 PDT,+232.08,+240.621,+245.638,+5.31105
2012-04-01 22:00:00 PDT,+233.871,+240.574,+243.96,+4.14451
2012-04-01 23:00:00 PDT,+235.229,+238.186,+243.467,+2.5678
2012-04-02 00:00:00 PDT,+234.232,+239.12,+242.108,+2.85775
2012-04-02 01:00:00 PDT,+235,+237.994,+239.766,+1.4106
2012-04-02 02:00:00 PDT,+233.395,+241.76,+248.077,+5.85658
2012-04-02 03:00:00 PDT,+237.156,+242.852,+246.868,+3.57898
2012-04-02 04:00:00 PDT,+234.273,+238.872,+243.166,+2.71317
2012-04-02 05:00:00 PDT,+233.61,+240.017,+243.921,+3.91083
2012-04-02 06:00:00 PDT,+232.645,+239.314,+242.928,+3.61503
2012-04-02 07:00:00 PDT,+234.788,+238.219,+244.784,+2.53175
2012-04-02 08:00:00 PDT,+233.563,+240.378,+257.241,+5.77769
2012-04-02 09:00:00 PDT,+236.759,+245.121,+272.618,+9.86768
2012-04-02 10:00:00 PDT,+240.166,+250.834,+284.93,+10.9218
2012-04-02 11:00:00 PDT,+238.068,+248.74,+280.399,+10.5408
2012-04-02 12:00:00 PDT,+232.641,+241.135,+267.537,+8.80713
2012-04-02 13:00:00 PDT,+235.796,+241.91,+254.483,+4.6392
2012-04-02 14:00:00 PDT,+236.486,+246.601,+271.509,+8.27929
2012-04-02 15:00:00 PDT,+238.295,+244.689,+265.777,+6.82829
2012-04-02 16:00:00 PDT,+234.462,+240.892,+259.503,+6.64514
2012-04-02 17:00:00 PDT,+238.593,+242.728,+257.256,+4.7321
2012-04-02 18:00:00 PDT,+232.722,+239.436,+244.308,+3.91513
2012-04-02 19:00:00 PDT,+236.637,+238.556,+243.141,+2.16046
2012-04-02 20:00:00 PDT,+232.434,+235.745,+241.083,+2.54834
2012-04-02 21:00:00 PDT,+229.355,+232.894,+243.002,+4.81635
2012-04-02 22:00:00 PDT,+230.245,+235.422,+241.874,+3.82778
2012-04-02 23:00:00 PDT,+232.083,+238.595,+242.014,+3.62582
2012-04-03 00:00:00 PDT,+232.333,+235.786,+240.631,+2.36421
2012-04-03 01:00:00 PDT,+236.081,+239.377,+241.09,+1.69616
2012-04-03 02:00:00 PDT,+233.943,+237.444,+242.151,+2.26666
2012-04-03 03:00:00 PDT,+233.616,+239.862,+242.995,+3.58055
2012-04-03 04:00:00 PDT,+231.819,+235.562,+243.264,+3.72706
2012-04-03 05:00:00 PDT,+232.789,+241.024,+245.963,+5.11665
2012-04-03 06:00:00 PDT,+232.054,+235.588,+244.864,+3.13919
2012-04-03 07:00:00 PDT,+236.785,+241.78,+249.84,+3.44546
2012-04-03 08:00:00 PDT,+236.682,+242.89,+255.073,+4.4711
2012-04-03 09:00:00 PDT,+233.583,+240.479,+259.37,+6.36573
2012-04-03 10:00:00 PDT,+233.192,+245.765,+274.632,+9.66726
2012-04-03 11:00:00 PDT,+237.466,+241.531,+253.683,+4.20342
2012-04-03 12:00:00 PDT,+233.982,+241.59,+258.553,+6.13723
2012-04-03 13:00:00 PDT,+229.556,+237.401,+254.402,+6.2907
2012-04-03 14:00:00 PDT,+233.388,+239.11,+250.522,+4.49094
2012-04-03 15:00:00 PDT,+233.975,+240.488,+249.732,+4.04893
2012-04-03 16:00:00 PDT,+231.093,+236.636,+245.413,+4.01865
2012-04-03 17:00:00 PDT,+233.525,+236.484,+244.411,+2.84457
2012-04-03 18:00:00 PDT,+233.073,+236.837,+239.249,+1.65186
2012-04-03 19:00:00 PDT,+234.69,+237.631,+243.752,+2.95635
2012-04-03 20:00:00 PDT,+234.237,+238.993,+241.817,+2.22013
2012-04-03 21:00:00 PDT,+233.698,+240.516,+244.145,+4.00836
2012-04-03 22:00:00 PDT,+234.635,+240.425,+243.479,+3.09563
2012-04-03 23:00:00 PDT,+233.272,+235.547,+239.583,+1.91337
2012-04-04 00:00:00 PDT,+228.674,+232.563,+241.428,+4.09377
2012-04-04 01:00:00 PDT,+233.092,+235.916,+242.652,+3.30612
2012-04-04 02:00:00 PDT,+232.051,+237.301,+240.719,+2.8639
2012-04-04 03:00:00 PDT,+231.033,+237.925,+241.981,+4.03602
2012-04-04 04:00:00 PDT,+233.202,+241.101,+245.148,+4.59659
2012-04-04 05:00:00 PDT,+232.692,+237.556,+242.477,+3.21968
2012-04-04 06:00:00 PDT,+233.241,+239.54,+247.557,+3.45184
2012-04-04 07:00:00 PDT,+238.841,+246.473,+259.491,+6.90335
2012-04-04 08:00:00 PDT,+236.777,+246.126,+267.171,+7.32439
2012-04-04 09:00:00 PDT,+237.283,+243.126,+261.453,+6.21955
2012-04-04 10:00:00 PDT,+240.397,+253.443,+291.036,+11.9536
2012-04-04 11:00:00 PDT,+236.498,+252.889,+293.908,+13.6864
2012-04-04 12:00:00 PDT,+240.149,+248.399,+275.033,+8.63376
2012-04-04 13:00:00 PDT,+235.75,+247.138,+275.225,+9.28835
2012-04-04 14:00:00 PDT,+240.202,+246.696,+264.779,+5.9154
2012-04-04 15:00:00 PDT,+237.551,+246.416,+271.852,+8.20704
2012-04-04 16:00:00 PDT,+231.64,+238.789,+263.977,+7.96438
2012-04-04 17:00:00 PDT,+233.471,+238.11,+253.786,+4.97701
2012-04-04 18:00:00 PDT,+233.958,+239.918,+243.209,+3.2845
2012-04-04 19:00:00 PDT,+230.961,+236.144,+241.586,+4.46369
2012-04-04 20:00:00 PDT,+234.994,+237.851,+239.845,+1.44666
2012-04-04 21:00:00 PDT,+229.647,+233.635,+240.55,+3.70174
2012-04-04 22:00:00 PDT,+232.94,+235.756,+241.692,+2.69348
2012-04-04 23:00:00 PDT,+233.548,+239.554,+243.716,+3.41232
2012-04-05 00:00:00 PDT,+233.444,+239.46,+243.058,+3.56569
2012-04-05 01:00:00 PDT,+236.268,+237.975,+241.134,+1.44303
2012-04-05 02:00:00 PDT,+231.278,+234.544,+243.838,+4.35446
2012-04-05 03:00:00 PDT,+236.503,+238.902,+243.322,+2.12012
2012-04-05 04:00:00 PDT,+229.684,+233.644,+240.739,+3.65531
2012-04-05 05:00:00 PDT,+237.949,+240.699,+244.54,+1.82611
2012-04-05 06:00:00 PDT,+232.777,+237.764,+248.271,+3.95625
2012-04-05 07:00:00 PDT,+234.106,+240.754,+251.62,+4.58659
2012-04-05 08:00:00 PDT,+235.815,+239.444,+248.15,+2.92314
2012-04-05 09:00:00 PDT,+236.197,+242.053,+256.315,+4.90229
2012-04-05 10:00:00 PDT,+236.256,+240.482,+251.676,+3.89001
2012-04-05 11:00:00 PDT,+227.764,+237.387,+252.87,+7.66328
2012-04-05 12:00:00 PDT,+239.259,+245.998,+272.554,+8.77799
2012-04-05 13:00:00 PDT,+228.797,+239.859,+267.344,+9.82542
2012-04-05 14:00:00 PDT,+236.511,+242.922,+262.778,+7.03367
2012-04-05 15:00:00 PDT,+236.145,+241.518,+254.385,+4.52336
2012-04-05 16:00:00 PDT,+230.654,+237.146,+248.939,+5.52989
2012-04-05 17:00:00 PDT,+233.372,+236.05,+244.349,+2.995
2012-04-05 18:00:00 PDT,+233.353,+236.681,+242.24,+3.14268
2012-04-05 19:00:00 PDT,+231.508,+241.205,+246.605,+6.26103
2012-04-05 20:00:00 PDT,+235.675,+238.17,+241.906,+1.81294
2012-04-05 21:00:00 PDT,+232.585,+235.4,+242.775,+3.54712
2012-04-05 22:00:00 PDT,+234.348,+236.956,+239.907,+1.77138
2012-04-05 23:00:00 PDT,+235.483,+242.213,+246.519,+4.1967
2012-04-06 00:00:00 PDT,+236.992,+242.858,+246.814,+3.72648
2012-04-06 01:00:00 PDT,+232.595,+239.734,+243.579,+4.62172
2012-04-06 02:00:00 PDT,+228.576,+233.012,+239.782,+3.85324
2012-04-06 03:00:00 PDT,+235.824,+239.966,+242.253,+2.35812
2012-04-06 04:00:00 PDT,+232.415,+237.117,+243.573,+3.37781
2012-04-06 05:00:00 PDT,+232.879,+237.337,+241.387,+3.23196
2012-04-06 06:00:00 PDT,+235.915,+238.812,+245.053,+2.24355
2012-04-06 07:00:00 PDT,+233.764,+236.787,+245.146,+3.0496
2012-04-06 08:00:00 PDT,+235.741,+241.741,+256.356,+5.18437
2012-04-06 09:00:00 PDT,+234.041,+243.39,+262.349,+6.69049
2012-04-06 10:00:00 PDT,+237.398,+244.669,+264.752,+6.5437
2012-04-06 11:00:00 PDT,+231.495,+239.515,+260.061,+7.534
2012-04-06 12:00:00 PDT,+237.938,+242.606,+258.197,+5.15573
2012-04-06 13:00:00 PDT,+229.202,+234.542,+248.382,+5.18984
2012-04-06 14:00:00 PDT,+235.669,+239.564,+251.821,+3.94756
2012-04-06 15:00:00 PDT,+234.007,+239.578,+249.27,+4.31827
2012-04-06 16:00:00 PDT,+235.104,+238.898,+245.595,+2.49035
2012-04-06 17:00:00 PDT,+236.142,+238.339,+245.066,+2.29452
2012-04-06 18:00:00 PDT,+237.093,+242.388,+245.532,+3.24732
2012-04-06 19:00:00 PDT,+233.003,+236.745,+241.335,+2.36509
2012-04-06 20:00:00 PDT,+235.123,+242.283,+247.464,+4.83998
2012-04-06 21:00:00 PDT,+233.224,+239.6,+243.061,+3.91739
2012-04-06 22:00:00 PDT,+235.808,+242.11,+246.27,+3.95693
2012-04-06 23:00:00 PDT,+234.613,+236.455,+240.855,+2.11329
2012-04-07 00:00:00 PDT,+229.72,+237.554,+242.566,+4.57954
2012-04-07 01:00:00 PDT,+232.052,+236.993,+242.171,+3.23719
