# file...... SwingKids_regulator.csv
# date...... Mon Aug 14 14:24:20 2017
# user...... brendanlewis
# host...... (null)
# group..... class=regulator AND groupid=swingKids
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,sum(power_in.real),sum(power_in.imag)
2012-04-01 00:00:00 PDT,+214246,-652.211
2012-04-01 01:00:00 PDT,+2.78238e+06,+73951.8
2012-04-01 02:00:00 PDT,+765404,+13352.5
2012-04-01 03:00:00 PDT,+1.80897e+06,+60076.5
2012-04-01 04:00:00 PDT,+1.21385e+06,+21934.4
2012-04-01 05:00:00 PDT,+1.6245e+06,+39146.3
2012-04-01 06:00:00 PDT,+416337,-111418
2012-04-01 07:00:00 PDT,-459978,-182671
2012-04-01 08:00:00 PDT,-2.38695e+06,-360649
2012-04-01 09:00:00 PDT,-3.93287e+06,-413508
2012-04-01 10:00:00 PDT,-6.02363e+06,-395039
2012-04-01 11:00:00 PDT,-5.1486e+06,-388993
2012-04-01 12:00:00 PDT,-5.87762e+06,-393103
2012-04-01 13:00:00 PDT,-4.67149e+06,-404799
2012-04-01 14:00:00 PDT,-3.99888e+06,-379963
2012-04-01 15:00:00 PDT,-2.03546e+06,-265133
2012-04-01 16:00:00 PDT,-1.23546e+06,-188909
2012-04-01 17:00:00 PDT,-140179,-79093.4
2012-04-01 18:00:00 PDT,+817363,+22785.6
2012-04-01 19:00:00 PDT,+1.19798e+06,+31994.1
2012-04-01 20:00:00 PDT,+813728,+25338
2012-04-01 21:00:00 PDT,+947942,+30836
2012-04-01 22:00:00 PDT,+1.34349e+06,+35232.6
2012-04-01 23:00:00 PDT,+1.38301e+06,+37115.6
2012-04-02 00:00:00 PDT,+1.01599e+06,+25069.9
2012-04-02 01:00:00 PDT,+1.37541e+06,+27460.9
2012-04-02 02:00:00 PDT,+1.24323e+06,+28871.8
2012-04-02 03:00:00 PDT,+1.13721e+06,+41145.8
2012-04-02 04:00:00 PDT,+1.3994e+06,+32544.3
2012-04-02 05:00:00 PDT,+1.01535e+06,+37642.2
2012-04-02 06:00:00 PDT,+839897,-6294.95
2012-04-02 07:00:00 PDT,+212343,-110227
2012-04-02 08:00:00 PDT,-1.92901e+06,-295965
2012-04-02 09:00:00 PDT,-5.08288e+06,-597390
2012-04-02 10:00:00 PDT,-5.84656e+06,-403167
2012-04-02 11:00:00 PDT,-5.79365e+06,-337398
2012-04-02 12:00:00 PDT,-4.19985e+06,-377470
2012-04-02 13:00:00 PDT,-2.09088e+06,-201791
2012-04-02 14:00:00 PDT,-3.6629e+06,-375668
2012-04-02 15:00:00 PDT,-3.322e+06,-345185
2012-04-02 16:00:00 PDT,-2.71763e+06,-348273
2012-04-02 17:00:00 PDT,-1.7851e+06,-236933
2012-04-02 18:00:00 PDT,+611685,-40995.6
2012-04-02 19:00:00 PDT,+1.457e+06,+34067.4
2012-04-02 20:00:00 PDT,+1.50046e+06,+44602.9
2012-04-02 21:00:00 PDT,+1.3278e+06,+38974.9
2012-04-02 22:00:00 PDT,+1.48386e+06,+36148.1
2012-04-02 23:00:00 PDT,+1.64203e+06,+44030
2012-04-03 00:00:00 PDT,+1.48828e+06,+39946.8
2012-04-03 01:00:00 PDT,+1.51487e+06,+40341.5
2012-04-03 02:00:00 PDT,+1.5165e+06,+44649.3
2012-04-03 03:00:00 PDT,+1.66277e+06,+38807.2
2012-04-03 04:00:00 PDT,+1.29067e+06,+39205.8
2012-04-03 05:00:00 PDT,+1.38986e+06,+27152.9
2012-04-03 06:00:00 PDT,+511476,-112465
2012-04-03 07:00:00 PDT,+27837.1,-137049
2012-04-03 08:00:00 PDT,-938505,-223137
2012-04-03 09:00:00 PDT,-2.56913e+06,-326617
2012-04-03 10:00:00 PDT,-4.05047e+06,-475387
2012-04-03 11:00:00 PDT,-1.83064e+06,-265911
2012-04-03 12:00:00 PDT,-2.3189e+06,-307954
2012-04-03 13:00:00 PDT,-2.09405e+06,-281087
2012-04-03 14:00:00 PDT,-1.42801e+06,-220859
2012-04-03 15:00:00 PDT,-311696,-167447
2012-04-03 16:00:00 PDT,-91979.1,-166853
2012-04-03 17:00:00 PDT,+566646,-64272
2012-04-03 18:00:00 PDT,+1.19699e+06,+12370.5
2012-04-03 19:00:00 PDT,+1.46493e+06,+42940.8
2012-04-03 20:00:00 PDT,+1.4982e+06,+40667.5
2012-04-03 21:00:00 PDT,+1.65032e+06,+40694.4
2012-04-03 22:00:00 PDT,+1.42554e+06,+36180.4
2012-04-03 23:00:00 PDT,+1.29611e+06,+38042
2012-04-04 00:00:00 PDT,+1.43466e+06,+34378.7
2012-04-04 01:00:00 PDT,+1.3572e+06,+41680.9
2012-04-04 02:00:00 PDT,+1.39053e+06,+39745
2012-04-04 03:00:00 PDT,+1.40745e+06,+42191.9
2012-04-04 04:00:00 PDT,+1.32846e+06,+43500.1
2012-04-04 05:00:00 PDT,+1.00293e+06,+24403.2
2012-04-04 06:00:00 PDT,+534722,-119522
2012-04-04 07:00:00 PDT,-246778,-146555
2012-04-04 08:00:00 PDT,-2.53581e+06,-368178
2012-04-04 09:00:00 PDT,-2.62844e+06,-335837
2012-04-04 10:00:00 PDT,-6.06165e+06,-737709
2012-04-04 11:00:00 PDT,-6.64923e+06,-389946
2012-04-04 12:00:00 PDT,-4.59207e+06,-274533
2012-04-04 13:00:00 PDT,-4.39139e+06,-385454
2012-04-04 14:00:00 PDT,-3.09609e+06,-269325
2012-04-04 15:00:00 PDT,-4.1341e+06,-386970
2012-04-04 16:00:00 PDT,-3.1897e+06,-243174
2012-04-04 17:00:00 PDT,-1.66927e+06,-250998
2012-04-04 18:00:00 PDT,+606812,-14513.7
2012-04-04 19:00:00 PDT,+941268,+28310.5
2012-04-04 20:00:00 PDT,+1.13945e+06,+28379
2012-04-04 21:00:00 PDT,+1.25185e+06,+33659.8
2012-04-04 22:00:00 PDT,+1.29023e+06,+38548.4
2012-04-04 23:00:00 PDT,+1.79558e+06,+50785.4
2012-04-05 00:00:00 PDT,+1.21995e+06,+33808.4
2012-04-05 01:00:00 PDT,+1.23512e+06,+36200.4
2012-04-05 02:00:00 PDT,+1.45138e+06,+33966.6
2012-04-05 03:00:00 PDT,+1.05832e+06,+29552.3
2012-04-05 04:00:00 PDT,+1.29356e+06,+35149.3
2012-04-05 05:00:00 PDT,+1.45043e+06,+26820.4
2012-04-05 06:00:00 PDT,-248795,-146539
