# file...... Voltage_671.csv
# date...... Thu Aug 16 18:23:02 2012
# user...... dwp0
# host...... (null)
# target.... node 47
# trigger... (none)
# interval.. 86400
# limit..... 10
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 PST,+2381.49,-63.145,-1261.11,-2083.8,-1175.99,+2097.39
2000-01-02 00:00:00 PST,+2213.42,-361.291,-1421.15,-1997.46,-823.271,+1854.91
2000-01-03 00:00:00 PST,+2186.26,-313.651,-1508.32,-1898.44,-985.495,+1890.74
2000-01-04 00:00:00 PST,+2206.06,-300.752,-1404.69,-2023.3,-964.024,+1856.83
2000-01-05 00:00:00 PST,+2206.86,-246.888,-1379.63,-1989.74,-911.224,+1879.8
2000-01-06 00:00:00 PST,+2199.46,-299.966,-1460.11,-1907.49,-876.325,+1892.94
2000-01-07 00:00:00 PST,+2201.81,-336.389,-1456.12,-1991.99,-965.567,+1860.96
2000-01-08 00:00:00 PST,+2187.88,-356.137,-1433.17,-2018.37,-916.87,+1853.89
2000-01-09 00:00:00 PST,+2208.73,-373.959,-1514.69,-1873.95,-845.919,+1885.96
2000-01-10 00:00:00 PST,+2187.72,-440.525,-1609.29,-1782.03,-893.71,+1898
