hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 0.00017, 69551.7, -0.00387629, 69551.6, -120.004, 69551.6, 119.996, 8.15589, -136.715, 8.16037, 102.395, 8.0481, -17.1874
0, 0.00033, 69551.7, -0.0038763, 69551.6, -120.004, 69551.6, 119.996, 8.1559, -136.715, 8.16037, 102.395, 8.0481, -17.1874
0, 0.00050, 69551.7, -0.0038763, 69551.6, -120.004, 69551.6, 119.996, 8.1559, -136.715, 8.16036, 102.395, 8.0481, -17.1874
0, 0.00067, 69551.7, -0.0038763, 69551.6, -120.004, 69551.6, 119.996, 8.1559, -136.715, 8.16036, 102.395, 8.0481, -17.1873
0, 0.00083, 69551.7, -0.0038763, 69551.6, -120.004, 69551.6, 119.996, 8.1559, -136.715, 8.16036, 102.395, 8.0481, -17.1873
0, 0.00100, 69551.7, -0.0038763, 69551.6, -120.004, 69551.6, 119.996, 8.1559, -136.715, 8.16036, 102.395, 8.0481, -17.1873
0, 0.00117, 69551.7, -0.0038763, 69551.6, -120.004, 69551.6, 119.996, 8.1559, -136.715, 8.16035, 102.395, 8.0481, -17.1873
0, 0.00133, 69551.7, -0.0038763, 69551.6, -120.004, 69551.6, 119.996, 8.1559, -136.715, 8.16035, 102.395, 8.0481, -17.1873
0, 0.00150, 69551.7, -0.0038763, 69551.6, -120.004, 69551.6, 119.996, 8.15591, -136.715, 8.16035, 102.395, 8.0481, -17.1873
0, 0.00167, 69551.7, -0.0038763, 69551.6, -120.004, 69551.6, 119.996, 8.15591, -136.715, 8.16035, 102.395, 8.04811, -17.1873
0, 0.00183, 69551.7, -0.0038763, 69551.6, -120.004, 69551.6, 119.996, 8.15591, -136.715, 8.16035, 102.395, 8.04811, -17.1872
0, 0.00200, 69551.7, -0.00387631, 69551.6, -120.004, 69551.6, 119.996, 8.15591, -136.715, 8.16034, 102.395, 8.04811, -17.1872
0, 0.00217, 69551.7, -0.00387631, 69551.6, -120.004, 69551.6, 119.996, 8.15591, -136.715, 8.16034, 102.395, 8.04811, -17.1872
0, 0.00233, 69551.7, -0.00387631, 69551.6, -120.004, 69551.6, 119.996, 8.15591, -136.715, 8.16034, 102.395, 8.04811, -17.1872
0, 0.00250, 69551.7, -0.00387631, 69551.6, -120.004, 69551.6, 119.996, 8.15591, -136.715, 8.16034, 102.395, 8.04811, -17.1872
0, 0.00267, 69551.7, -0.00387631, 69551.6, -120.004, 69551.6, 119.996, 8.1559, -136.715, 8.16034, 102.395, 8.04811, -17.1872
0, 0.00283, 69551.7, -0.00387631, 69551.6, -120.004, 69551.6, 119.996, 8.1559, -136.715, 8.16033, 102.395, 8.04812, -17.1872
0, 0.00300, 69551.7, -0.00387631, 69551.6, -120.004, 69551.6, 119.996, 8.1559, -136.715, 8.16033, 102.395, 8.04812, -17.1872
0, 0.00317, 69551.7, -0.00387631, 69551.6, -120.004, 69551.6, 119.996, 8.1559, -136.715, 8.16033, 102.395, 8.04812, -17.1872
0, 0.00333, 69551.7, -0.00387631, 69551.6, -120.004, 69551.6, 119.996, 8.1559, -136.715, 8.16033, 102.395, 8.04812, -17.1872
0, 0.00350, 69551.7, -0.0038763, 69551.6, -120.004, 69551.6, 119.996, 8.1559, -136.715, 8.16033, 102.395, 8.04812, -17.1872
0, 0.00367, 69551.7, -0.0038763, 69551.6, -120.004, 69551.6, 119.996, 8.1559, -136.715, 8.16033, 102.395, 8.04813, -17.1872
0, 0.00383, 69551.7, -0.0038763, 69551.6, -120.004, 69551.6, 119.996, 8.15589, -136.715, 8.16033, 102.395, 8.04813, -17.1872
0, 0.00400, 69551.7, -0.0038763, 69551.6, -120.004, 69551.6, 119.996, 8.15589, -136.715, 8.16033, 102.395, 8.04813, -17.1873
0, 0.00417, 69551.7, -0.0038763, 69551.6, -120.004, 69551.6, 119.996, 8.15589, -136.715, 8.16033, 102.395, 8.04813, -17.1873
0, 0.00433, 69551.7, -0.0038763, 69551.6, -120.004, 69551.6, 119.996, 8.15589, -136.715, 8.16033, 102.395, 8.04813, -17.1873
0, 0.00450, 69551.7, -0.0038763, 69551.6, -120.004, 69551.6, 119.996, 8.15588, -136.715, 8.16033, 102.395, 8.04813, -17.1873
0, 0.00467, 69551.7, -0.0038763, 69551.6, -120.004, 69551.6, 119.996, 8.15588, -136.715, 8.16034, 102.395, 8.04813, -17.1873
0, 0.00483, 69551.7, -0.0038763, 69551.6, -120.004, 69551.6, 119.996, 8.15588, -136.715, 8.16034, 102.395, 8.04813, -17.1873
0, 0.00500, 69551.7, -0.0038763, 69551.6, -120.004, 69551.6, 119.996, 8.15588, -136.715, 8.16034, 102.395, 8.04813, -17.1873
0, 0.00517, 69551.7, -0.00387629, 69551.6, -120.004, 69551.6, 119.996, 8.15588, -136.715, 8.16034, 102.395, 8.04813, -17.1874
0, 0.00533, 69551.7, -0.00387629, 69551.6, -120.004, 69551.6, 119.996, 8.15587, -136.715, 8.16034, 102.395, 8.04813, -17.1874
0, 0.00550, 69551.7, -0.00387629, 69551.6, -120.004, 69551.6, 119.996, 8.15587, -136.715, 8.16034, 102.395, 8.04813, -17.1874
0, 0.00567, 69551.7, -0.00387629, 69551.6, -120.004, 69551.6, 119.996, 8.15587, -136.715, 8.16035, 102.395, 8.04813, -17.1874
0, 0.00583, 69551.7, -0.00387629, 69551.6, -120.004, 69551.6, 119.996, 8.15587, -136.715, 8.16035, 102.395, 8.04813, -17.1874
0, 0.00600, 69551.7, -0.00387629, 69551.6, -120.004, 69551.6, 119.996, 8.15587, -136.715, 8.16035, 102.395, 8.04813, -17.1874
0, 0.00617, 69551.7, -0.00387629, 69551.6, -120.004, 69551.6, 119.996, 8.15587, -136.715, 8.16035, 102.395, 8.04812, -17.1874
0, 0.00633, 69551.7, -0.00387629, 69551.6, -120.004, 69551.6, 119.996, 8.15587, -136.715, 8.16035, 102.395, 8.04812, -17.1874
0, 0.00650, 69551.7, -0.00387629, 69551.6, -120.004, 69551.6, 119.996, 8.15587, -136.715, 8.16035, 102.395, 8.04812, -17.1874
0, 0.00667, 69551.7, -0.00387629, 69551.6, -120.004, 69551.6, 119.996, 8.15587, -136.715, 8.16036, 102.395, 8.04812, -17.1874
0, 0.00683, 69551.7, -0.00387629, 69551.6, -120.004, 69551.6, 119.996, 8.15587, -136.715, 8.16036, 102.395, 8.04812, -17.1874
0, 0.00700, 69551.7, -0.00387629, 69551.6, -120.004, 69551.6, 119.996, 8.15587, -136.715, 8.16036, 102.395, 8.04811, -17.1874
0, 0.00717, 69551.7, -0.00387629, 69551.6, -120.004, 69551.6, 119.996, 8.15587, -136.715, 8.16036, 102.395, 8.04811, -17.1874
0, 0.00733, 69551.7, -0.00387629, 69551.6, -120.004, 69551.6, 119.996, 8.15587, -136.715, 8.16036, 102.395, 8.04811, -17.1874
0, 0.00750, 69551.7, -0.00387629, 69551.6, -120.004, 69551.6, 119.996, 8.15588, -136.715, 8.16036, 102.395, 8.04811, -17.1874
0, 0.00767, 69551.7, -0.00387629, 69551.6, -120.004, 69551.6, 119.996, 8.15588, -136.715, 8.16036, 102.395, 8.04811, -17.1874
0, 0.00783, 69551.7, -0.00387629, 69551.6, -120.004, 69551.6, 119.996, 8.15588, -136.715, 8.16036, 102.395, 8.0481, -17.1874
0, 0.00800, 69551.7, -0.00387629, 69551.6, -120.004, 69551.6, 119.996, 8.15588, -136.715, 8.16036, 102.395, 8.0481, -17.1874
0, 0.00817, 69551.7, -0.00387629, 69551.6, -120.004, 69551.6, 119.996, 8.15588, -136.715, 8.16036, 102.395, 8.0481, -17.1874
0, 0.00833, 69551.7, -0.00387629, 69551.6, -120.004, 69551.6, 119.996, 8.15588, -136.715, 8.16036, 102.395, 8.0481, -17.1874
0, 0.00850, 69551.7, -0.00387629, 69551.6, -120.004, 69551.6, 119.996, 8.15589, -136.715, 8.16036, 102.395, 8.0481, -17.1874
0, 0.00867, 69551.7, -0.00387629, 69551.6, -120.004, 69551.6, 119.996, 8.15589, -136.715, 8.16035, 102.395, 8.0481, -17.1874
0, 0.00883, 69551.7, -0.00387629, 69551.6, -120.004, 69551.6, 119.996, 8.15589, -136.715, 8.16035, 102.395, 8.0481, -17.1874
0, 0.00900, 69551.7, -0.00387629, 69551.6, -120.004, 69551.6, 119.996, 8.15589, -136.715, 8.16035, 102.395, 8.0481, -17.1873
0, 0.00917, 69551.7, -0.0038763, 69551.6, -120.004, 69551.6, 119.996, 8.15589, -136.715, 8.16035, 102.395, 8.0481, -17.1873
0, 0.00933, 69551.7, -0.0038763, 69551.6, -120.004, 69551.6, 119.996, 8.15589, -136.715, 8.16035, 102.395, 8.0481, -17.1873
