hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 0.00017, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8359, 13.2189, 78.9871, -107.229, 77.9394, 132.371
0, 0.00033, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8359, 13.2189, 78.9871, -107.229, 77.9394, 132.371
0, 0.00050, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8359, 13.2189, 78.9871, -107.229, 77.9394, 132.371
0, 0.00067, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8359, 13.2189, 78.9871, -107.229, 77.9394, 132.371
0, 0.00083, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8359, 13.219, 78.9871, -107.229, 77.9393, 132.371
0, 0.00100, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.836, 13.219, 78.9871, -107.229, 77.9393, 132.371
0, 0.00117, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.836, 13.219, 78.9871, -107.229, 77.9393, 132.371
0, 0.00133, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.836, 13.219, 78.9871, -107.229, 77.9393, 132.371
0, 0.00150, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.836, 13.219, 78.987, -107.229, 77.9393, 132.371
0, 0.00167, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.836, 13.219, 78.987, -107.229, 77.9393, 132.371
0, 0.00183, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8361, 13.219, 78.987, -107.229, 77.9393, 132.371
0, 0.00200, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8361, 13.219, 78.987, -107.229, 77.9393, 132.371
0, 0.00217, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8361, 13.2189, 78.987, -107.229, 77.9393, 132.371
0, 0.00233, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8361, 13.2189, 78.987, -107.229, 77.9393, 132.371
0, 0.00250, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8361, 13.2189, 78.9869, -107.229, 77.9393, 132.371
0, 0.00267, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8361, 13.2189, 78.9869, -107.229, 77.9393, 132.371
0, 0.00283, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8361, 13.2189, 78.9869, -107.229, 77.9393, 132.371
0, 0.00300, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8361, 13.2189, 78.9869, -107.229, 77.9393, 132.371
0, 0.00317, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8362, 13.2189, 78.9868, -107.229, 77.9393, 132.371
0, 0.00333, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8362, 13.2189, 78.9868, -107.229, 77.9393, 132.371
0, 0.00350, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8362, 13.2188, 78.9868, -107.229, 77.9393, 132.371
0, 0.00367, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8361, 13.2188, 78.9868, -107.229, 77.9393, 132.371
0, 0.00383, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8361, 13.2188, 78.9868, -107.229, 77.9394, 132.371
0, 0.00400, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8361, 13.2188, 78.9867, -107.229, 77.9394, 132.371
0, 0.00417, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8361, 13.2188, 78.9867, -107.229, 77.9394, 132.371
0, 0.00433, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8361, 13.2188, 78.9867, -107.229, 77.9394, 132.371
0, 0.00450, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8361, 13.2188, 78.9867, -107.229, 77.9394, 132.371
0, 0.00467, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8361, 13.2187, 78.9867, -107.229, 77.9394, 132.371
0, 0.00483, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8361, 13.2187, 78.9867, -107.229, 77.9395, 132.371
0, 0.00500, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.836, 13.2187, 78.9867, -107.229, 77.9395, 132.371
0, 0.00517, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.836, 13.2187, 78.9867, -107.229, 77.9395, 132.371
0, 0.00533, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.836, 13.2187, 78.9867, -107.229, 77.9395, 132.371
0, 0.00550, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.836, 13.2187, 78.9867, -107.229, 77.9395, 132.371
0, 0.00567, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.836, 13.2187, 78.9867, -107.229, 77.9395, 132.371
0, 0.00583, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8359, 13.2187, 78.9867, -107.229, 77.9395, 132.371
0, 0.00600, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8359, 13.2187, 78.9867, -107.229, 77.9395, 132.371
0, 0.00617, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8359, 13.2187, 78.9868, -107.229, 77.9395, 132.371
0, 0.00633, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8359, 13.2187, 78.9868, -107.229, 77.9395, 132.371
0, 0.00650, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8359, 13.2187, 78.9868, -107.229, 77.9395, 132.371
0, 0.00667, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8358, 13.2188, 78.9868, -107.229, 77.9395, 132.371
0, 0.00683, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8358, 13.2188, 78.9868, -107.229, 77.9395, 132.371
0, 0.00700, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8358, 13.2188, 78.9868, -107.229, 77.9395, 132.371
0, 0.00717, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8358, 13.2188, 78.9869, -107.229, 77.9395, 132.371
0, 0.00733, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8358, 13.2188, 78.9869, -107.229, 77.9395, 132.371
0, 0.00750, 7236.89, -30.2394, 7237.03, -150.244, 7236.47, 89.7573, 77.8358, 13.2188, 78.9869, -107.229, 77.9395, 132.371
